instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round39_small_medium_V12_M3_Q30_slot08_seed1343324363.txt,20260626,1,hga-tgbc,native_hga_tgbc_full_migration,0.0494687,0.0256525,0.158775,3,10,29,29,0,"2733.51|2800.49|2267.88",true,1.34037,true,
