panel,instance_id,difficulty_configuration,V,M,T,method,inner_backend_policy,external_tree_attempted,cap_seconds,status,certificate,correctness_gate,false_certificate,lower_bound,verified_upper_bound,gap,gi_common_horizon,work,process_time_seconds,nodes,simplex_iterations,iterations_per_node,split_count,interval_count,fixed_interval_model_count,peak_memory_gb,first_incumbent_time_seconds,adaptive_mass_mode,adaptive_mass_tau,adaptive_mass_tau_explicit,executable_sha256,run_id,artifact_dir
sealed,round53_sealed_v12_tight_T_2400_V12_M2_Q30_seed1826205989,tight_T_2400,12,2,2400,K1-AM-v0,interval-mip-v0,True,3600.0,optimal,True,True,False,0.8816394445504886,0.8816394445505087,2.2792805913941955e-14,0.0034702187974438125,144.9731279018783,72.5875782,2297.0,209739.0,91.309969525468,0,1,3,0.147814496,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_tight_T_2400_V12_M2_Q30_seed1826205989__K1-AM-v0__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_tight_T_2400_V12_M2_Q30_seed1826205989__K1-AM-v0__3600s
sealed,round53_sealed_v12_tight_T_2400_V12_M2_Q30_seed1826205989,tight_T_2400,12,2,2400,K1-AM-CANDIDATE,interval-mip-core-no-exhaustive-subset-duration,True,3600.0,optimal,True,True,False,0.8816394445505066,0.8816394445505087,2.3926149854414205e-15,0.0012588194435068107,35.10793385335524,22.3033517,3840.0,239615.0,62.399739583333336,0,1,3,0.040826927,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_tight_T_2400_V12_M2_Q30_seed1826205989__K1-AM-CANDIDATE__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_tight_T_2400_V12_M2_Q30_seed1826205989__K1-AM-CANDIDATE__3600s
sealed,round53_sealed_v12_high_imbalance_3600_V12_M2_Q30_seed527237204,high_imbalance_3600,12,2,3600,P-GRB,not_applicable,False,3600.0,not_certified,False,True,False,2.7489486497559508,2.7489486497559508,0.0,0.0009249987687106459,332.4862183261337,183.896178,82631.0,2626857.0,31.79021190594329,0,0,1,0.043834269,0.0277676,off,0.07915,False,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_high_imbalance_3600_V12_M2_Q30_seed527237204__P-GRB__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_high_imbalance_3600_V12_M2_Q30_seed527237204__P-GRB__3600s
sealed,round53_sealed_v12_high_imbalance_3600_V12_M2_Q30_seed527237204,high_imbalance_3600,12,2,3600,K1-AM-v0,interval-mip-v0,True,3600.0,optimal,True,True,False,2.74894864975595,2.7489486497559508,3.2309749393790127e-16,0.002205272363493319,53.22054403321715,42.8476838,602.0,74096.0,123.08305647840531,7,8,19,0.097127938,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_high_imbalance_3600_V12_M2_Q30_seed527237204__K1-AM-v0__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_high_imbalance_3600_V12_M2_Q30_seed527237204__K1-AM-v0__3600s
sealed,round53_sealed_v12_high_imbalance_3600_V12_M2_Q30_seed527237204,high_imbalance_3600,12,2,3600,K1-AM-CANDIDATE,interval-mip-core-no-exhaustive-subset-duration,True,3600.0,optimal,True,True,False,2.7489486497559508,2.7489486497559508,0.0,0.002082693791939185,10.25776235947301,14.9771736,637.0,56400.0,88.54003139717426,7,8,19,0.025577356,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_high_imbalance_3600_V12_M2_Q30_seed527237204__K1-AM-CANDIDATE__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_high_imbalance_3600_V12_M2_Q30_seed527237204__K1-AM-CANDIDATE__3600s
sealed,round53_sealed_v12_moderate_3600_V12_M2_Q30_seed1230493897,moderate_3600,12,2,3600,P-GRB,not_applicable,False,3600.0,not_certified,False,True,False,0.17343523331547525,0.17343523331547522,0.0,0.03601398237525749,862.5995230771775,500.478871,215570.0,9098957.0,42.2088277589646,0,0,1,0.053504285,0.0230395,off,0.07915,False,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_moderate_3600_V12_M2_Q30_seed1230493897__P-GRB__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_moderate_3600_V12_M2_Q30_seed1230493897__P-GRB__3600s
sealed,round53_sealed_v12_moderate_3600_V12_M2_Q30_seed1230493897,moderate_3600,12,2,3600,K1-AM-v0,interval-mip-v0,True,3600.0,optimal,True,True,False,0.17343523331547533,0.17343523331547522,0.0,0.034287641868958066,496.2831087472315,223.1262857,6445.0,1209864.0,187.7213343677269,0,1,3,0.148435298,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_moderate_3600_V12_M2_Q30_seed1230493897__K1-AM-v0__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_moderate_3600_V12_M2_Q30_seed1230493897__K1-AM-v0__3600s
sealed,round53_sealed_v12_moderate_3600_V12_M2_Q30_seed1230493897,moderate_3600,12,2,3600,K1-AM-CANDIDATE,interval-mip-core-no-exhaustive-subset-duration,True,3600.0,optimal,True,True,False,0.1734352333154752,0.17343523331547522,1.6003423920871991e-16,0.008872633458343522,124.26011622525193,71.1973878,9570.0,1309733.0,136.8582027168234,0,1,3,0.040673899,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_moderate_3600_V12_M2_Q30_seed1230493897__K1-AM-CANDIDATE__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_moderate_3600_V12_M2_Q30_seed1230493897__K1-AM-CANDIDATE__3600s
sealed,round53_sealed_v12_tight_T_2400_V12_M3_Q20_seed1388001936,tight_T_2400,12,3,2400,P-GRB,not_applicable,False,3600.0,not_certified,False,True,False,0.7639134537151862,0.7639134640505695,1.3529521095428077e-08,0.07667888626829905,4242.58504796054,2443.8033707,1040833.0,38883689.0,37.358239986626096,0,0,1,0.181902123,0.0320391,off,0.07915,False,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_tight_T_2400_V12_M3_Q20_seed1388001936__P-GRB__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_tight_T_2400_V12_M3_Q20_seed1388001936__P-GRB__3600s
sealed,round53_sealed_v12_tight_T_2400_V12_M3_Q20_seed1388001936,tight_T_2400,12,3,2400,K1-AM-v0,interval-mip-v0,True,3600.0,optimal,True,True,False,0.7639134640505767,0.7639134640505695,0.0,0.031823428321608574,1633.123682096775,685.4173374,25568.0,2406627.0,94.12652534418022,0,1,3,0.311461801,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_tight_T_2400_V12_M3_Q20_seed1388001936__K1-AM-v0__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_tight_T_2400_V12_M3_Q20_seed1388001936__K1-AM-v0__3600s
sealed,round53_sealed_v12_tight_T_2400_V12_M3_Q20_seed1388001936,tight_T_2400,12,3,2400,K1-AM-CANDIDATE,interval-mip-core-no-exhaustive-subset-duration,True,3600.0,optimal,True,True,False,0.7639134640505755,0.7639134640505695,0.0,0.00995491599874178,410.9656371464908,212.4537563,18498.0,2031978.0,109.84852416477457,0,1,3,0.094526718,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_tight_T_2400_V12_M3_Q20_seed1388001936__K1-AM-CANDIDATE__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_tight_T_2400_V12_M3_Q20_seed1388001936__K1-AM-CANDIDATE__3600s
sealed,round53_sealed_v12_high_imbalance_3600_V12_M3_Q20_seed912024350,high_imbalance_3600,12,3,3600,P-GRB,not_applicable,False,3600.0,time_limit,False,True,False,0.9480603249402393,1.0077106257945094,0.05919387900394525,0.08311819800463978,6980.974899492934,3580.3054072,486559.0,44095433.0,90.62710380447182,0,0,1,0.250142439,0.031997,off,0.07915,False,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_high_imbalance_3600_V12_M3_Q20_seed912024350__P-GRB__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_high_imbalance_3600_V12_M3_Q20_seed912024350__P-GRB__3600s
sealed,round53_sealed_v12_high_imbalance_3600_V12_M3_Q20_seed912024350,high_imbalance_3600,12,3,3600,K1-AM-v0,interval-mip-v0,True,3600.0,round31_c6_external_gini_tree_time_limit,False,True,False,0.9448146249495665,1.0077106257945094,0.06241474410905795,0.07226821751137187,8490.28768313298,3580.0639334,39886.0,8907375.0,223.32083939226797,2,3,7,0.301381521,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_high_imbalance_3600_V12_M3_Q20_seed912024350__K1-AM-v0__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_high_imbalance_3600_V12_M3_Q20_seed912024350__K1-AM-v0__3600s
sealed,round53_sealed_v12_high_imbalance_3600_V12_M3_Q20_seed912024350,high_imbalance_3600,12,3,3600,K1-AM-CANDIDATE,interval-mip-core-no-exhaustive-subset-duration,True,3600.0,optimal,True,True,False,1.0066746380089913,1.0066746445690549,6.516567829373428e-09,0.01142720214781858,2181.114614753231,1248.1939766,270478.0,18399759.0,68.02682288393142,2,3,7,0.102100022,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_high_imbalance_3600_V12_M3_Q20_seed912024350__K1-AM-CANDIDATE__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_high_imbalance_3600_V12_M3_Q20_seed912024350__K1-AM-CANDIDATE__3600s
sealed,round53_sealed_v12_moderate_3600_V12_M3_Q20_seed587061832,moderate_3600,12,3,3600,P-GRB,not_applicable,False,3600.0,not_certified,False,True,False,0.006249137336093858,0.006249137336093858,0.0,1.3094955986047694e-05,0.26912976321681414,3.074347,1.0,1081.0,1081.0,0,0,1,0.012709845,0.0307667,off,0.07915,False,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_moderate_3600_V12_M3_Q20_seed587061832__P-GRB__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_moderate_3600_V12_M3_Q20_seed587061832__P-GRB__3600s
sealed,round53_sealed_v12_moderate_3600_V12_M3_Q20_seed587061832,moderate_3600,12,3,3600,K1-AM-v0,interval-mip-v0,True,3600.0,optimal,True,True,False,0.006249137336093858,0.006249137336093858,0.0,0.0011519607008457415,8.474807117911666,10.120117,1.0,21149.0,21149.0,6,7,13,0.067369684,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_moderate_3600_V12_M3_Q20_seed587061832__K1-AM-v0__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_moderate_3600_V12_M3_Q20_seed587061832__K1-AM-v0__3600s
sealed,round53_sealed_v12_moderate_3600_V12_M3_Q20_seed587061832,moderate_3600,12,3,3600,K1-AM-CANDIDATE,interval-mip-core-no-exhaustive-subset-duration,True,3600.0,optimal,True,True,False,0.006249137336093858,0.006249137336093858,0.0,0.0009042743397391125,1.736174530358729,4.7719418,98.0,22922.0,233.89795918367346,6,7,13,0.015934323,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_moderate_3600_V12_M3_Q20_seed587061832__K1-AM-CANDIDATE__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_moderate_3600_V12_M3_Q20_seed587061832__K1-AM-CANDIDATE__3600s
sealed,round53_sealed_v12_tight_T_2400_V12_M3_Q30_seed169390111,tight_T_2400,12,3,2400,P-GRB,not_applicable,False,3600.0,not_certified,False,True,False,1.2737822369636076,1.2737822369636076,0.0,0.032057365246507055,1902.3660709210449,1010.7344864,236658.0,13119061.0,55.434682115119706,0,0,1,0.07234268,0.0316776,off,0.07915,False,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_tight_T_2400_V12_M3_Q30_seed169390111__P-GRB__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_tight_T_2400_V12_M3_Q30_seed169390111__P-GRB__3600s
sealed,round53_sealed_v12_tight_T_2400_V12_M3_Q30_seed169390111,tight_T_2400,12,3,2400,K1-AM-v0,interval-mip-v0,True,3600.0,optimal,True,True,False,1.2737822338263416,1.2737822369636076,2.4629531732348618e-09,0.00552819655230004,441.62906762863116,195.7278784,4538.0,546143.0,120.34883208461878,0,1,3,0.235289394,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_tight_T_2400_V12_M3_Q30_seed169390111__K1-AM-v0__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_tight_T_2400_V12_M3_Q30_seed169390111__K1-AM-v0__3600s
sealed,round53_sealed_v12_tight_T_2400_V12_M3_Q30_seed169390111,tight_T_2400,12,3,2400,K1-AM-CANDIDATE,interval-mip-core-no-exhaustive-subset-duration,True,3600.0,optimal,True,True,False,1.2737822365209266,1.2737822369636076,3.4753271801063405e-10,0.002599229277480155,134.98487023412633,76.2168097,6453.0,634617.0,98.3444909344491,0,1,3,0.063000144,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_tight_T_2400_V12_M3_Q30_seed169390111__K1-AM-CANDIDATE__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_tight_T_2400_V12_M3_Q30_seed169390111__K1-AM-CANDIDATE__3600s
sealed,round53_sealed_v12_high_imbalance_3600_V12_M3_Q30_seed1699094863,high_imbalance_3600,12,3,3600,P-GRB,not_applicable,False,3600.0,time_limit,False,True,False,0.7746998822051985,0.8239233376284947,0.05974276146246382,0.12397250168413433,6589.683054323914,3580.4184073,609139.0,50301952.0,82.57877430274534,0,0,1,0.278568344,0.0285455,off,0.07915,False,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_high_imbalance_3600_V12_M3_Q30_seed1699094863__P-GRB__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_high_imbalance_3600_V12_M3_Q30_seed1699094863__P-GRB__3600s
sealed,round53_sealed_v12_high_imbalance_3600_V12_M3_Q30_seed1699094863,high_imbalance_3600,12,3,3600,K1-AM-v0,interval-mip-v0,True,3600.0,optimal,True,True,False,0.8239233376284948,0.8239233376284947,0.0,0.030201393367710192,2500.3528408468833,1022.0534793,22543.0,5213849.0,231.284611631105,0,1,3,0.275324491,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_high_imbalance_3600_V12_M3_Q30_seed1699094863__K1-AM-v0__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_high_imbalance_3600_V12_M3_Q30_seed1699094863__K1-AM-v0__3600s
sealed,round53_sealed_v12_high_imbalance_3600_V12_M3_Q30_seed1699094863,high_imbalance_3600,12,3,3600,K1-AM-CANDIDATE,interval-mip-core-no-exhaustive-subset-duration,True,3600.0,optimal,True,True,False,0.8239233376284948,0.8239233376284947,0.0,0.022313973817779054,1107.4486247913972,589.3000242,25431.0,7421030.0,291.81038889544254,0,1,3,0.081056106,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_high_imbalance_3600_V12_M3_Q30_seed1699094863__K1-AM-CANDIDATE__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_high_imbalance_3600_V12_M3_Q30_seed1699094863__K1-AM-CANDIDATE__3600s
sealed,round53_sealed_v12_moderate_3600_V12_M3_Q30_seed894901702,moderate_3600,12,3,3600,P-GRB,not_applicable,False,3600.0,time_limit,False,True,False,0.09504069293441503,0.12275148276187926,0.22574708837708543,0.31644631910862764,5582.469966172583,3581.5982482,2736376.0,64846153.0,23.69782259455572,0,0,1,0.509095555,0.0285489,off,0.07915,False,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_moderate_3600_V12_M3_Q30_seed894901702__P-GRB__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_moderate_3600_V12_M3_Q30_seed894901702__P-GRB__3600s
sealed,round53_sealed_v12_moderate_3600_V12_M3_Q30_seed894901702,moderate_3600,12,3,3600,K1-AM-v0,interval-mip-v0,True,3600.0,optimal,True,True,False,0.12275148276187894,0.12275148276187926,2.60028728287474e-15,0.05931588473350609,1550.7211942808894,667.5424862,23010.0,3484939.0,151.45323772272926,0,1,3,0.307814958,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_moderate_3600_V12_M3_Q30_seed894901702__K1-AM-v0__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_moderate_3600_V12_M3_Q30_seed894901702__K1-AM-v0__3600s
sealed,round53_sealed_v12_moderate_3600_V12_M3_Q30_seed894901702,moderate_3600,12,3,3600,K1-AM-CANDIDATE,interval-mip-core-no-exhaustive-subset-duration,True,3600.0,optimal,True,True,False,0.12275148276187989,0.12275148276187926,0.0,0.018939100215683295,372.28180335893626,208.815056,25582.0,3257204.0,127.32405597685873,0,1,3,0.088434278,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sealed__round53_sealed_v12_moderate_3600_V12_M3_Q30_seed894901702__K1-AM-CANDIDATE__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sealed__round53_sealed_v12_moderate_3600_V12_M3_Q30_seed894901702__K1-AM-CANDIDATE__3600s
