panel,instance_id,difficulty_configuration,V,M,T,method,inner_backend_policy,external_tree_attempted,cap_seconds,status,certificate,correctness_gate,false_certificate,lower_bound,verified_upper_bound,gap,gi_common_horizon,work,process_time_seconds,nodes,simplex_iterations,iterations_per_node,split_count,interval_count,fixed_interval_model_count,peak_memory_gb,first_incumbent_time_seconds,adaptive_mass_mode,adaptive_mass_tau,adaptive_mass_tau_explicit,executable_sha256,run_id,artifact_dir
integration,round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical endpoint,12,3,2400.0,K1-AM-v0,interval-mip-v0,True,3600.0,round31_c6_external_gini_tree_not_certified,False,True,False,0.6471163029866588,0.6471164334555021,2.0161571633704306e-07,0.008272742567155706,188.18035718118418,98.0853281,5573.0,481608.0,86.41808720617261,0,1,3,0.120234264,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,integration__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-AM-v0__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/integration__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-AM-v0__3600s
integration,round39_small_hard_V12_M3_Q20_slot07_seed621538683,numerical endpoint,12,3,2400.0,K1-AM-CANDIDATE,interval-mip-core-no-exhaustive-subset-duration,True,3600.0,optimal,True,True,False,0.6471164042810124,0.6471164334555021,4.508383376569541e-08,0.004283676897163646,88.06686438040123,53.0853153,5312.0,458549.0,86.32323042168674,0,1,3,0.057456791,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,integration__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-AM-CANDIDATE__3600s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/integration__round39_small_hard_V12_M3_Q20_slot07_seed621538683__K1-AM-CANDIDATE__3600s
