panel,instance_id,difficulty_configuration,V,M,T,method,inner_backend_policy,external_tree_attempted,cap_seconds,status,certificate,correctness_gate,false_certificate,lower_bound,verified_upper_bound,gap,gi_common_horizon,work,process_time_seconds,nodes,simplex_iterations,iterations_per_node,split_count,interval_count,fixed_interval_model_count,peak_memory_gb,first_incumbent_time_seconds,adaptive_mass_mode,adaptive_mass_tau,adaptive_mass_tau_explicit,executable_sha256,run_id,artifact_dir
sentinel,round52_validation_moderate_3600_V20_M3_seed1783533980,sentinel,20,3,3600.0,K1-AM-v0,interval-mip-v0,True,300.0,round31_c6_external_gini_tree_time_limit,False,True,False,0.027914447894916337,0.05666302240979276,0.5073604141156431,0.6738601607212258,557.3449682447955,280.0381482,1238.0,1324935.0,1070.2221324717286,0,1,3,0.164934417,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sentinel__round52_validation_moderate_3600_V20_M3_seed1783533980__K1-AM-v0__300s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sentinel__round52_validation_moderate_3600_V20_M3_seed1783533980__K1-AM-v0__300s
sentinel,round52_validation_moderate_3600_V20_M3_seed1783533980,sentinel,20,3,3600.0,K1-AM-CANDIDATE,interval-mip-core-no-exhaustive-subset-duration,True,300.0,round31_c6_external_gini_tree_time_limit,False,True,False,0.027914447894916337,0.05666302240979276,0.5073604141156431,0.6738465172707623,556.7871993435178,280.027557,1237.0,1322355.0,1069.0016168148748,0,1,3,0.164934431,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sentinel__round52_validation_moderate_3600_V20_M3_seed1783533980__K1-AM-CANDIDATE__300s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sentinel__round52_validation_moderate_3600_V20_M3_seed1783533980__K1-AM-CANDIDATE__300s
sentinel,round52_validation_moderate_3600_V50_M3_seed664120090,sentinel,50,3,3600.0,K1-AM-v0,interval-mip-v0,True,300.0,round31_c6_external_gini_tree_time_limit,False,True,False,0.29483556565830427,0.41428232212546534,0.28832211776341893,0.5345999256146338,566.34834182783,280.0838669,2.0,210525.0,105262.5,0,1,3,0.604045482,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sentinel__round52_validation_moderate_3600_V50_M3_seed664120090__K1-AM-v0__300s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sentinel__round52_validation_moderate_3600_V50_M3_seed664120090__K1-AM-v0__300s
sentinel,round52_validation_moderate_3600_V50_M3_seed664120090,sentinel,50,3,3600.0,K1-AM-CANDIDATE,interval-mip-core-no-exhaustive-subset-duration,True,300.0,round31_c6_external_gini_tree_time_limit,False,True,False,0.2972531352767844,0.41428232212546534,0.2824865571098124,0.5369646949491894,581.6383258216321,280.1023892,2.0,214645.0,107322.5,0,1,3,0.604045496,-1.0,adaptive-mass,0.08,True,b49cc5a5e631c6a8ce7a8bd4d0e6da44162800c97996494b1ee6a04071286c85,sentinel__round52_validation_moderate_3600_V50_M3_seed664120090__K1-AM-CANDIDATE__300s,results/gf_k1_f0_callback_isolation_round53/local_raw/k1_panel_runs/sentinel__round52_validation_moderate_3600_V50_M3_seed664120090__K1-AM-CANDIDATE__300s
