telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
6.35246,lp_complete,L0,0,0.171399,infeasible,0,0.685597,"complete_lp_relaxation"
10.5797,lp_complete,L1,0.171399,0.342799,optimal,0.342799,0.685597,"complete_lp_relaxation"
27.3775,atomic_split,L1,0.171399,0.342799,replaced,0.342799,0.685597,"child_lp_infeasible"
31.2304,lp_complete,L2,0.342799,0.514198,optimal,0.514198,0.685597,"complete_lp_relaxation"
44.7102,atomic_split,L2,0.342799,0.514198,replaced,0.514198,0.685597,"child_lp_infeasible"
47.553,lp_complete,L3,0.514198,0.685597,infeasible,0.514198,0.685597,"complete_lp_relaxation"
56.6296,atomic_split,L1.1,0.257099,0.342799,replaced,0.542319,0.685597,"strict_child_lp_bound_improvement"
65.8546,atomic_split,L1.1.0,0.257099,0.299949,replaced,0.543791,0.685597,"strict_child_lp_bound_improvement"
75.6293,atomic_split,L1.1.0.0,0.257099,0.278524,replaced,0.550094,0.685597,"strict_child_lp_bound_improvement"
84.9947,atomic_split,L1.1.0.0.1,0.267812,0.278524,replaced,0.550808,0.685597,"strict_child_lp_bound_improvement"
94.3963,atomic_split,L1.1.0.0.1.0,0.267812,0.273168,replaced,0.552203,0.685597,"strict_child_lp_bound_improvement"
105.144,atomic_split,L1.1.0.0.1.0.1,0.27049,0.273168,replaced,0.552812,0.685597,"strict_child_lp_bound_improvement"
114.272,atomic_split,L1.1.0.0.1.0.1.0,0.27049,0.271829,replaced,0.552921,0.685597,"strict_child_lp_bound_improvement"
123.962,atomic_split,L1.1.0.0.1.0.1.1,0.271829,0.273168,replaced,0.553089,0.685597,"strict_child_lp_bound_improvement"
151.02,terminal_mip_complete,L1.1.0.0.1.0.1.1.0,0.271829,0.272498,"INFEASIBLE",0.553115,0.685597,"native_terminal_mip_infeasible"
187.543,terminal_mip_complete,L1.1.0.0.1.0.1.0.1,0.271159,0.271829,"INFEASIBLE",0.553307,0.685597,"native_terminal_mip_infeasible"
