row,instance,status,certified_original_problem,objective,LB,UB,gap,runtime,unresolved_intervals,open_nodes,oracle_attempted,oracle_closed,oracle_bound_merged_leaves,oracle_bound_closed_leaves,bpc_fallback_called,bpc_fallback_closed,finalization_source,abnormal_exit_detected,result_path
tight_T_seed3102,tight_T_seed3102.txt,process_exit_without_json,False,0.0,0.0,0.0,1.0,0.0,1,1,0,0,0,0,False,0,error_json,True,results\strengthened_oracle_round\raw\tight_T_seed3102.json
