row,instance,status,certified_original_problem,objective,LB,UB,gap,runtime,unresolved_intervals,open_nodes,oracle_attempted,oracle_closed,oracle_bound_merged_leaves,oracle_bound_closed_leaves,bpc_fallback_called,bpc_fallback_closed,finalization_source,abnormal_exit_detected,result_path
high_imbalance_seed3201,high_imbalance_seed3201.txt,gcap_frontier_not_closed,False,2.44340319194,2.266378,2.44340319194,0.0724502581182,643.5242073,2,2,2,0,2,0,True,0,solver_final_json,False,results\strengthened_oracle_round\raw\high_imbalance_seed3201.json
