leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.027420398342300749,1,1,0,1,0.0085325135185451376,"OPTIMAL",0.75189251810895641,0.4008352
L0.0,"L0",1,0,0.013710199171150374,1,1,0,1,0.0092433171021100591,"OPTIMAL",0.77456939146964277,0.81491009999999997
L0.1,"L0",1,0.013710199171150374,0.027420398342300749,1,1,0,1,0.01936273307789035,"OPTIMAL",0.6440751290812653,1.1800155000000001
L0.0.0,"L0.0",2,0,0.0068550995855751872,1,1,0,1,0.013744412660227204,"OPTIMAL",0.80771586432312048,1.5943103000000001
L0.0.1,"L0.0",2,0.0068550995855751872,0.013710199171150374,1,1,0,1,0.013692117490010976,"OPTIMAL",0.74863511162723073,1.9985649000000001
L0.0.1.0,"L0.0.1",3,0.0068550995855751872,0.01028264937836278,1,1,0,1,0.014274002167275006,"OPTIMAL",0.8563303151360484,2.4292596999999998
L0.0.1.1,"L0.0.1",3,0.01028264937836278,0.013710199171150374,1,1,0,1,0.01612062341418475,"OPTIMAL",0.75633508917019465,2.8316840999999999
L0.0.0.0,"L0.0.0",3,0,0.0034275497927875936,1,1,0,1,0.016932636454048366,"OPTIMAL",0.82450978251259577,3.2580290999999999
L0.0.0.1,"L0.0.0",3,0.0034275497927875936,0.0068550995855751872,1,1,0,1,0.015467500294434351,"OPTIMAL",0.87457181201999179,3.6987345999999999
L0.0.1.0.0,"L0.0.1.0",4,0.0068550995855751872,0.0085688744819689827,1,1,0,1,0.015652524553259998,"OPTIMAL",0.73307439717943956,4.0893025999999999
L0.0.1.0.1,"L0.0.1.0",4,0.0085688744819689827,0.01028264937836278,1,1,0,1,0.015261011510295129,"OPTIMAL",0.81418364642225549,4.5067776000000004
L0.0.1.0.1.0,"L0.0.1.0.1",5,0.0085688744819689827,0.0094257619301658813,1,1,0,1,0.015756087372229551,"OPTIMAL",0.74819304004794962,4.9022110999999997
L0.0.1.0.1.1,"L0.0.1.0.1",5,0.0094257619301658813,0.01028264937836278,1,1,0,1,0.015757930357738096,"OPTIMAL",0.78578447552920094,5.3085965000000002
L0.0.0.1.0,"L0.0.0.1",4,0.0034275497927875936,0.00514132468918139,1,1,0,1,0.017037720343256395,"OPTIMAL",0.81104433476444138,5.7256898999999999
L0.0.0.1.1,"L0.0.0.1",4,0.00514132468918139,0.0068550995855751872,1,1,0,1,0.016330584015014967,"OPTIMAL",0.88570504084286861,6.1620575999999998
L0.0.1.0.0.0,"L0.0.1.0.0",5,0.0068550995855751872,0.007711987033772085,1,1,0,1,0.016422733538070576,"OPTIMAL",0.83112523335009969,6.5887051999999997
L0.0.1.0.0.1,"L0.0.1.0.0",5,0.007711987033772085,0.0085688744819689827,1,1,0,1,0.01608726789191544,"OPTIMAL",0.70738052085013459,6.9823753000000002
L0.0.1.0.1.0.0,"L0.0.1.0.1.0",6,0.0085688744819689827,0.0089973182060674312,1,1,0,1,0.01613880710465173,"OPTIMAL",0.79591961225289176,7.3989187000000003
L0.0.1.0.1.0.1,"L0.0.1.0.1.0",6,0.0089973182060674312,0.0094257619301658813,1,1,0,1,0.015974344650562355,"OPTIMAL",0.82049282594905137,7.8174773000000002
L0.0.1.0.1.1.0,"L0.0.1.0.1.1",6,0.0094257619301658813,0.0098542056542643315,1,1,0,1,0.015936424633998292,"OPTIMAL",0.74828721352989191,8.2038793999999999
L0.0.1.0.1.1.1,"L0.0.1.0.1.1",6,0.0098542056542643315,0.01028264937836278,1,1,0,1,0.016007169229226102,"OPTIMAL",0.80718004901345763,8.6166578999999999
L0.0.1.0.1.1.0.0,"L0.0.1.0.1.1.0",7,0.0094257619301658813,0.0096399837922151073,1,1,0,1,0.016053964097991348,"OPTIMAL",0.79369092930634799,9.0206514999999996
L0.0.1.0.1.1.0.1,"L0.0.1.0.1.1.0",7,0.0096399837922151073,0.0098542056542643315,1,1,0,1,0.01605980370541165,"OPTIMAL",0.75106449679895859,9.4148066999999998
L0.0.1.0.1.0.1.0,"L0.0.1.0.1.0.1",7,0.0089973182060674312,0.0092115400681166554,1,1,0,1,0.016166129092953258,"OPTIMAL",0.9024853906559267,9.9197027000000002
L0.0.1.0.1.0.1.1,"L0.0.1.0.1.0.1",7,0.0092115400681166554,0.0094257619301658813,1,1,0,1,0.016083810779106995,"OPTIMAL",0.74075065521863215,10.319737999999999
L0.0.1.0.1.1.1.0,"L0.0.1.0.1.1.1",7,0.0098542056542643315,0.010068427516313556,1,1,0,1,0.016093920256753089,"OPTIMAL",0.7068731312298665,10.765457
L0.0.1.0.1.1.1.1,"L0.0.1.0.1.1.1",7,0.010068427516313556,0.01028264937836278,1,1,0,1,0.016132430339134102,"OPTIMAL",0.8221406052991227,11.2003507
L0.0.1.0.1.1.0.0.0,"L0.0.1.0.1.1.0.0",8,0.0094257619301658813,0.0095328728611904952,1,1,0,1,0.016117889063975658,"OPTIMAL",0.7673331208723867,11.6050272
L0.0.1.0.1.1.0.0.1,"L0.0.1.0.1.1.0.0",8,0.0095328728611904952,0.0096399837922151073,1,1,0,1,0.016112845384657414,"OPTIMAL",0.84299275809396079,12.0348606
L0.0.1.0.1.1.0.1.0,"L0.0.1.0.1.1.0.1",8,0.0096399837922151073,0.0097470947232397194,1,1,0,1,0.016107997834680025,"OPTIMAL",0.75066853455671079,12.4287077
L0.0.1.0.1.1.0.1.1,"L0.0.1.0.1.1.0.1",8,0.0097470947232397194,0.0098542056542643315,1,1,0,1,0.01612186756695257,"OPTIMAL",0.73394444566128159,12.8137177
L0.0.1.0.1.0.1.1.0,"L0.0.1.0.1.0.1.1",8,0.0092115400681166554,0.0093186509991412675,1,1,0,1,0.016180040870911669,"OPTIMAL",0.8237923167637593,13.2298279
L0.0.1.0.1.0.1.1.1,"L0.0.1.0.1.0.1.1",8,0.0093186509991412675,0.0094257619301658813,1,1,0,1,0.016138997068316889,"OPTIMAL",0.76280302358861052,13.631342999999999
L0.0.1.0.0.1.0,"L0.0.1.0.0.1",6,0.007711987033772085,0.0081404307578705343,1,1,0,1,0.016471504822338875,"OPTIMAL",0.82393743137637443,14.0502164
L0.0.1.0.0.1.1,"L0.0.1.0.0.1",6,0.0081404307578705343,0.0085688744819689827,1,1,0,1,0.016304501744361613,"OPTIMAL",0.82492232779786467,14.469218700000001
L0.0.1.0.1.1.1.0.0,"L0.0.1.0.1.1.1.0",8,0.0098542056542643315,0.0099613165852889436,1,1,0,1,0.016137206007553209,"OPTIMAL",0.83163572825832288,14.8838063
L0.0.1.0.1.1.1.0.1,"L0.0.1.0.1.1.1.0",8,0.0099613165852889436,0.010068427516313556,1,1,0,1,0.016156436304840305,"OPTIMAL",0.73084406915534916,15.268055800000001
L0.0.1.1.0,"L0.0.1.1",4,0.01028264937836278,0.011996424274756577,1,1,0,1,0.016120748974614543,"OPTIMAL",0.69764854132108711,126.080259
L0.0.1.1.1,"L0.0.1.1",4,0.011996424274756577,0.013710199171150374,1,1,0,1,0.017657123387830532,"OPTIMAL",0.82250057023059808,126.48840850000001
L0.0.1.1.0.0,"L0.0.1.1.0",5,0.01028264937836278,0.011139536826559679,1,1,0,1,0.016138961435712199,"OPTIMAL",0.72467241022164441,126.87651150000001
L0.0.1.1.0.1,"L0.0.1.1.0",5,0.011139536826559679,0.011996424274756577,1,1,0,1,0.016819602221312874,"OPTIMAL",0.70704920313040376,127.2482402
L0.0.1.0.1.1.1.1.0,"L0.0.1.0.1.1.1.1",8,0.010068427516313556,0.010175538447338168,1,1,0,1,0.016175609313085353,"OPTIMAL",0.77642989205571022,156.3505084
L0.0.1.0.1.1.1.1.1,"L0.0.1.0.1.1.1.1",8,0.010175538447338168,0.01028264937836278,1,1,0,1,0.016195288826129837,"OPTIMAL",0.79016127749815579,156.75509
L0.0.1.0.1.0.0.0,"L0.0.1.0.1.0.0",7,0.0085688744819689827,0.0087830963440182069,1,1,0,1,0.016331609762640378,"OPTIMAL",0.77746522883803804,189.23765850000001
L0.0.1.0.1.0.0.1,"L0.0.1.0.1.0.0",7,0.0087830963440182069,0.0089973182060674312,1,1,0,1,0.016249191015496205,"OPTIMAL",0.9029922042663111,189.669703
L0.0.1.1.0.0.0,"L0.0.1.1.0.0",6,0.01028264937836278,0.010711093102461228,1,1,0,1,0.016172524010559908,"OPTIMAL",0.7274046503720194,190.0525049
L0.0.1.1.0.0.1,"L0.0.1.1.0.0",6,0.010711093102461228,0.011139536826559679,1,1,0,1,0.016437475175004362,"OPTIMAL",0.81864300213909569,190.4582814
L0.0.1.0.1.0.1.0.0,"L0.0.1.0.1.0.1.0",8,0.0089973182060674312,0.0091044291370920433,1,1,0,1,0.016262146698876299,"OPTIMAL",0.72420777675548431,245.7300377
L0.0.1.0.1.0.1.0.1,"L0.0.1.0.1.0.1.0",8,0.0091044291370920433,0.0092115400681166554,1,1,0,1,0.016220972936213766,"OPTIMAL",0.91877782102149919,246.17593790000001
L0.0.1.1.0.0.0.0,"L0.0.1.1.0.0.0",7,0.01028264937836278,0.010496871240412004,1,1,0,1,0.016190610431105111,"OPTIMAL",0.77855659783352704,246.5646179
L0.0.1.1.0.0.0.1,"L0.0.1.1.0.0.0",7,0.010496871240412004,0.010711093102461228,1,1,0,1,0.016313374244999974,"OPTIMAL",0.73847150463969247,246.95030299999999
