vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,11,8,7,5,9,2,12,4,10,1,3,6,0]",30,5221.404658085837,9360.0,14581.404658085838,18000.0,0.8100780365603243,26
