"instance","variant","method","status","objective","lower_bound","upper_bound","gap","runtime_seconds","verifier_passed","certified_original_problem","certificate_scope","large_instance_mode","station_set_backend","unsupported_large_instance_features","pricing_engine","ng_size","dssr_rounds","dssr_memory_expansions","dssr_relaxed_negative_routes","dssr_non_elementary_routes","dssr_elementary_columns_found","dssr_exact_closure_proved","dssr_stop_reason","cg_stabilization_mode","cg_stabilized_pricing_calls","cg_true_pricing_calls","cg_stabilization_columns_found","cg_final_true_pricing_rc","pricing_completed_exactly","pricing_closure_certified_exact","pricing_closure_status","pricing_best_reduced_cost_any","pricing_remaining_negative_rc","unresolved_intervals","invalid_bound_intervals","open_nodes","frontier_min_interval_lower_bound","frontier_lower_bound_source","labels_processed","columns_generated_raw","columns_after_dominance","memory_peak_estimate_mb","bound_time_seconds","route_mask_time_seconds","master_time_seconds","pricing_time_seconds","cuts_added","nodes","columns","progress_log","result_file","log_file","notes"
"regen_V20_M2_average.txt","V20_hybrid_60s","pricing","time_limit","1.74781750328","496.942121518","496.942121518","0","0.0006177","True","False","diagnostic_pricing_only","off","uint64","","hybrid","12","8","120","0","0","0","False","dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required","smooth","8","2","0","0","False","False","dssr_incomplete","0","0","0","0","0","0","","2240","2240","2240","0.00352478027344","0","0","0","0","0","2240","2240","","results\optimization_update_round12\raw\V20_pricing_hybrid_60s.json","results\optimization_update_round12\raw\V20_pricing_hybrid_60s.log","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Pricing diagnostic minimizes route duration over one route-load column with nonnegative reduced-cost pruning; relaxed ng-DSSR pricing is diagnostic unless exact final verification completes. | vehicle 0 pricing_complete=false, engine=hybrid, dssr_rounds=4, columns=1120, route_states=1120, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=496.942 | vehicle 1 pricing_complete=false, engine=hybrid, dssr_rounds=4, columns=1120, route_states=1120, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=496.942"
"regen_V50_M3_average.txt","V50_hybrid_60s","pricing","time_limit","3.27441420053","337.944378217","337.944378217","0","0.0020874","True","False","diagnostic_pricing_only","auto","uint64","all_subset_route_mask_relaxation_disabled","hybrid","12","12","450","0","0","0","False","dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required","smooth","12","3","0","0","False","False","dssr_incomplete","0","0","0","0","0","0","","6048","6048","6048","0.0204277038574","0","0","0","0","0","6048","6048","","results\optimization_update_round12\raw\V50_pricing_hybrid_60s.json","results\optimization_update_round12\raw\V50_pricing_hybrid_60s.log","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Pricing diagnostic minimizes route duration over one route-load column with nonnegative reduced-cost pruning; relaxed ng-DSSR pricing is diagnostic unless exact final verification completes. | vehicle 0 pricing_complete=false, engine=hybrid, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=337.944 | vehicle 1 pricing_complete=false, engine=hybrid, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=337.944 | vehicle 2 pricing_complete=false, engine=hybrid, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=337.944"
"regen_V100_M5_average.txt","V100_hybrid_60s","pricing","time_limit","6.64284427332","270.875838714","270.875838714","0","0.003908","True","False","diagnostic_pricing_only","auto","dynamic","all_subset_route_mask_relaxation_disabled","hybrid","12","20","1500","0","0","0","False","dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required","smooth","20","5","0","0","False","False","dssr_incomplete","0","0","0","0","0","0","","10080","10080","10080","0.0797538757324","0","0","0","0","0","10080","10080","","results\optimization_update_round12\raw\V100_pricing_hybrid_60s.json","results\optimization_update_round12\raw\V100_pricing_hybrid_60s.log","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Pricing diagnostic minimizes route duration over one route-load column with nonnegative reduced-cost pruning; relaxed ng-DSSR pricing is diagnostic unless exact final verification completes. | vehicle 0 pricing_complete=false, engine=hybrid, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=270.876 | vehicle 1 pricing_complete=false, engine=hybrid, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=270.876 | vehicle 2 pricing_complete=false, engine=hybrid, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=270.876 | vehicle 3 pricing_complete=false, engine=hybrid, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=270.876 | vehicle 4 pricing_complete=false, engine=hybrid, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=270.876"
"regen_V70_M5_average.txt","V70_large_mode_guard","large-instance-mode-test","diagnostic_complete","5.0459093955","0","5.0459093955","0","1.97E-05","True","False","large_instance_diagnostic","force","dynamic","all_subset_route_mask_relaxation_disabled","hybrid","12","0","0","0","0","0","False","","smooth","0","0","0","0","True","True","not_run","0","0","0","0","0","0","","0","0","0","0.0398139953613","0","0","0","0","0","0","0","","results\optimization_update_round12\raw\V70_large_mode.json","results\optimization_update_round12\raw\V70_large_mode.log","large-instance backend=dynamic | unsupported large-instance features: all_subset_route_mask_relaxation_disabled"
"regen_V100_M5_average.txt","V100_large_mode_guard","large-instance-mode-test","diagnostic_complete","6.62899864046","0","6.62899864046","0","2.7E-05","True","False","large_instance_diagnostic","force","dynamic","all_subset_route_mask_relaxation_disabled","hybrid","12","0","0","0","0","0","False","","smooth","0","0","0","0","True","True","not_run","0","0","0","0","0","0","","0","0","0","0.0797538757324","0","0","0","0","0","0","0","","results\optimization_update_round12\raw\V100_large_mode.json","results\optimization_update_round12\raw\V100_large_mode.log","large-instance backend=dynamic | unsupported large-instance features: all_subset_route_mask_relaxation_disabled"
"regen_V50_M3_average.txt","V50_ngdssr_30s","pricing","time_limit","3.27441420053","337.944378217","337.944378217","0","0.0019201","True","False","","force","uint64","all_subset_route_mask_relaxation_disabled","ng-dssr","12","12","450","0","0","0","False","dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required","smooth","12","3","0","0","False","False","dssr_incomplete","0","0","0","0","0","0","","6048","6048","6048","0.0204277038574","0","0","0","0","0","6048","6048","","results\optimization_update_round12\raw\V50_pricing_ngdssr.json","results\optimization_update_round12\raw\V50_pricing_ngdssr.log","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Pricing diagnostic minimizes route duration over one route-load column with nonnegative reduced-cost pruning; relaxed ng-DSSR pricing is diagnostic unless exact final verification completes. | vehicle 0 pricing_complete=false, engine=ng-dssr, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=337.944 | vehicle 1 pricing_complete=false, engine=ng-dssr, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=337.944 | vehicle 2 pricing_complete=false, engine=ng-dssr, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=337.944"
"regen_V100_M5_average.txt","V100_ngdssr_30s","pricing","time_limit","6.64284427332","270.875838714","270.875838714","0","0.0037312","True","False","","force","dynamic","all_subset_route_mask_relaxation_disabled","ng-dssr","12","20","1500","0","0","0","False","dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required; dssr_incomplete_final_exact_required","smooth","20","5","0","0","False","False","dssr_incomplete","0","0","0","0","0","0","","10080","10080","10080","0.0797538757324","0","0","0","0","0","10080","10080","","results\optimization_update_round12\raw\V100_pricing_ngdssr.json","results\optimization_update_round12\raw\V100_pricing_ngdssr.log","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Pricing diagnostic minimizes route duration over one route-load column with nonnegative reduced-cost pruning; relaxed ng-DSSR pricing is diagnostic unless exact final verification completes. | vehicle 0 pricing_complete=false, engine=ng-dssr, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=270.876 | vehicle 1 pricing_complete=false, engine=ng-dssr, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=270.876 | vehicle 2 pricing_complete=false, engine=ng-dssr, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=270.876 | vehicle 3 pricing_complete=false, engine=ng-dssr, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=270.876 | vehicle 4 pricing_complete=false, engine=ng-dssr, dssr_rounds=4, columns=2016, route_states=2016, operation_states=0, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=270.876"
