"instance","variant","status","lower_bound","upper_bound","gap","unresolved_intervals","open_nodes","frontier_min_interval_lower_bound","frontier_lower_bound_source","pricing_closure_status","certified_original_problem","result_file","log_file"
"regen_candidate_V12_M2_average.txt","frontier_hybrid_smooth_300s","gcap_frontier_not_closed","0.689651961258","0.719065249476","0.0409048945689","3","3","0.689651961258","gamma_floor","pricing_time_limit","False","results\optimization_update_round12\raw\v12_m2_frontier_hybrid_300s.json","results\optimization_update_round12\raw\v12_m2_frontier_hybrid_300s.log"
"regen_candidate_V12_M1_average.txt","frontier_hybrid_smooth_300s","gcap_frontier_not_closed","0.330636509913","0.368581603155","0.102948961415","2","2","0.330636509913","focused_split_inherited_parent_lb","negative_columns_remaining","False","results\optimization_update_round12\raw\v12_m1_frontier_hybrid_300s.json","results\optimization_update_round12\raw\v12_m1_frontier_hybrid_300s.log"
