"instance","variant","method","status","objective","lower_bound","upper_bound","gap","runtime_seconds","verifier_passed","certified_original_problem","certificate_scope","large_instance_mode","station_set_backend","unsupported_large_instance_features","pricing_engine","ng_size","dssr_rounds","dssr_memory_expansions","dssr_relaxed_negative_routes","dssr_non_elementary_routes","dssr_elementary_columns_found","dssr_exact_closure_proved","dssr_stop_reason","cg_stabilization_mode","cg_stabilized_pricing_calls","cg_true_pricing_calls","cg_stabilization_columns_found","cg_final_true_pricing_rc","pricing_completed_exactly","pricing_closure_certified_exact","pricing_closure_status","pricing_best_reduced_cost_any","pricing_remaining_negative_rc","unresolved_intervals","invalid_bound_intervals","open_nodes","frontier_min_interval_lower_bound","frontier_lower_bound_source","labels_processed","columns_generated_raw","columns_after_dominance","memory_peak_estimate_mb","bound_time_seconds","route_mask_time_seconds","master_time_seconds","pricing_time_seconds","cuts_added","nodes","columns","progress_log","result_file","log_file","notes"
"regen_candidate_V12_M2_average.txt","exact_label_60s","pricing","pricing_complete","1.00745720108","254.942930338","254.942930338","0","19.7551725","True","False","diagnostic_pricing_only","off","uint64","","exact-label","12","0","0","0","0","0","False","","none","0","0","0","0","True","True","exact_no_negative","0","0","0","0","0","0","","7914512","7914510","7914510","0.00138854980469","0","0","0","0","0","345451398","7914510","","results\optimization_update_round12\raw\v12_m2_pricing_exact_60s.json","results\optimization_update_round12\raw\v12_m2_pricing_exact_60s.log","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Pricing diagnostic minimizes route duration over one route-load column with nonnegative reduced-cost pruning; relaxed ng-DSSR pricing is diagnostic unless exact final verification completes. | vehicle 0 pricing_complete=true, engine=exact-label, dssr_rounds=0, columns=3957255, route_states=3957256, operation_states=168768443, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=254.943 | vehicle 1 pricing_complete=true, engine=exact-label, dssr_rounds=0, columns=3957255, route_states=3957256, operation_states=168768443, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=254.943"
"regen_candidate_V12_M2_average.txt","ng_dssr_60s","pricing","pricing_complete","1.00745720108","254.942930338","254.942930338","0","19.778593","True","False","diagnostic_pricing_only","off","uint64","","ng-dssr","12","8","72","0","0","0","True","exact_no_negative; exact_no_negative","none","0","10","0","254.942930338","True","True","exact_no_negative","0","0","0","0","0","0","","7915664","7915662","7915662","0.00138854980469","0","0","0","0","0","345452550","7915662","","results\optimization_update_round12\raw\v12_m2_pricing_ngdssr_60s.json","results\optimization_update_round12\raw\v12_m2_pricing_ngdssr_60s.log","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Pricing diagnostic minimizes route duration over one route-load column with nonnegative reduced-cost pruning; relaxed ng-DSSR pricing is diagnostic unless exact final verification completes. | vehicle 0 pricing_complete=true, engine=ng-dssr, dssr_rounds=4, columns=3957831, route_states=3957832, operation_states=168768443, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=254.943 | vehicle 1 pricing_complete=true, engine=ng-dssr, dssr_rounds=4, columns=3957831, route_states=3957832, operation_states=168768443, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=254.943"
"regen_candidate_V12_M2_average.txt","hybrid_smooth_60s","pricing","pricing_complete","1.00745720108","254.942930338","254.942930338","0","19.6334069","True","False","diagnostic_pricing_only","off","uint64","","hybrid","12","0","0","0","0","0","False","","smooth","0","0","0","0","True","True","exact_no_negative","0","0","0","0","0","0","","7914512","7914510","7914510","0.00138854980469","0","0","0","0","0","345451398","7914510","","results\optimization_update_round12\raw\v12_m2_pricing_hybrid_smooth_60s.json","results\optimization_update_round12\raw\v12_m2_pricing_hybrid_smooth_60s.log","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Pricing diagnostic minimizes route duration over one route-load column with nonnegative reduced-cost pruning; relaxed ng-DSSR pricing is diagnostic unless exact final verification completes. | vehicle 0 pricing_complete=true, engine=exact-label, dssr_rounds=0, columns=3957255, route_states=3957256, operation_states=168768443, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=254.943 | vehicle 1 pricing_complete=true, engine=exact-label, dssr_rounds=0, columns=3957255, route_states=3957256, operation_states=168768443, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=254.943"
"regen_candidate_V12_M1_average.txt","exact_label_60s","pricing","pricing_complete","0.490680246294","159.927098568","159.927098568","0","11.7441611","True","False","diagnostic_pricing_only","off","uint64","","exact-label","12","0","0","0","0","0","False","","none","0","0","0","0","True","True","exact_no_negative","0","0","0","0","0","0","","4396316","4396315","4396315","0.00133895874023","0","0","0","0","0","210864512","4396315","","results\optimization_update_round12\raw\v12_m1_pricing_exact_60s.json","results\optimization_update_round12\raw\v12_m1_pricing_exact_60s.log","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Pricing diagnostic minimizes route duration over one route-load column with nonnegative reduced-cost pruning; relaxed ng-DSSR pricing is diagnostic unless exact final verification completes. | vehicle 0 pricing_complete=true, engine=exact-label, dssr_rounds=0, columns=4396315, route_states=4396316, operation_states=206468196, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=159.927"
"regen_candidate_V12_M1_average.txt","hybrid_smooth_60s","pricing","pricing_complete","0.490680246294","159.927098568","159.927098568","0","11.6258687","True","False","diagnostic_pricing_only","off","uint64","","hybrid","12","0","0","0","0","0","False","","smooth","0","0","0","0","True","True","exact_no_negative","0","0","0","0","0","0","","4396316","4396315","4396315","0.00133895874023","0","0","0","0","0","210864512","4396315","","results\optimization_update_round12\raw\v12_m1_pricing_hybrid_smooth_60s.json","results\optimization_update_round12\raw\v12_m1_pricing_hybrid_smooth_60s.log","parsed Hybrid GA text format; distances rebuilt from points at speed factor 1.5 | Pricing diagnostic minimizes route duration over one route-load column with nonnegative reduced-cost pruning; relaxed ng-DSSR pricing is diagnostic unless exact final verification completes. | vehicle 0 pricing_complete=true, engine=exact-label, dssr_rounds=0, columns=4396315, route_states=4396316, operation_states=206468196, support_duration_cuts=0, support_duration_pruned_labels=0, best_reduced_cost=159.927"
