telemetry_seconds,event,leaf_id,global_lb,verified_ub
0.0235446,initialize,R,0,0.562981
0.375325,lp_complete,R,0.268785,0.562981
0.375353,atomic_split,R,0.268785,0.562981
0.718294,lp_complete,R.0,0.268785,0.562981
0.718317,atomic_split,R.0,0.268785,0.562981
1.05544,lp_complete,R.1,0.285354,0.562981
1.05549,atomic_split,R.1,0.285354,0.562981
1.45586,lp_complete,R.0.0,0.285354,0.562981
1.45589,atomic_split,R.0.0,0.285354,0.562981
1.80722,lp_complete,R.0.1,0.355061,0.562981
1.80724,atomic_split,R.0.1,0.355061,0.562981
2.14052,lp_infeasible,R.0.0.0,0.355061,0.562981
2.54176,lp_complete,R.0.0.1,0.37851,0.562981
2.54179,atomic_split,R.0.0.1,0.37851,0.562981
2.89778,lp_complete,R.0.1.0,0.37851,0.562981
2.89781,atomic_split,R.0.1.0,0.37851,0.562981
3.21501,lp_complete,R.0.1.1,0.378617,0.562981
3.21504,atomic_split,R.0.1.1,0.378617,0.562981
3.54856,lp_infeasible,R.0.0.1.0,0.378617,0.562981
3.93605,lp_complete,R.0.0.1.1,0.379845,0.562981
3.93608,atomic_split,R.0.0.1.1,0.379845,0.562981
4.36534,lp_complete,R.0.1.0.0,0.379845,0.562981
4.36537,atomic_split,R.0.1.0.0,0.379845,0.562981
4.72216,lp_complete,R.0.1.0.1,0.382599,0.562981
4.72219,atomic_split,R.0.1.0.1,0.382599,0.562981
5.10889,lp_complete,R.0.1.0.0.0,0.382599,0.562981
5.10892,atomic_split,R.0.1.0.0.0,0.382599,0.562981
5.46211,lp_complete,R.0.1.0.0.1,0.389441,0.562981
5.46214,atomic_split,R.0.1.0.0.1,0.389441,0.562981
5.89853,lp_complete,R.0.1.0.0.0.0,0.389441,0.562981
5.89856,atomic_split,R.0.1.0.0.0.0,0.389441,0.562981
6.27942,lp_complete,R.0.1.0.0.0.1,0.391571,0.562981
6.27944,atomic_split,R.0.1.0.0.0.1,0.391571,0.562981
6.68727,lp_complete,R.0.0.1.1.1,0.391571,0.562981
6.68729,atomic_split,R.0.0.1.1.1,0.391571,0.562981
6.98605,lp_infeasible,R.0.0.1.1.0,0.393582,0.562981
7.37456,lp_complete,R.0.1.0.0.1.0,0.393582,0.562981
7.37459,atomic_split,R.0.1.0.0.1.0,0.393582,0.562981
7.72909,lp_complete,R.0.1.0.0.1.1,0.393879,0.562981
7.72923,atomic_split,R.0.1.0.0.1.1,0.393879,0.562981
8.14458,lp_complete,R.0.1.0.0.0.1.0,0.393879,0.562981
8.14461,atomic_split,R.0.1.0.0.0.1.0,0.393879,0.562981
8.53669,lp_complete,R.0.1.0.0.0.1.1,0.394014,0.562981
8.53673,atomic_split,R.0.1.0.0.0.1.1,0.394014,0.562981
8.93396,lp_complete,R.0.1.0.0.0.0.1,0.394014,0.562981
8.93399,atomic_split,R.0.1.0.0.0.0.1,0.394014,0.562981
9.35464,lp_complete,R.0.1.0.0.0.0.0,0.394381,0.562981
9.35484,atomic_split,R.0.1.0.0.0.0.0,0.394381,0.562981
9.72707,lp_complete,R.0.1.0.0.1.0.1,0.394381,0.562981
9.72711,atomic_split,R.0.1.0.0.1.0.1,0.394381,0.562981
10.1228,lp_complete,R.0.1.0.0.1.0.0,0.396074,0.562981
10.1228,atomic_split,R.0.1.0.0.1.0.0,0.396074,0.562981
10.5458,lp_complete,R.0.1.0.0.0.1.0.0,0.396074,0.562981
10.546,atomic_split,R.0.1.0.0.0.1.0.0,0.396074,0.562981
10.9341,lp_complete,R.0.1.0.0.0.1.0.1,0.396108,0.562981
10.9342,atomic_split,R.0.1.0.0.0.1.0.1,0.396108,0.562981
11.3047,lp_complete,R.0.1.0.0.0.1.1.0,0.396108,0.562981
11.3047,atomic_split,R.0.1.0.0.0.1.1.0,0.396108,0.562981
11.6915,lp_complete,R.0.1.0.0.0.1.1.1,0.39617,0.562981
11.6915,atomic_split,R.0.1.0.0.0.1.1.1,0.39617,0.562981
12.0855,lp_complete,R.0.1.0.0.0.0.1.1,0.39617,0.562981
12.0856,atomic_split,R.0.1.0.0.0.0.1.1,0.39617,0.562981
12.5013,lp_complete,R.0.1.0.0.0.0.1.0,0.396247,0.562981
12.5013,atomic_split,R.0.1.0.0.0.0.1.0,0.396247,0.562981
12.8917,lp_complete,R.0.1.0.0.1.0.0.0,0.396247,0.562981
12.8917,atomic_split,R.0.1.0.0.1.0.0.0,0.396247,0.562981
13.3241,lp_complete,R.0.1.0.0.1.0.0.1,0.397041,0.562981
13.3241,atomic_split,R.0.1.0.0.1.0.0.1,0.397041,0.562981
13.6725,lp_complete,R.0.1.0.0.1.0.1.1,0.397041,0.562981
