parent_id,parent_bound,child_id,child_inherited_bound,inheritance_valid,source
R,0.268785,R.0,0.268785,true,"inherited_complete_parent_lp_bound"
R,0.268785,R.1,0.268785,true,"inherited_complete_parent_lp_bound"
R.0,0.285354,R.0.0,0.285354,true,"inherited_complete_parent_lp_bound"
R.0,0.285354,R.0.1,0.285354,true,"inherited_complete_parent_lp_bound"
R.1,0.515137,R.1.0,0.515137,true,"inherited_complete_parent_lp_bound"
R.1,0.515137,R.1.1,0.515137,true,"inherited_complete_parent_lp_bound"
R.0.0,0.355061,R.0.0.0,0.355061,true,"inherited_complete_parent_lp_bound"
R.0.0,0.355061,R.0.0.1,0.355061,true,"inherited_complete_parent_lp_bound"
R.0.1,0.37851,R.0.1.0,0.37851,true,"inherited_complete_parent_lp_bound"
R.0.1,0.37851,R.0.1.1,0.37851,true,"inherited_complete_parent_lp_bound"
R.0.0.1,0.378617,R.0.0.1.0,0.378617,true,"inherited_complete_parent_lp_bound"
R.0.0.1,0.378617,R.0.0.1.1,0.378617,true,"inherited_complete_parent_lp_bound"
R.0.1.0,0.379845,R.0.1.0.0,0.379845,true,"inherited_complete_parent_lp_bound"
R.0.1.0,0.379845,R.0.1.0.1,0.379845,true,"inherited_complete_parent_lp_bound"
R.0.1.1,0.444764,R.0.1.1.0,0.444764,true,"inherited_complete_parent_lp_bound"
R.0.1.1,0.444764,R.0.1.1.1,0.444764,true,"inherited_complete_parent_lp_bound"
R.0.0.1.1,0.391571,R.0.0.1.1.0,0.391571,true,"inherited_complete_parent_lp_bound"
R.0.0.1.1,0.391571,R.0.0.1.1.1,0.391571,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0,0.382599,R.0.1.0.0.0,0.382599,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0,0.382599,R.0.1.0.0.1,0.382599,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1,0.409578,R.0.1.0.1.0,0.409578,true,"inherited_complete_parent_lp_bound"
R.0.1.0.1,0.409578,R.0.1.0.1.1,0.409578,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.0,0.389441,R.0.1.0.0.0.0,0.389441,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.0,0.389441,R.0.1.0.0.0.1,0.389441,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1,0.393582,R.0.1.0.0.1.0,0.393582,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.1,0.393582,R.0.1.0.0.1.1,0.393582,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.0.0,0.394014,R.0.1.0.0.0.0.0,0.394014,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.0.0,0.394014,R.0.1.0.0.0.0.1,0.394014,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.0.1,0.393879,R.0.1.0.0.0.1.0,0.393879,true,"inherited_complete_parent_lp_bound"
R.0.1.0.0.0.1,0.393879,R.0.1.0.0.0.1.1,0.393879,true,"inherited_complete_parent_lp_bound"
R.0.0.1.1.1,0.398049,R.0.0.1.1.1.0,0.398049,true,"inherited_complete_parent_lp_bound"
R.0.0.1.1.1,0.398049,R.0.0.1.1.1.1,0.398049,true,"inherited_complete_parent_lp_bound"
