run_id,elapsed_time,node_count,open_nodes,simplex_iterations,native_tree_memory_mb,source
eager_gate__high_imbalance_seed3202__eager_only__presolve_on__30s,0.0130318,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
eager_gate__high_imbalance_seed3202__eager_only__presolve_on__30s,0.0131139,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
eager_gate__high_imbalance_seed3202__eager_only__presolve_on__30s,3.2534771,0,1,5730,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
eager_gate__high_imbalance_seed3202__eager_only__presolve_on__30s,9.9878371999999995,25,26,18569,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
