instance,ub_source,variant,initial_upper_bound,final_upper_bound,final_lower_bound,gap,status,certified_original_problem,verifier_passed,incumbent_generation_time_seconds,frontier_intervals,intervals_bound_fathomed,bpc_tree_triggered,pricing_time_seconds,bound_time_seconds,runtime_seconds,paper_reproducible,result_file
regen_candidate_V12_M2_average.txt,empty,v12_m2_empty_120s,1.00822320985,1.00822320985,0.522037873005,0.482219941077,gcap_frontier_not_closed,False,True,2.4e-06,,1,3,0,137.6198094,137.6205703,True,results/heuristic_relaxation_dataset_round/raw/v12_m2_empty_120s.json
regen_candidate_V12_M2_average.txt,explicit_incumbent_json,v12_m2_explicit_heuristic_120s,0.756165366387,0.756165366387,0.476385670531,0.369998029918,gcap_frontier_not_closed,False,True,2.1e-06,,2,2,0,136.5841348,136.5856966,True,results/heuristic_relaxation_dataset_round/raw/v12_m2_explicit_heuristic_120s.json
regen_candidate_V12_M2_average.txt,diagnostic_archive,v12_m2_diagnostic_archive_120s,0.719065249476,0.719065249476,0.692627421486,0.036766938758,gcap_frontier_not_closed,False,True,1.8e-06,,3,1,0,91.9103123,120.4153919,False,results/heuristic_relaxation_dataset_round/raw/v12_m2_diagnostic_archive_120s.json
regen_candidate_V12_M2_average.txt,primal_heuristic,v12_m2_paper_core_hga_300s,0.756165366387,0.756165366387,0.68873937145,0.0891683194372,gcap_frontier_not_closed,False,True,2.1829729,,4,3,0,309.2365608,311.4209486,True,results/heuristic_relaxation_dataset_round/raw/v12_m2_paper_core_hga_300s.json
regen_candidate_V12_M2_average.txt,primal_heuristic,v12_m2_paper_core_hga_after_guard_patch_120s,0.756165366387,0.756165366387,0.59214123903,0.216915683591,gcap_frontier_not_closed,False,True,2.098105,,2,2,0,132.585921,134.68494,True,results/heuristic_relaxation_dataset_round/raw/v12_m2_paper_core_hga_after_guard_patch_120s.json
regen_candidate_V12_M2_average.txt,primal_heuristic,v12_m2_bpc_owned_portfolio_probe,0.745474506024,0.745474506024,0.279562776675,0.624986804491,gcap_frontier_not_closed,False,True,15.2805136,,1,0,0,10.4034197,25.6842964,True,results/heuristic_relaxation_dataset_round/raw/v12_m2_bpc_owned_portfolio_probe.json
regen_candidate_V12_M1_average.txt,explicit_incumbent_json,v12_m1_explicit_heuristic_120s,0.369698924539,0.369698924539,0.26667764391,0.278662646253,gcap_frontier_not_closed,False,True,1.1e-06,,2,2,0,124.2119743,124.2128963,True,results/heuristic_relaxation_dataset_round/raw/v12_m1_explicit_heuristic_120s.json
regen_candidate_V12_M1_average.txt,primal_heuristic,v12_m1_paper_core_hga_300s,0.364375057616,0.364375057616,0.354350322125,0.0275121342176,gcap_frontier_not_closed,False,True,8.5956694,,5,3,0,302.9838738,311.581096,True,results/heuristic_relaxation_dataset_round/raw/v12_m1_paper_core_hga_300s.json
regen_candidate_V12_M1_average.txt,primal_heuristic,v12_m1_paper_core_hga_after_guard_patch_120s,0.364375057616,0.364375057616,0.26571581488,0.270762887508,gcap_frontier_not_closed,False,True,7.1766191,,2,2,0,119.1380509,126.3154267,True,results/heuristic_relaxation_dataset_round/raw/v12_m1_paper_core_hga_after_guard_patch_120s.json
