sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",119.9991911,114.999191,"absolute process deadline origin"
1,0.00099909999999999994,"instance_parsing_start","start",119.9990009,114.9990009,"E:\codes\ExactEBRP\reference\heldout_round22\V20_M3\moderate_seed4301.txt"
2,0.0020839999999999999,"instance_parsing_complete","complete",119.9979161,114.997916,"instance=moderate_seed4301.txt"
3,0.0023311,"initial_model_data_preprocessing_complete","complete",119.997669,114.997669,"instance data initialized; empty-route incumbent independently verified"
4,0.0027518999999999998,"hga_start","start",119.99724809999999,114.99724809999999,"label=primary_hga;native_generation_stagnation_hga"
5,19.407087300000001,"hga_generation_loop_complete","complete",100.5929129,95.592912699999999,"label=primary_hga;generations=2623;no_improve=2000"
6,19.409606700000001,"hga_best_solution_extraction_start","start",100.5903934,95.590393300000002,"label=primary_hga"
7,19.409725999999999,"hga_best_solution_extraction_complete","complete",100.5902742,95.590273999999994,"label=primary_hga"
8,19.409855100000001,"hga_route_decoding_start","start",100.59014500000001,95.590144899999999,"label=primary_hga"
9,19.4105493,"hga_route_decoding_complete","complete",100.58945080000001,95.5894507,"label=primary_hga"
10,19.4107445,"independent_hga_verification_start","start",100.58925550000001,95.589255500000007,"label=primary_hga"
11,19.4108524,"independent_hga_verification_complete","complete",100.5891477,95.589147699999998,"label=primary_hga;feasible=true"
12,19.4151907,"hga_start","start",100.5848094,95.584809399999997,"label=local_redecode_hga;native_generation_stagnation_hga"
13,35.078134300000002,"hga_generation_loop_complete","complete",84.9218659,79.921865699999998,"label=local_redecode_hga;generations=2251;no_improve=2000"
14,35.080424800000003,"hga_best_solution_extraction_start","start",84.919575500000008,79.919575299999991,"label=local_redecode_hga"
15,35.080675599999999,"hga_best_solution_extraction_complete","complete",84.91932460000001,79.919324500000002,"label=local_redecode_hga"
16,35.080932400000002,"hga_route_decoding_start","start",84.919067799999993,79.919067699999999,"label=local_redecode_hga"
17,35.081586799999997,"hga_route_decoding_complete","complete",84.918413299999997,79.918413299999997,"label=local_redecode_hga"
18,35.081772200000003,"independent_hga_verification_start","start",84.918227999999999,79.918227799999997,"label=local_redecode_hga"
19,35.081910800000003,"independent_hga_verification_complete","complete",84.918089299999991,79.918089299999991,"label=local_redecode_hga;feasible=true"
20,35.087188400000002,"improving_gini_range_construction_complete","complete",84.9128118,79.912811699999992,"lower=0.000000;upper=0.019278;complete=true"
21,115.16415480000001,"final_result_serialization_start","start",4.835845599999999,-0.16415460000000337,""
22,115.1658647,"final_result_serialization_complete","complete",4.8341353999999939,-0.1658647000000002,""
23,115.1660675,"process_exit","complete",4.8339327000000054,-0.16606740000000286,"rc=0"
