decision_sequence,K0,tau,interval_id,parent_id,depth,gamma_L,gamma_U,B_p,B_L,B_R,U,proof_gap,g_L_raw,g_R_raw,g_L,g_R,eta,mu,S_AM,adaptive_rho_I,score_tolerance,selected_action,native_target,deterministic_reason,coverage_update
2,1,0.080000000000000002,"L0.0","L0",1,0,0.41498170658588762,0.55253653892179266,0.5902012929086039,0.67754845493806748,0.82996341317177524,0.27742687424998258,0.13576461937451831,0.4506121346543725,0.13576461937451831,0.4506121346543725,0.13576461937451831,0.29318837701444539,0.039804608410398949,0.27286211279807454,3.6045535329475303e-07,"native-target",0.5902012929086039,"adaptive_mass_score_below_tau_native_target","parent_coverage_retained"
3,1,0.080000000000000002,"L0.0","L0",1,0,0.41498170658588762,0.61566608730616956,0.5902012929086039,0.67754845493806748,0.82996341317177524,0.21429732586560568,-0.11882926814278419,0.28876873466310443,0,0.28876873466310443,0,0.14438436733155222,0,0.55407660454192165,4.6664138770162736e-07,"exact-close",,"adaptive_mass_no_strict_child_improvement","parent_coverage_retained"
