run_id,event_sequence,elapsed_wall_seconds,global_LB,verified_UB,gap,controlling_set,event_source
official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,0,48.1335,1.06421,1.74931,0.391639,2,solver_final_merge
official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,1,78.3182,1.30171,1.74931,0.255871,3,solver_final_merge
official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,2,78.8175,1.66368,1.74931,0.0489538,2,solver_final_merge
official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,3,139.067,1.68283,1.74931,0.0380045,2,solver_final_merge
official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,4,259.282,1.68283,1.74931,0.0380043,2,solver_final_merge
official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,5,499.457,1.68283,1.74931,0.0380043,2,solver_final_merge
official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,6,979.696,1.71099,1.74931,0.0219098,2,solver_final_merge
official__high_imbalance_seed3202__tailored_controlling_scheduler_static__1800s,7,1770.31,1.72966,1.74931,0.0112343,2,solver_final_merge
