run_id,instance,decision_sequence,interval_id,parent_rows,parent_columns,parent_nonzeros,left_rows,left_columns,left_nonzeros,right_rows,right_columns,right_nonzeros,additional_models_built,additional_lp_queries,additional_mip_queries
"stage3_300s__round39_small_hard_V10_M3_Q20_slot04_seed1145042375__K1-AMF","round39_small_hard_V10_M3_Q20_slot04_seed1145042375.txt",1,"L0",5985,1039,42964,5985,1039,42964,5985,1039,43084,0,0,0
