elapsed_time,native_global_LB,native_incumbent,verified_cutoff,native_gap,node_count,open_nodes,simplex_iterations,event_source
0.0175394,0,9.9999999999999993e+74,0.10725273413394144,9.9999999999999993e+74,0,1,0,global_progress
0.017653200000000001,0,9.9999999999999993e+74,0.10725273413394144,9.9999999999999993e+74,0,1,0,global_progress
5.9445300999999997,0.015051633666450667,9.9999999999999993e+74,0.10725273413394144,9.9999999999999993e+74,0,1,11997,global_progress
10.0068356,0.032275792772736955,9.9999999999999993e+74,0.10725273413394144,9.9999999999999993e+74,19,16,22658,global_progress
10.0072408,0.032275792772736955,0,0.10725273413394144,0,19,16,22658,solver_final
