interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,json_path,lp_path,log_path
17,0.0252187,0.0259829,interval_unresolved_timeout,interval_exact_cutoff_mip_timeout,time limit exceeded,False,False,True,0.14605125452,0,60.093376,results\sealed_pipeline_completion_round\raw\moderate_seed3302_checkpoint_oracle\interval_17.json,results\sealed_pipeline_completion_round\raw\moderate_seed3302_checkpoint_oracle\interval_17.lp,results\interval_cutoff_work\moderate_seed3302_interval_cutoff_25218700_25982900_844826456\interval_cutoff.cplex.log
