sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",999.99915120000003,994.99915109999995,"absolute process deadline origin"
1,0.0010376000000000001,"instance_parsing_start","start",999.99896249999995,994.99896239999998,"E:\codes\ExactEBRP\reference\qualification_round33\M1_Q30\round33_v10_moderate_M1_Q30_seed82526096.txt"
2,0.0018483,"instance_parsing_complete","complete",999.99815179999996,994.99815179999996,"instance=round33_v10_moderate_M1_Q30_seed82526096.txt"
3,0.0020395000000000001,"hga_start","start",999.99796060000006,994.99796060000006,"label=primary_hga;native_generation_stagnation_hga"
4,3.1118681000000001,"hga_generation_loop_complete","complete",996.88813200000004,991.88813189999996,"label=primary_hga;generations=2000;no_improve=2000"
5,3.1153594999999998,"hga_best_solution_extraction_start","start",996.88464069999998,991.88464060000001,"label=primary_hga"
6,3.1155854000000001,"hga_best_solution_extraction_complete","complete",996.88441479999994,991.88441469999998,"label=primary_hga"
7,3.1157860999999998,"hga_route_decoding_start","start",996.88421410000001,991.88421400000004,"label=primary_hga"
8,3.1163221999999999,"hga_route_decoding_complete","complete",996.88367789999995,991.88367779999999,"label=primary_hga"
9,3.1165368999999998,"independent_hga_verification_start","start",996.88346320000005,991.88346320000005,"label=primary_hga"
10,3.1167550999999998,"independent_hga_verification_complete","complete",996.88324499999999,991.88324490000002,"label=primary_hga;feasible=true"
11,3.1204610000000002,"final_result_serialization_start","start",996.87953919999995,991.87953900000002,""
12,3.1213389999999999,"final_result_serialization_complete","complete",996.87866099999997,991.87866099999997,""
13,3.1214270000000002,"process_exit","complete",996.87857310000004,991.87857310000004,"rc=0"
