sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",119.9991697,114.9991697,"absolute process deadline origin"
1,0.0010264,"instance_parsing_start","start",119.99897369999999,114.99897369999999,"E:\codes\ExactEBRP\reference\heldout_round22\V20_M3\moderate_seed4301.txt"
2,0.0020428999999999998,"instance_parsing_complete","complete",119.9979572,114.9979572,"instance=moderate_seed4301.txt"
3,0.0022805999999999998,"initial_model_data_preprocessing_complete","complete",119.9977195,114.9977195,"instance data initialized; empty-route incumbent independently verified"
4,0.002748,"hga_start","start",119.9972521,114.997252,"label=primary_hga;native_generation_stagnation_hga"
5,19.632155000000001,"hga_generation_loop_complete","complete",100.3678452,95.367845000000003,"label=primary_hga;generations=2623;no_improve=2000"
6,19.634415600000001,"hga_best_solution_extraction_start","start",100.36558460000001,95.365584400000003,"label=primary_hga"
7,19.6344992,"hga_best_solution_extraction_complete","complete",100.3655009,95.365500800000007,"label=primary_hga"
8,19.6345676,"hga_route_decoding_start","start",100.3654325,95.365432400000003,"label=primary_hga"
9,19.635313,"hga_route_decoding_complete","complete",100.36468719999999,95.364687000000004,"label=primary_hga"
10,19.635570900000001,"independent_hga_verification_start","start",100.36442940000001,95.364429200000004,"label=primary_hga"
11,19.635817800000002,"independent_hga_verification_complete","complete",100.3641824,95.364182299999996,"label=primary_hga;feasible=true"
12,19.6408664,"hga_start","start",100.3591337,95.359133700000001,"label=local_redecode_hga;native_generation_stagnation_hga"
13,35.538518099999997,"hga_generation_loop_complete","complete",84.461482099999998,79.46148199999999,"label=local_redecode_hga;generations=2251;no_improve=2000"
14,35.540372300000001,"hga_best_solution_extraction_start","start",84.459627799999993,79.459627699999999,"label=local_redecode_hga"
15,35.540452700000003,"hga_best_solution_extraction_complete","complete",84.459547399999991,79.459547399999991,"label=local_redecode_hga"
16,35.540529300000003,"hga_route_decoding_start","start",84.459470799999991,79.459470699999997,"label=local_redecode_hga"
17,35.541100800000002,"hga_route_decoding_complete","complete",84.458899299999999,79.458899199999991,"label=local_redecode_hga"
18,35.5412508,"independent_hga_verification_start","start",84.458749299999994,79.4587492,"label=local_redecode_hga"
19,35.541506200000001,"independent_hga_verification_complete","complete",84.458494099999996,79.458494000000002,"label=local_redecode_hga;feasible=true"
20,35.545714599999997,"improving_gini_range_construction_complete","complete",84.454285499999997,79.454285499999997,"lower=0.000000;upper=0.019278;complete=true"
21,35.545859700000001,"exact_phase_start","start",84.4541404,79.4541404,"arm=cplex-algorithm-replica"
22,35.546037800000001,"connectivity_flow_preparation_complete","complete",84.453962300000001,79.453962300000001,"variant=round20-current"
23,35.563026999999998,"static_row_factory_preparation_complete","complete",84.436973199999997,79.436973100000003,"factory=round19_v2_projected_centering"
24,35.570223400000003,"gurobi_environment_creation","complete",84.429776699999991,79.429776599999997,"fixed_interval_backend"
25,35.570378699999999,"external_backend_creation","complete",84.429621499999996,79.429621300000008,"backend=gurobi;arm=C3-REPLICA"
26,35.570756799999998,"external_artifact_directory_creation","complete",84.429243299999996,79.429243200000002,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external"
27,35.571530099999997,"first_tree_ledger_opened","complete",84.428470000000004,79.42846990000001,"E:\codes\ExactEBRP\results\gf_gurobi_performance_recovery_round29\stage0_runs\sentinel__correctness_sentinel__moderate_seed4301__c3_replica__120s\external\replica_tree_events.csv"
28,35.571660299999998,"first_external_tree_event","start",84.428339800000003,79.428339800000003,"scheduler_select_next"
29,35.587446499999999,"root_canonical_model_construction_start","start",84.412553699999989,79.412553500000001,"leaf=R"
30,35.587585500000003,"first_interval_model_build","start",84.412414600000005,79.412414499999997,"leaf=R"
31,35.70299,"root_canonical_model_construction_complete","complete",84.297010099999994,79.29701,"leaf=R"
32,35.703112900000001,"first_interval_model_build_complete","complete",84.2968872,79.2968872,"leaf=R"
33,35.704005500000001,"first_lp_optimize_launch","start",84.2959946,79.2959946,"leaf=R"
34,115.04419919999999,"final_result_serialization_start","start",4.9558011000000022,-0.044199100000000158,""
35,115.0466583,"final_result_serialization_complete","complete",4.9533420000000064,-0.046658100000001923,""
36,115.0468789,"process_exit","complete",4.9531213000000065,-0.046878800000001775,"rc=0"
