event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.0111828,0.018672328564729786,false,1e+100,true,0.45143478033088236,0,0,0,3,1,MIP
1,0.0135741,0.020676048899980121,true,4.0995106741759457,true,0.45143478033088236,0,0,4.9406564584124654e-324,3,1,MIP
2,0.016664700000000001,0.025970725132747997,true,4.0995106741759457,true,0.6345114140801783,0,0,4.9406564584124654e-324,3,1,MIP
3,0.036033799999999998,0.045215334683212739,true,2.0170453709980203,true,0.6345114140801783,0,0,1.4821969375237396e-323,3,1,MIP
4,0.039770899999999998,0.051231293207450047,true,2.0170453709980203,true,1.0212530455550024,0,0,1.4821969375237396e-323,3,1,MIP
5,0.043356499999999999,0.054404737026378679,true,1.9904526842156243,true,1.0233156377017931,0,0,1.9762625833649862e-323,3,1,MIP
6,0.057748599999999997,0.06894994390637213,true,1.9904526842156243,true,1.0531450599717949,0,0,1.9762625833649862e-323,3,1,MIP
7,0.060430499999999998,0.071192814117035,true,1.9873035687058549,true,1.0531450599717949,0,0,2.4703282292062327e-323,3,1,MIP
8,0.074984700000000001,0.082002298800762374,true,1.9873035687058549,true,1.0571998026263645,0,0,2.4703282292062327e-323,3,1,MIP
9,0.077683799999999997,0.084309419276183614,true,1.9873035687058549,true,1.0572453151601811,0,0,2.4703282292062327e-323,3,1,MIP
10,0.0783943,0.084997788438272229,true,1.9873035687058549,true,1.057565588446862,0,0,2.4703282292062327e-323,3,1,MIP
11,0.095248600000000003,0.10022217881248162,true,1.9873035687058549,true,1.0749992268576392,0,0,2.4703282292062327e-323,3,1,MIP
12,0.098186899999999994,0.10269464847212019,true,1.9873035687058549,true,1.0768098155677077,0,0,2.4703282292062327e-323,3,1,MIP
13,0.099060599999999999,0.10354279704302273,true,1.9873035687058549,true,1.0769701573872712,0,0,2.4703282292062327e-323,3,1,MIP
14,0.11061890000000001,0.11494311325520086,true,1.9873035687058549,true,1.1102304941254391,0,0,2.4703282292062327e-323,3,1,MIP
15,0.11486200000000001,0.11794312159080998,true,1.9873035687058549,true,1.1120346514805834,0,0,2.4703282292062327e-323,3,1,MIP
16,0.1253302,0.12780694454953839,true,1.9873035687058549,true,1.1133654273810465,0,0,2.4703282292062327e-323,3,1,MIP
17,0.1306002,0.13027791598676033,true,1.9873035687058549,true,1.1135122840860288,0,0,2.4703282292062327e-323,3,1,MIP
18,0.13208710000000001,0.1314655342014181,true,1.9873035687058549,true,1.1165900874409467,0,0,2.4703282292062327e-323,3,1,MIP
19,0.13337280000000001,0.13238653450713944,true,1.9873035687058549,true,1.1171967800662674,0,0,2.4703282292062327e-323,3,1,MIP
20,0.14573849999999999,0.14371918477676043,true,1.9873035687058549,true,1.117895517672822,0,0,2.4703282292062327e-323,3,1,MIP
21,0.1488797,0.14637049696961321,true,1.9873035687058549,true,1.1185295270532534,0,0,2.4703282292062327e-323,3,1,MIP
22,0.16026589999999999,0.15795451798279544,true,1.9873035687058549,true,1.1277693323242566,0,0,2.4703282292062327e-323,3,1,MIP
23,0.18846869999999999,0.18339883493553064,true,1.812095584240708,true,1.1277693323242566,0,0,2.9643938750474793e-323,3,1,MIP
24,0.19510150000000001,0.18933167113067653,true,1.812095584240708,true,1.1453563087623151,2,4,2.9643938750474793e-323,3,1,MIP
25,0.21251639999999999,0.21180176642330542,true,1.812095584240708,true,1.1627273805335019,23,17,2.9643938750474793e-323,3,1,MIP
26,0.22321750000000001,0.22578576097537828,true,1.812095584240708,true,1.1882017811077614,37,25,2.9643938750474793e-323,3,1,MIP
27,0.22394120000000001,0.22676869487128032,true,1.812095584240708,true,1.1957907719625653,38,26,2.9643938750474793e-323,3,1,MIP
28,0.24460270000000001,0.24866197197500742,true,1.812095584240708,true,1.2258533828168758,54,34,2.9643938750474793e-323,3,1,MIP
29,0.25024069999999998,0.25477118233288443,true,1.812095584240708,true,1.239953209140112,67,38,2.9643938750474793e-323,3,1,MIP
30,0.25917309999999999,0.26521832149352947,true,1.812095584240708,true,1.2522093069718161,81,44,2.9643938750474793e-323,3,1,MIP
31,0.26385170000000002,0.27001404492657033,true,1.812095584240708,true,1.2573677267400227,92,44,2.9643938750474793e-323,3,1,MIP
32,0.2678297,0.27475333391731838,true,1.812095584240708,true,1.2697642446953017,103,44,2.9643938750474793e-323,3,1,MIP
33,0.2719762,0.27981478456857689,true,1.812095584240708,true,1.2699731956946529,108,40,2.9643938750474793e-323,3,1,MIP
34,0.27373809999999998,0.28178327264877756,true,1.812095584240708,true,1.2958372846276722,110,39,2.9643938750474793e-323,3,1,MIP
35,0.27769579999999999,0.28473874810021665,true,1.812095584240708,true,1.3304355622332489,112,39,2.9643938750474793e-323,3,1,MIP
36,0.28081699999999998,0.28762728631479273,true,1.812095584240708,true,1.3549272589349748,115,40,2.9643938750474793e-323,3,1,MIP
37,0.28785719999999998,0.29645679629629257,true,1.812095584240708,true,1.3990036196376952,131,38,2.9643938750474793e-323,3,1,MIP
38,0.29025640000000003,0.29965963131143497,true,1.812095584240708,true,1.4037941354416772,134,37,2.9643938750474793e-323,3,1,MIP
39,0.2928038,0.303102326084707,true,1.812095584240708,true,1.4197968486034545,137,36,2.9643938750474793e-323,3,1,MIP
40,0.2932342,0.30397255656064365,true,1.812095584240708,true,1.4290968886956505,138,37,2.9643938750474793e-323,3,1,MIP
41,0.3085445,0.32225328372466372,true,1.8115233549041716,true,1.4290968886956505,167,36,3.4584595208887258e-323,3,1,MIP
42,0.3113416,0.32574510912992283,true,1.8115233549041716,true,1.4353953061567766,170,34,3.4584595208887258e-323,3,1,MIP
43,0.31373600000000001,0.32832908999203697,true,1.8115233549041716,true,1.4390887678994428,175,33,3.4584595208887258e-323,3,1,MIP
44,0.3143184,0.32885387762859997,true,1.8115233549041716,true,1.4554467766350179,176,34,3.4584595208887258e-323,3,1,MIP
45,0.31672630000000002,0.33106907033492911,true,1.8115233549041716,true,1.482376575656821,181,31,3.4584595208887258e-323,3,1,MIP
46,0.32301990000000003,0.33639062816429832,true,1.8115233549041716,true,1.5138038070233975,186,30,3.4584595208887258e-323,3,1,MIP
47,0.3231213,0.33651345046331932,true,1.8115233549041716,true,1.5207850212818432,187,29,3.4584595208887258e-323,3,1,MIP
48,0.32786409999999999,0.34223950768832689,true,1.8115233549041716,true,1.5303708230400301,199,30,3.4584595208887258e-323,3,1,MIP
49,0.33101540000000002,0.3462432631343873,true,1.8115233549041716,true,1.5337409599403946,205,24,3.4584595208887258e-323,3,1,MIP
50,0.33150540000000001,0.34674119229107259,true,1.8115233549041716,true,1.5481978754412442,206,23,3.4584595208887258e-323,3,1,MIP
51,0.33243220000000001,0.34749136741172265,true,1.8115233549041716,true,1.5530951738599037,207,22,3.4584595208887258e-323,3,1,MIP
52,0.33300160000000001,0.34790702463353335,true,1.8115233549041716,true,1.5558044760073251,208,21,3.4584595208887258e-323,3,1,MIP
53,0.33340910000000001,0.34835098178946988,true,1.8115233549041716,true,1.56385313338622,209,20,3.4584595208887258e-323,3,1,MIP
54,0.3338719,0.34890771529428249,true,1.8115233549041716,true,1.5675196111451188,210,19,3.4584595208887258e-323,3,1,MIP
55,0.3339818,0.34901752529428248,true,1.8115233549041716,true,1.5703252491963222,211,18,3.4584595208887258e-323,3,1,MIP
56,0.33475500000000002,0.34998579832175714,true,1.8115233549041716,true,1.5962572328331819,212,17,3.4584595208887258e-323,3,1,MIP
57,0.33601579999999998,0.35114116354092678,true,1.8115233549041716,true,1.6282905258441778,213,18,3.4584595208887258e-323,3,1,MIP
58,0.33708349999999998,0.35229427907823091,true,1.8115233549041716,true,1.634140237257242,214,17,3.4584595208887258e-323,3,1,MIP
59,0.33776919999999999,0.35287062187010054,true,1.8115233549041716,true,1.6501134550381329,217,14,3.4584595208887258e-323,3,1,MIP
60,0.33851530000000002,0.35382706222798804,true,1.8115233549041716,true,1.6600702941814816,218,13,3.4584595208887258e-323,3,1,MIP
61,0.33859489999999998,0.35390449822798808,true,1.8115233549041716,true,1.6681833605228595,219,12,3.4584595208887258e-323,3,1,MIP
62,0.33866489999999999,0.35398274822798809,true,1.8115233549041716,true,1.6688233798415171,220,11,3.4584595208887258e-323,3,1,MIP
63,0.33937899999999999,0.35493902684741696,true,1.8115233549041716,true,1.6854560750463721,221,10,3.4584595208887258e-323,3,1,MIP
64,0.34108159999999998,0.35748384685838952,true,1.8115233549041716,true,1.6904089772402815,222,9,3.4584595208887258e-323,3,1,MIP
65,0.34270119999999998,0.35983521355312426,true,1.8115233549041716,true,1.7172676431385927,224,7,3.4584595208887258e-323,3,1,MIP
66,0.34309309999999998,0.36034490393258656,true,1.8115233549041716,true,1.7282754719612932,225,6,3.4584595208887258e-323,3,1,MIP
67,0.34317950000000003,0.36043741993258654,true,1.8115233549041716,true,1.7426067799984968,226,5,3.4584595208887258e-323,3,1,MIP
68,0.34326220000000002,0.36054498093258658,true,1.8115233549041716,true,1.7453880646242299,227,4,3.4584595208887258e-323,3,1,MIP
69,0.34369240000000001,0.36112058759974491,true,1.8115233549041716,true,1.7490549883428521,228,3,3.4584595208887258e-323,3,1,MIP
70,0.343775,0.36120864559974492,true,1.8115233549041716,true,1.763760827027911,229,2,3.4584595208887258e-323,3,1,MIP
71,0.34407199999999999,0.36160135899486856,true,1.8115233549041716,true,1.7701988514762246,230,1,3.4584595208887258e-323,3,1,MIP
72,0.34491749999999999,0.36251566179724343,true,1.8115233549041716,true,1.7838961341816171,231,1,3.4584595208887258e-323,3,1,MIP
73,0.34499869999999999,0.36260797106119397,true,1.8115233549041716,true,1.8114490588889549,232,0,3.4584595208887258e-323,3,1,MIP
