instance,seed,run_id,mode,label,objective,G,P,route_count,served_station_count,total_pickup,total_drop,depot_unload,route_durations,verifier_passed,runtime,accepted_as_best,exported_incumbent_path
round33_v10_high_imbalance_M1_Q30_seed289447508.txt,20260626,1,greedy,deterministic_tgbc_greedy_mode_0,3.12449,0.524705,17.3319,1,2,26,0,26,"3593.35",true,4.55e-05,true,
round33_v10_high_imbalance_M1_Q30_seed289447508.txt,20260626,2,greedy,deterministic_tgbc_greedy_mode_1,3.12449,0.524705,17.3319,1,2,26,0,26,"3593.35",true,8.18e-05,false,
round33_v10_high_imbalance_M1_Q30_seed289447508.txt,20260626,3,greedy,deterministic_tgbc_greedy_mode_2,3.12449,0.524705,17.3319,1,2,26,0,26,"3593.35",true,0.0001141,false,
