telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
0.102487,lp_complete,L0,0,0.225,infeasible,0,3.21391,"complete_lp_relaxation"
0.225153,lp_complete,L1,0.225,0.45,infeasible,0.225,3.21391,"complete_lp_relaxation"
0.380309,lp_complete,L2,0.45,0.675,optimal,0.675,3.21391,"complete_lp_relaxation"
0.380334,parent_lp_requeue,L2,0.45,0.675,open,0.675,3.21391,"selected_leaf_no_longer_controlling"
0.521714,lp_complete,L3,0.675,0.9,optimal,2.93257,3.21391,"complete_lp_relaxation"
0.521737,parent_lp_requeue,L3,0.675,0.9,open,2.93257,3.21391,"selected_leaf_no_longer_controlling"
5.04592,native_bound_target_reached,L2,0.45,0.675,open,3.13328,3.21391,"c6_next_strict_frontier_bound_reached_requeue"
5.32593,native_bound_target_reached,L3,0.675,0.9,open,3.13333,3.21391,"c6_next_strict_frontier_bound_reached_requeue"
59.3723,terminal_mip_complete,L2,0.45,0.675,"OPTIMAL",3.14528,3.21391,"native_terminal_mip_optimal"
59.6017,atomic_split,L3,0.675,0.9,replaced,3.14528,3.21391,"current_complete_child_infeasibility"
60.3907,terminal_mip_complete,L3.0,0.675,0.7875,"INFEASIBLE",3.21391,3.21391,"native_terminal_mip_infeasible"
