leaf_id,parent_id,depth,gamma_L,gamma_U,terminal_valid,optimal,infeasible,bound_available,lower_bound,native_status,work,telemetry_seconds
L0,"",0,0,0.22500000000000001,1,0,1,0,0,"INFEASIBLE",0.013602449334148512,0.1024866
L1,"",0,0.22500000000000001,0.45000000000000001,1,0,1,0,0,"INFEASIBLE",0.10563753865620246,0.22515250000000001
L2,"",0,0.45000000000000001,0.67500000000000004,1,1,0,1,2.9325688734802591,"OPTIMAL",0.21270176835328736,0.3803067
L3,"",0,0.67500000000000004,0.90000000000000002,1,1,0,1,3.1332838701185506,"OPTIMAL",0.16043500738990421,0.52171100000000004
L2.0,"L2",1,0.45000000000000001,0.5625,1,1,0,1,2.9497616231646928,"OPTIMAL",0.20797591551811198,5.4784318000000001
L2.1,"L2",1,0.5625,0.67500000000000004,1,1,0,1,3.0207838701185503,"OPTIMAL",0.2176567415154407,5.6372242999999997
L3.0,"L3",1,0.67500000000000004,0.78750000000000009,1,1,0,1,3.1332838701185506,"OPTIMAL",0.18398786044200355,59.517454899999997
L3.1,"L3",1,0.78750000000000009,0.90000000000000002,1,0,1,0,0,"INFEASIBLE",0.001205422,59.600529199999997
L3.0.0,"L3.0",2,0.67500000000000004,0.73125000000000007,1,1,0,1,3.1332838701185506,"OPTIMAL",0.20764925856071884,59.756291300000001
L3.0.1,"L3.0",2,0.73125000000000007,0.78750000000000009,1,1,0,1,3.1895338701185505,"OPTIMAL",0.19383458543713963,59.903165799999996
