sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",7.9991370999999996,2.9991370000000002,"absolute process deadline origin"
1,0.0010799,"instance_parsing_start","start",7.9989201999999997,2.9989201000000003,"E:\codes\ExactEBRP\reference\heldout_round22\V20_M3\moderate_seed4301.txt"
2,0.0021167999999999998,"instance_parsing_complete","complete",7.9978834000000001,2.9978832999999998,"instance=moderate_seed4301.txt"
3,0.0024253,"initial_model_data_preprocessing_complete","complete",7.9975747999999998,2.9975747999999998,"instance data initialized; empty-route incumbent independently verified"
4,0.0028199000000000002,"hga_start","start",7.9971801999999999,2.9971801999999999,"label=primary_hga;native_generation_stagnation_hga"
5,3.0043812999999999,"hga_generation_loop_complete","deadline_interrupted",4.9956189000000002,-0.004381200000000085,"label=primary_hga;generations=369;no_improve=61"
6,3.0050466,"hga_best_solution_extraction_start","start",4.9949536000000005,-0.0050466000000000122,"label=primary_hga"
7,3.0051277000000001,"hga_best_solution_extraction_complete","complete",4.9948724000000002,-0.0051277000000000683,"label=primary_hga"
8,3.0052034999999999,"hga_route_decoding","skipped_deadline",4.9947965999999999,-0.0052034000000000802,"label=primary_hga;no decoded candidate or verification claim"
9,3.0059271999999999,"improving_gini_range_construction_complete","complete",4.9940730000000002,-0.0059272000000003544,"lower=0.000000;upper=0.950000;complete=true"
10,3.0060205,"exact_phase_not_started","deadline",4.9939795,-0.0060204999999999842,"conservative_lb=0;source=nonnegative_objective"
11,3.0074531000000002,"final_result_serialization_start","start",4.9925470000000001,-0.0074529999999999319,""
12,3.0083115,"final_result_serialization_complete","complete",4.9916885999999998,-0.0083114000000001909,""
13,3.0083974000000002,"process_exit","complete",4.9916026999999996,-0.0083973999999997773,"rc=0"
