sequence,process_seconds,event,status,nominal_deadline_remaining_seconds,work_deadline_remaining_seconds,detail
0,0,"process_entry","start",44.999136300000004,39.999136200000002,"absolute process deadline origin"
1,0.0010747,"instance_parsing_start","start",44.998925300000003,39.998925300000003,"E:\codes\ExactEBRP\tests\data\round24_toy_V2_M1.txt"
2,0.0018119,"instance_parsing_complete","complete",44.998188200000001,39.998188200000001,"instance=round24_toy_V2_M1.txt"
3,0.0021294999999999999,"initial_model_data_preprocessing_complete","complete",44.997870499999998,39.997870499999998,"instance data initialized; empty-route incumbent independently verified"
4,0.0025035999999999999,"hga_start","start",44.997496400000003,39.997496400000003,"label=primary_hga;native_generation_stagnation_hga"
5,0.039490699999999997,"hga_generation_loop_complete","complete",44.960509399999999,39.960509399999999,"label=primary_hga;generations=2000;no_improve=2000"
6,0.040738000000000003,"hga_best_solution_extraction_start","start",44.959262199999998,39.959262000000003,"label=primary_hga"
7,0.040825899999999998,"hga_best_solution_extraction_complete","complete",44.959174099999998,39.959174099999998,"label=primary_hga"
8,0.040902399999999998,"hga_route_decoding_start","start",44.959097700000001,39.959097700000001,"label=primary_hga"
9,0.040995299999999998,"hga_route_decoding_complete","complete",44.959004800000002,39.959004700000001,"label=primary_hga"
10,0.041066900000000003,"independent_hga_verification_start","start",44.958933100000003,39.958933100000003,"label=primary_hga"
11,0.041142699999999997,"independent_hga_verification_complete","complete",44.958857399999999,39.958857299999998,"label=primary_hga;feasible=true"
12,0.041302899999999997,"hga_start","start",44.958697100000002,39.958697100000002,"label=local_redecode_hga;native_generation_stagnation_hga"
13,0.077971399999999996,"hga_generation_loop_complete","complete",44.922028699999998,39.922028699999998,"label=local_redecode_hga;generations=2000;no_improve=2000"
14,0.078962199999999996,"hga_best_solution_extraction_start","start",44.921037800000001,39.921037800000001,"label=local_redecode_hga"
15,0.079038999999999998,"hga_best_solution_extraction_complete","complete",44.9209611,39.920960999999998,"label=local_redecode_hga"
16,0.079168000000000002,"hga_route_decoding_start","start",44.9208322,39.920832099999998,"label=local_redecode_hga"
17,0.079308500000000004,"hga_route_decoding_complete","complete",44.920691499999997,39.920691499999997,"label=local_redecode_hga"
18,0.079426800000000006,"independent_hga_verification_start","start",44.920573400000002,39.920573300000001,"label=local_redecode_hga"
19,0.079509200000000002,"independent_hga_verification_complete","complete",44.920490800000003,39.920490800000003,"label=local_redecode_hga;feasible=true"
20,0.079659400000000005,"improving_gini_range_construction_complete","complete",44.920340600000003,39.920340600000003,"lower=0.000000;upper=0.000000;complete=true"
21,0.0946544,"final_result_serialization_start","start",44.905345799999999,39.905345599999997,""
22,0.095829899999999996,"final_result_serialization_complete","complete",44.904170200000003,39.904170200000003,""
23,0.095922900000000005,"process_exit","complete",44.904077100000002,39.904077100000002,"rc=0"
