id,arm,cap,leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
C1,K1-S,120,L0,MIP,TIME_LIMIT,0,116.7372206,116.73799991607666,204.0995028936847,12201,1156101,0,0.057049836,27350a505e5c2b53176e658ec6b89d7a8e74c787f3d5d6f8c5e401cb2dbad2f8,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C1\K1-S\external\native_logs\L0_terminal_mip.gurobi.log
C2,F0-Single-S,120,L0,LP,OPTIMAL,0,116.9156334,0.1100001335144043,0.3015452305938498,0,2276,0,0.020313901999999998,3d527037a19d11e73bda30506ae934ec704d4f78d60e50051da7216d25694d5a,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\F0-Single-S\external\native_logs\L0_lp.gurobi.log
C2,F0-Single-S,120,L0,MIP,TIME_LIMIT,0,116.7816673,116.78299999237061,233.55819661161323,6531,817193,0,0.121761251,3d527037a19d11e73bda30506ae934ec704d4f78d60e50051da7216d25694d5a,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\F0-Single-S\external\native_logs\L0_terminal_mip.gurobi.log
C2,K1-H,120,L0,LP,OPTIMAL,0,114.08393909999999,0.10799980163574219,0.28866487798806356,0,2294,0,0.020353464000000002,48f00424ac4080a0b940b5a8c9351072ce8bb94243b95cfeec26fc580474e014,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\K1-H\external\native_logs\L0_lp.gurobi.log
C2,K1-H,120,L0.0,LP,OPTIMAL,0,113.86436449999999,0.12000012397766113,0.32894918216854385,0,2335,0,0.021714801999999998,c1b6d06947c08c77ade119ba1b2024bee732794166fe0b3e3a8990b15aaee06d,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\K1-H\external\native_logs\L0.0_lp.gurobi.log
C2,K1-H,120,L0.1,LP,INFEASIBLE,0,113.62889370000001,0.072999954223632812,0.17849820609308431,0,1547,0,0.022133587,08ef6abb1c0c5868e0ab1740f99b0a9be2cdd1cc011fb1f21a8c2e0b78596fcc,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\K1-H\external\native_logs\L0.1_lp.gurobi.log
C2,K1-H,120,L0.0.0,LP,OPTIMAL,0,113.4422149,0.15199995040893555,0.40601020663551096,0,2761,0,0.022133587,59282f716df3cf826b40f7c0486fa7d3433777a490cd3c3b6a6b054d78e0fd69,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\K1-H\external\native_logs\L0.0.0_lp.gurobi.log
C2,K1-H,120,L0.0.1,LP,OPTIMAL,0,113.15956130000001,0.10599994659423828,0.2827497643399095,0,2295,0,0.023099912,bfebdb0b67b95a67886ef04ce44ec71aced3d24a4f6dcdd14695162f0332d223,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\K1-H\external\native_logs\L0.0.1_lp.gurobi.log
C2,K1-H,120,L0.0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,113.026522,0.32899999618530273,0.53634831501589353,1,1966,0,0.033213039999999999,c1b6d06947c08c77ade119ba1b2024bee732794166fe0b3e3a8990b15aaee06d,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\K1-H\external\native_logs\L0.0_c6_1_child_disjunction_target_mip.gurobi.log
C2,K1-H,120,L0.0,MIP,TIME_LIMIT,0,112.6855188,112.68799996376038,210.88091425864013,3422,435175,0,0.119402569,c1b6d06947c08c77ade119ba1b2024bee732794166fe0b3e3a8990b15aaee06d,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\K1-H\external\native_logs\L0.0_terminal_mip.gurobi.log
C2,K1-S,120,L0,LP,OPTIMAL,0,116.9170446,0.1100001335144043,0.3015452305938498,0,2276,0,0.020313887999999999,3d527037a19d11e73bda30506ae934ec704d4f78d60e50051da7216d25694d5a,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\K1-S\external\native_logs\L0_lp.gurobi.log
C2,K1-S,120,L0.0,LP,OPTIMAL,0,116.6488045,0.12299990653991699,0.33312606807211831,0,2261,0,0.023108414000000001,ae77e0c7c3d78c52a55f5c04ad07904ae6ceb3744fb2a3b1dbee44b27d54d7d4,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\K1-S\external\native_logs\L0.0_lp.gurobi.log
C2,K1-S,120,L0.1,LP,OPTIMAL,0,116.42921029999999,0.090999841690063477,0.24748820277232336,0,1899,0,0.023108414000000001,139fa179081e5631bfa236115d91d19aae0696ec148b5239e0966bbb14db6b7b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\K1-S\external\native_logs\L0.1_lp.gurobi.log
C2,K1-S,120,L0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,116.3143079,0.29500007629394531,0.54455875178470736,1,2097,0,0.035577425000000003,3d527037a19d11e73bda30506ae934ec704d4f78d60e50051da7216d25694d5a,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\K1-S\external\native_logs\L0_c6_1_child_disjunction_target_mip.gurobi.log
C2,K1-S,120,L0,MIP,TIME_LIMIT,0,116.01042030000001,116.01199984550476,231.23521748068035,5688,770292,0,0.11807554000000001,3d527037a19d11e73bda30506ae934ec704d4f78d60e50051da7216d25694d5a,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\C2\K1-S\external\native_logs\L0_terminal_mip.gurobi.log
D1,F0-Single-S,120,L0,LP,OPTIMAL,0,116.9715351,0.0049998760223388672,0.0079086788232485428,0,169,0,0.0033724430000000001,5d6075fc191c12b6899c7838dd8889b1dde6af866d75c725d5b131a1a65973fe,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D1\F0-Single-S\external\native_logs\L0_lp.gurobi.log
D1,F0-Single-S,120,L0,MIP,OPTIMAL,0,116.9569259,0.25399994850158691,0.24849201671421559,10,1986,0,0.010228447999999999,5d6075fc191c12b6899c7838dd8889b1dde6af866d75c725d5b131a1a65973fe,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D1\F0-Single-S\external\native_logs\L0_terminal_mip.gurobi.log
D1,K1-S,120,L0,LP,OPTIMAL,0,116.9729511,0.0039999485015869141,0.0079086788232485428,0,169,0,0.0033724290000000001,5d6075fc191c12b6899c7838dd8889b1dde6af866d75c725d5b131a1a65973fe,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D1\K1-S\external\native_logs\L0_lp.gurobi.log
D1,K1-S,120,L0.0,LP,OPTIMAL,0,116.9435604,0.0049998760223388672,0.0079835024519442407,0,184,0,0.0036127279999999999,d8a5b151db09c1823f962b11eb08154b9ce2f5da4b96e9ca1ccd6e45bef1962a,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D1\K1-S\external\native_logs\L0.0_lp.gurobi.log
D1,K1-S,120,L0.1,LP,OPTIMAL,0,116.91607279999999,0.0050001144409179688,0.0076813867078198888,0,164,0,0.0039948340000000001,3342960d0cad2cd0432f5b41c333c441df1ddafb73c3f3cddc8e34d3f604903b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D1\K1-S\external\native_logs\L0.1_lp.gurobi.log
D1,K1-S,120,L0,MIP,OPTIMAL,0,116.9034071,0.2350001335144043,0.24849201671421559,10,1986,0,0.010228434,5d6075fc191c12b6899c7838dd8889b1dde6af866d75c725d5b131a1a65973fe,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D1\K1-S\external\native_logs\L0_terminal_mip.gurobi.log
D2,F0-Single-S,120,L0,LP,OPTIMAL,0,116.8682146,0.053999900817871094,0.11193570978351877,0,1615,0,0.027224506999999998,01eb80f6b68d69ad44578e339376bed2d11be5ac41c747b36d1cb2a99ff5fedc,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\F0-Single-S\external\native_logs\L0_lp.gurobi.log
D2,F0-Single-S,120,L0,MIP,OPTIMAL,0,116.7763669,6.9690001010894775,9.8038332400598218,608,49985,0,0.098088708999999996,01eb80f6b68d69ad44578e339376bed2d11be5ac41c747b36d1cb2a99ff5fedc,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\F0-Single-S\external\native_logs\L0_terminal_mip.gurobi.log
D2,K1-H,120,L0,LP,OPTIMAL,0,90.508065099999996,0.10599994659423828,0.27875141611240578,0,1623,0,0.027237392999999999,fadb755a7e07b8cd61b73540e00f0b804a08a1588f6e91e61880512bc7f940aa,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0_lp.gurobi.log
D2,K1-H,120,L0.0,LP,OPTIMAL,0,90.257966199999998,0.099999904632568359,0.26029856926809208,0,1416,0,0.031050583999999999,a1ff464e9de2576f1bec577ced088f1cb3a7f2377f8f630016936315556d3747,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0_lp.gurobi.log
D2,K1-H,120,L0.1,LP,INFEASIBLE,0,90.011606099999995,0.0020000934600830078,0.0018782825,0,0,0,0.031050583999999999,b3ae36ad05d24f8bd89d874348fa8510dee62e6c9be688605a8e888932ad316e,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.1_lp.gurobi.log
D2,K1-H,120,L0.0.0,LP,OPTIMAL,0,89.866597100000007,0.088000059127807617,0.23362898660350345,0,1246,0,0.031050583999999999,3afd0c0e33377d1c78205b308599e001818795249d7a628ccb97c4d95df3304b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0_lp.gurobi.log
D2,K1-H,120,L0.0.1,LP,INFEASIBLE,0,89.631194600000001,0.0020000934600830078,0.0018769405000000001,0,0,0,0.031050583999999999,a377f982ef4b0b9d4daa30e0a5a8d06856535bed02946765920c75b1782da99c,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.1_lp.gurobi.log
D2,K1-H,120,L0.0.0.0,LP,INFEASIBLE,0,89.457495899999998,0.0079998970031738281,0.019285940297714892,0,0,0,0.031050583999999999,6000341f5c17a6d6ddbcf7e90cd921538bc9494aed621b5d96c2cb3158cec76b,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.0_lp.gurobi.log
D2,K1-H,120,L0.0.0.1,LP,OPTIMAL,0,89.300749800000006,0.10299992561340332,0.2045561102035954,0,1334,0,0.031050583999999999,245593c4f093d5f7162d9713a16b422176ae8cf9b530e2ed5865c9e27689c9ea,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.1_lp.gurobi.log
D2,K1-H,120,L0.0.0.1.0,LP,INFEASIBLE,0,89.045985000000002,0.0030000209808349609,0.004110252,0,0,0,0.031050583999999999,cb4f12a1d872129b9d2f6fbee112e1d71bb3582a25b328e89e86f2c24dbd6f83,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.1.0_lp.gurobi.log
D2,K1-H,120,L0.0.0.1.1,LP,OPTIMAL,0,88.867037499999995,0.055999994277954102,0.14038385730196309,0,1223,0,0.031050583999999999,4e88bb06788200601909b4e59c2a5773dbecca3b86dbe6e8561d2f64926c8367,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.1.1_lp.gurobi.log
D2,K1-H,120,L0.0.0.1.1.0,LP,INFEASIBLE,0,88.660735700000004,0.04700016975402832,0.11238579231562279,0,1026,0,0.031050583999999999,1a076e1ebb79ec58fd81f0674fa5529ef8c6ccd6da7b0f130721bb622ee4b67e,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.1.1.0_lp.gurobi.log
D2,K1-H,120,L0.0.0.1.1.1,LP,OPTIMAL,0,88.465389799999997,0.062000036239624023,0.14702669619382,0,1334,0,0.031050583999999999,615bd0e8938b4a1ab08a0b4e7c1c6722b3e2931c23507d05061bef47c1f2bcb1,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.1.1.1_lp.gurobi.log
D2,K1-H,120,L0.0.0.1.1.1.0,LP,INFEASIBLE,0,88.250509800000003,0.067000150680541992,0.14509306864551158,0,1388,0,0.031050583999999999,03eff2f40f35285f1e3d9e6f84f11b9654cfc1ea40ea09d0c7eddae5250ea250,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.1.1.1.0_lp.gurobi.log
D2,K1-H,120,L0.0.0.1.1.1.1,LP,OPTIMAL,0,88.036703700000004,0.053000211715698242,0.13457137543628914,0,1325,0,0.031050583999999999,c11a6d8c76f61b9244198517fddac30bd1143b5b54c27802ff358a7b221f9cf4,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.1.1.1.1_lp.gurobi.log
D2,K1-H,120,L0.0.0.1.1.1.1.0,LP,OPTIMAL,0,87.837559999999996,0.065000057220458984,0.17011238995711334,0,1401,0,0.031050583999999999,97920f81fafe8dce276257822b30308fd9038d920f3a85342116be44f97c489d,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.1.1.1.1.0_lp.gurobi.log
D2,K1-H,120,L0.0.0.1.1.1.1.1,LP,INFEASIBLE,0,87.625095600000009,0.0019998550415039062,0.0018769405000000001,0,0,0,0.031050583999999999,d21bb674bee45f21c75744fe4c7ec763e4bf448ebb8eb4f42f173e491339e8f3,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.1.1.1.1.1_lp.gurobi.log
D2,K1-H,120,L0.0.0.1.1.1.1.0.0,LP,INFEASIBLE,0,87.478255000000004,0.063000202178955078,0.11971050310664398,0,1117,0,0.031050583999999999,cc5596f79c87bc84312c0f17c2f6a4b0b3d354384281926fd1d99bafc0e58120,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.1.1.1.1.0.0_lp.gurobi.log
D2,K1-H,120,L0.0.0.1.1.1.1.0.1,LP,OPTIMAL,0,87.264832100000007,0.068000078201293945,0.15514480540547243,0,1459,0,0.032954618999999997,6b9056a2791aab63be4abad74b2ef87fc4cd441482c547171f955ebcc467331a,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.1.1.1.1.0.1_lp.gurobi.log
D2,K1-H,120,L0.0.0.1.1.1.1.0.1,MIP,OPTIMAL,0,87.162882699999997,0.20299983024597168,0.37382291374620208,1,1876,0,0.032954618999999997,6b9056a2791aab63be4abad74b2ef87fc4cd441482c547171f955ebcc467331a,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H\external\native_logs\L0.0.0.1.1.1.1.0.1_terminal_mip.gurobi.log
D2,K1-S,120,L0,LP,OPTIMAL,0,116.8736715,0.052999973297119141,0.11193570978351877,0,1615,0,0.027224492999999999,01eb80f6b68d69ad44578e339376bed2d11be5ac41c747b36d1cb2a99ff5fedc,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-S\external\native_logs\L0_lp.gurobi.log
D2,K1-S,120,L0.0,LP,OPTIMAL,0,116.67493330000001,0.080999851226806641,0.18210239180379251,0,2142,0,0.029090892,87880ea248570273f3c1d461e10175215b5024da2480bf663c7f1528c29dc642,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-S\external\native_logs\L0.0_lp.gurobi.log
D2,K1-S,120,L0.1,LP,OPTIMAL,0,116.4480193,0.040999889373779297,0.085756186312410582,0,1233,0,0.030976453000000001,bdb2fa70e120671e880ef60858f70a5d1a3482fc09ce00f1b8d33f88eade74ec,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-S\external\native_logs\L0.1_lp.gurobi.log
D2,K1-S,120,L0,MIP,OPTIMAL,0,116.3737033,6.812000036239624,9.8038332400598218,608,49985,0,0.098088695000000004,01eb80f6b68d69ad44578e339376bed2d11be5ac41c747b36d1cb2a99ff5fedc,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-S\external\native_logs\L0_terminal_mip.gurobi.log
D3,F0-Single-S,120,L0,LP,OPTIMAL,0,116.9518765,0.028999805450439453,0.072674026041513282,0,686,0,0.0095703939999999994,66d0428e14ffd3e31764d324d6cd00d23f2eb3b3053d77f32178df87d7f630e5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D3\F0-Single-S\external\native_logs\L0_lp.gurobi.log
D3,F0-Single-S,120,L0,MIP,TIME_LIMIT,0,116.90644570000001,116.90999984741211,178.42037316909165,10823,1211162,0,0.085204262000000003,66d0428e14ffd3e31764d324d6cd00d23f2eb3b3053d77f32178df87d7f630e5,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D3\F0-Single-S\external\native_logs\L0_terminal_mip.gurobi.log
D3,K1-H,120,L0,LP,OPTIMAL,0,114.5206953,0.037000179290771484,0.069433667592465456,0,746,0,0.0099822149999999991,393d73d9ec578548710f6b0115a4e7dc05f97e780109e72b80b5f42f89a73e41,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D3\K1-H\external\native_logs\L0_lp.gurobi.log
D3,K1-H,120,L0.0,LP,OPTIMAL,0,114.418471,0.037000179290771484,0.075724599196220446,0,713,0,0.01071242,87542272e41f9fab7074c4909e928866dff0c1bc41c9b0d04248129ed953c9f6,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D3\K1-H\external\native_logs\L0.0_lp.gurobi.log
D3,K1-H,120,L0.1,LP,OPTIMAL,0,114.3244885,0.03600001335144043,0.076797283038701356,0,820,0,0.011443053999999999,4a84e7bed82e3a611e3ff842d4dc24a853eb340b0a008de450e6d0d5716de461,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D3\K1-H\external\native_logs\L0.1_lp.gurobi.log
D3,K1-H,120,L0,CHILD_BOUND_TARGET_MIP,INTERRUPTED,0,114.2708882,0.20300006866455078,0.2870838002983353,1,880,0,0.015396198999999999,393d73d9ec578548710f6b0115a4e7dc05f97e780109e72b80b5f42f89a73e41,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D3\K1-H\external\native_logs\L0_c6_1_child_disjunction_target_mip.gurobi.log
D3,K1-H,120,L0,MIP,TIME_LIMIT,0,114.05678090000001,114.06599998474121,163.55660274516171,10343,1713411,0,0.076337550000000004,393d73d9ec578548710f6b0115a4e7dc05f97e780109e72b80b5f42f89a73e41,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D3\K1-H\external\native_logs\L0_terminal_mip.gurobi.log
D3,K1-S,120,L0,LP,OPTIMAL,0,116.9502895,0.029000043869018555,0.072674026041513282,0,686,0,0.0095703799999999999,66d0428e14ffd3e31764d324d6cd00d23f2eb3b3053d77f32178df87d7f630e5,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D3\K1-S\external\native_logs\L0_lp.gurobi.log
D3,K1-S,120,L0.0,LP,OPTIMAL,0,116.8692971,0.021999835968017578,0.054202423347039765,0,474,0,0.010547104,8adf1f5bce0bab6aff3875c5fa5a5eaffafbd066e263a1250b2e10b9b7997ddc,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D3\K1-S\external\native_logs\L0.0_lp.gurobi.log
D3,K1-S,120,L0.1,LP,OPTIMAL,0,116.7954256,0.026000022888183594,0.062338898939060375,0,587,0,0.011126207000000001,3126047417ff7cea58fc25af48043aa78fabba44eaaae4da70db9101d116c7d6,0,1,not_submitted_domain_transition_model_object_only,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D3\K1-S\external\native_logs\L0.1_lp.gurobi.log
D3,K1-S,120,L0,MIP,TIME_LIMIT,0,116.7539676,116.75499987602234,180.3629724601663,10862,1216247,0,0.085204247999999996,66d0428e14ffd3e31764d324d6cd00d23f2eb3b3053d77f32178df87d7f630e5,1,0,not_requested,E:\codes\ExactEBRP\results\gf_core_attribution_native_round59\local_raw\screen120\D3\K1-S\external\native_logs\L0_terminal_mip.gurobi.log
