id,arm,cap,certificate,status,valid_ub,LB,UB,absolute_gap,relative_gap,process_seconds,watchdog_wall_seconds,watchdog,certificate_seconds,startup_seconds,initial_U,anchor_U,initial_gamma_upper,splits,lp_calls,mip_calls,native_mip_start_attempted,native_mip_start_submitted,native_hints,canonical_model_build_seconds,lp_work,mip_work,lp_native_seconds,mip_native_seconds,iterations,nodes,work,max_route_travel,executable_sha256,result_sha256,artifact_dir,failure
D1,K1-S,120,True,optimal,True,0,0,0,0,0.3458409,0.375,False,0.3458409,0.0001931,0.47752994459271064,0.47752994459271064,0.47752994459271064,0,3,1,False,False,not_requested_no_adapter_path,0.0441329,0.02357356798301267,0.24849201671421559,0.01399993896484375,0.2350001335144043,2503.0,10.0,0.27206558469722825,1479.5125514452395,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,49eacd6b2b7991d7fe2812ac3b918e326a9269287924445ab262535c56884764,results\gf_core_attribution_native_round59\local_raw\screen120\D1\K1-S,none
D1,P-GRB,120,True,optimal,True,0,0,0,0,0.1537647,0.1880000000819564,False,0.1537647,0,,,,0,0,1,False,False,not_requested_no_adapter_path,0,0,0.066374492751732,0,0.07699990272521973,1098,1,0.066374492751732,1553.750953956388,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,9d9f596dd76d9640a72a042d4b0fa93bee7604f1d34cbdf5caf142f4195369b8,results\gf_core_attribution_native_round59\local_raw\screen120\D1\P-GRB-retry1,
D2,F0-Single-S,120,True,optimal,True,0.022540584415584403,0.022540584415584423,2.0816681711721685e-17,9.235200528930898e-16,7.2131686,7.234000000171363,False,7.2131686,0.0001692,0.83659778313556687,0.83659778313556687,0.83659778313556687,0,1,1,False,False,not_requested_no_adapter_path,0.1195776,0.11193570978351877,9.803833240059822,0.053999900817871094,6.9690001010894775,51600.0,608.0,9.91576894984334,5908.157251288359,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,e0d002e5a8c00452f19a3cb38126e501771530fab1a33fc2c9817a36188513cd,results\gf_core_attribution_native_round59\local_raw\screen120\D2\F0-Single-S,none
D2,K1-H,120,True,optimal,True,0.022540584415584423,0.022540584415584423,0,0.0,30.0628134,30.094000000040978,False,30.0628134,26.367706899999998,0.022540584415584423,0.022540584415584423,0.022540584415584423,8,17,1,False,False,not_requested_no_adapter_path,1.9511944999999997,2.130691926347748,0.3738229137462021,0.895000696182251,0.20299983024597168,17768.0,1.0,2.50451484009395,7208.138167232031,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,6ae2ce4d5bcd4f6aaa0e058641a0eb92b66ee0a4886a11acf0420047dac3ffaf,results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-H,none
D2,K1-S,120,True,optimal,True,0.022540584415584403,0.022540584415584423,2.0816681711721685e-17,9.235200528930898e-16,7.4586705,7.5,False,7.4586705,0.0001854,0.83659778313556687,0.83659778313556687,0.83659778313556687,0,3,1,False,False,not_requested_no_adapter_path,0.3368225,0.37979428789972186,9.803833240059822,0.17499971389770508,6.812000036239624,54975.0,608.0,10.183627527959544,5908.157251288359,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,31ed57a6fe696469c9944a472a519a79d2754005488ddd903c771dd201123697,results\gf_core_attribution_native_round59\local_raw\screen120\D2\K1-S,none
D2,P-GRB,120,True,optimal,True,0.02254058441094787,0.022540584415584423,4.636555028803002e-12,2.0569808410101897e-10,9.5553246,9.57799999974668,False,9.5553246,0,,,,0,0,1,False,False,not_requested_no_adapter_path,0,0,16.267932537444086,0,9.488999843597412,36072,633,16.267932537444086,9358.614829262971,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,3203419438324a73fe4b010d8bf923881aff38ba44592f257dfb8d94d7b7b6fb,results\gf_core_attribution_native_round59\local_raw\screen120\D2\P-GRB,
D3,F0-Single-S,120,False,round31_c6_external_gini_tree_time_limit,True,0.03833111866437984,0.04500155005562836,0.006670431391248517,0.1482267029247417,117.0240269,117.06300000008196,False,,0.00017370000000000002,0.55091767270162939,0.55091767270162939,0.55091767270162939,0,1,1,False,False,not_requested_no_adapter_path,0.0365158,0.07267402604151328,178.42037316909165,0.028999805450439453,116.90999984741211,1211848.0,10823.0,178.49304719513316,1674.2610549509761,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,fa93ceeb0a1de01afd860b29158576b9302851911fe5bf3145cb9f8e7b7aa569,results\gf_core_attribution_native_round59\local_raw\screen120\D3\F0-Single-S,overall_global_deadline
D3,K1-H,120,False,round31_c6_external_gini_tree_time_limit,True,0.042412744788009105,0.046027033530220335,0.00361428874221123,0.07852534619330112,117.027691,117.06199999991804,False,,2.4191856,0.049468682614419446,0.049468682614419446,0.049468682614419446,0,3,2,False,False,not_requested_no_adapter_path,0.1330963,0.22195554982738724,163.84368654546006,0.1100003719329834,114.26900005340576,1716570.0,10344.0,164.06564209528744,1713.6785820707594,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,0c6d7f5a62c54e4f56dcb45ba07f4f47490c7e5fb9d40f8e0938dcbe00398994,results\gf_core_attribution_native_round59\local_raw\screen120\D3\K1-H,overall_global_deadline
D3,K1-S,120,False,round31_c6_external_gini_tree_time_limit,True,0.038509771153545695,0.04500155005562836,0.006491778902082662,0.14425678435649203,117.0247226,117.06199999991804,False,,0.0001893,0.55091767270162939,0.55091767270162939,0.55091767270162939,0,3,1,False,False,not_requested_no_adapter_path,0.1097975,0.18921534832761341,180.3629724601663,0.07699990272521973,116.75499987602234,1217994.0,10862.0,180.55218780849393,1674.2610549509761,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,8e1f8e30ffdfc294052229e0b713a74877b3efb5734e6d4f66487fec8076a8a1,results\gf_core_attribution_native_round59\local_raw\screen120\D3\K1-S,overall_global_deadline
D3,P-GRB,120,False,time_limit,True,0.04051406119083451,0.046027033530220335,0.005512972339385823,0.11977683366811218,117.018105,117.04700000025332,False,,0,,,,0,0,1,False,False,not_requested_no_adapter_path,0,0,177.43540628704983,0,116.96799993515015,1510753,17584,177.43540628704983,1745.5989370977318,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,3cac91e9ea85bb31414b8240b33386f0ead713488f5e9f419fad6d8137181165,results\gf_core_attribution_native_round59\local_raw\screen120\D3\P-GRB,
D4,F0-Single-S,120,True,optimal,True,0.5063433072459947,0.506343307565206,3.1921121301792255e-10,6.304244733733646e-10,90.0499759,90.0789999999106,False,90.0499759,0.0001852,1.1572841805002207,1.1572841805002207,0.91666666666666663,0,1,1,False,False,not_requested_no_adapter_path,0.0317274,0.11451701307472226,140.87267731766892,0.046000003814697266,89.91400003433228,676321.0,19132.0,140.98719433074365,1225.1831295309762,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,95b13ff5eb6952c844cf272ea3bf97b9d6774922d2161b4635098e728c8f9f75,results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\F0-Single-S,none
D4,K1-H,120,False,round31_c6_external_gini_tree_time_limit,True,0.47958324908848454,0.506343307565206,0.026760058476721416,0.052849633987263285,117.0349764,117.07800000021234,False,,2.0410846,0.50642278922416295,0.50642278922416295,0.50642278922416295,0,3,1,False,False,not_requested_no_adapter_path,0.10143869999999999,0.3758130916865769,190.2254069907699,0.15200018882751465,114.64499998092651,1036777.0,18268.0,190.60122008245648,1272.6736035058645,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,c5b66fb5016fcfb18c8aa3ff02ddf79e036c615607d213c988826714b096638e,results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\K1-H,overall_global_deadline
D4,K1-S,120,True,optimal,True,0.5063433072459947,0.506343307565206,3.1921121301792255e-10,6.304244733733646e-10,90.2596,90.29699999978766,False,90.2596,0.0001957,1.1572841805002207,1.1572841805002207,0.91666666666666663,0,3,1,False,False,not_requested_no_adapter_path,0.0935198,0.3868854677783308,140.87267731766892,0.1549999713897705,89.92400002479553,679437.0,19132.0,141.25956278544726,1225.1831295309762,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,60e3181b01acc21378783d448146fc468f4a2c43617238e9b9974db01fc49c7a,results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\K1-S,none
D4,P-GRB,120,False,time_limit,True,0.11564055094063024,0.506343307565206,0.3907027566245757,0.7716163140445215,117.0154559,117.04699999978766,False,,0,,,,0,0,1,False,False,not_requested_no_adapter_path,0,0,194.02613541018738,0,116.93899989128113,1005050,15302,194.02613541018738,1225.1831295309762,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,121f2b6052c9dd381a2a399e519e7f47e36874733664b82f384bd4485d154270,results\gf_core_attribution_native_round59\local_raw\screen120\D4-corrected-T2400\P-GRB,
D5,F0-Single-S,120,False,round31_c6_external_gini_tree_time_limit,True,0.19697628849249138,0.24340221626021397,0.046425927767722586,0.190737489908843,117.024619,117.06300000008196,False,,0.00018350000000000002,0.78911085287733473,0.78911085287733473,0.78911085287733473,0,1,1,False,False,not_requested_no_adapter_path,0.0901406,0.17947477917454652,243.55246862607862,0.06100010871887207,116.80999994277954,1115031.0,6038.0,243.73194340525316,1908.8520372223222,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,57e66bf5860d590024552b61a2bbd704740e4d1a74fe0a63a4942b4c235d8e5e,results\gf_core_attribution_native_round59\local_raw\screen120\D5\F0-Single-S,overall_global_deadline
D5,K1-H,120,False,round31_c6_external_gini_tree_time_limit,True,0.181648425416511,0.25424399355466243,0.07259556813815143,0.28553503712386974,117.0267633,117.06300000008196,False,,9.281050500000001,0.28719247714745855,0.28719247714745855,0.28719247714745855,0,3,1,False,False,not_requested_no_adapter_path,0.26072059999999997,0.6233584103494302,225.7741867109632,0.20099997520446777,107.16100001335144,702633.0,3633.0,226.39754512131262,1842.974377200457,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,57e39635885b218c08b1b2cd624382db305381a42fffbe0461ac7ed840b1a00a,results\gf_core_attribution_native_round59\local_raw\screen120\D5\K1-H,overall_global_deadline
D5,K1-S,120,False,round31_c6_external_gini_tree_time_limit,True,0.19697628849249138,0.24340221626021397,0.046425927767722586,0.190737489908843,117.0235929,117.0460000000894,False,,0.0001838,0.78911085287733473,0.78911085287733473,0.78911085287733473,0,3,1,False,False,not_requested_no_adapter_path,0.2634222,0.5377895001710986,243.76925064205378,0.17999982833862305,116.46399998664856,1117662.0,6041.0,244.30704014222488,1908.8520372223222,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,c75e8f22eccc25f1cf7afe41fbd377c7089d542624293f728237da425db40922,results\gf_core_attribution_native_round59\local_raw\screen120\D5\K1-S,overall_global_deadline
D5,P-GRB,120,False,time_limit,True,0.13135055881100835,0.31553505287006817,0.18418449405905982,0.5837211821119087,117.0169204,117.0460000000894,False,,0,,,,0,0,1,False,False,not_requested_no_adapter_path,0,0,227.051303367675,0,116.9539999961853,949812,11098,227.051303367675,2111.297271731372,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,1c2c50b0bf6759eabf69bf5db507f72db43933650712ba6e4b7699c835dc2612,results\gf_core_attribution_native_round59\local_raw\screen120\D5\P-GRB,
D6,F0-Single-S,120,False,round31_c6_external_gini_tree_time_limit,True,0.1382120953969077,0.1885912102417383,0.0503791148448306,0.26713394956347164,117.0656309,117.09400000004098,False,,0.000217,1.0756498987534941,1.0756498987534941,0.96666666666666667,0,1,1,False,False,not_requested_no_adapter_path,0.2706499,0.8080086069980524,252.14511798491108,0.2890000343322754,116.37000012397766,597436.0,602.0,252.95312659190913,7939.962163262167,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,8406e9096fee71d9a0174ba9152cefc42db05a1ef3884f491cfd5b97879d793c,results\gf_core_attribution_native_round59\local_raw\screen120\D6\F0-Single-S,overall_global_deadline
D6,K1-H,120,False,paper_hga_global_deadline,True,0,1.0756498987534941,1.0756498987534941,1.0,117.0638346,117.09299999987707,False,,117.06078790000001,,,,0,0,0,False,False,not_requested_no_adapter_path,0,0,0,0,0,0,0,0,0,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,a859d1d98a661d07348324ed965e8efba7401fc4cd41273553668119aebf6d18,results\gf_core_attribution_native_round59\local_raw\screen120\D6\K1-H,overall_global_deadline_reached_during_generation_hga
D6,K1-S,120,False,round31_c6_external_gini_tree_time_limit,True,0.1382120953969077,0.1885912102417383,0.0503791148448306,0.26713394956347164,117.048572,117.09400000004098,False,,0.0003165,1.0756498987534941,1.0756498987534941,0.96666666666666667,0,3,1,False,False,not_requested_no_adapter_path,0.8545803000000001,2.363513986361756,249.7468568255881,0.8199999332427979,115.05700016021729,602039.0,600.0,252.11037081194988,7939.962163262167,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,7f20f5a18fcb95c8f61a8a4b814706df2c9919840411323589c0ea919f7e8b61,results\gf_core_attribution_native_round59\local_raw\screen120\D6\K1-S,overall_global_deadline
D6,P-GRB,120,False,time_limit,True,0.14044401652783156,0.16053752695661427,0.020093510428782713,0.12516394645977724,117.0215871,117.04699999978766,False,,0,,,,0,0,1,False,False,not_requested_no_adapter_path,0,0,238.0563147668346,0,116.90199995040894,543024,2632,238.0563147668346,8520.744540946742,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,f890593cef222933d4edde84c5c08896dce69a04461f17db4363b666815d922a,results\gf_core_attribution_native_round59\local_raw\screen120\D6\P-GRB,
D7,F0-Single-S,120,False,round31_c6_external_gini_tree_time_limit,True,0.1950760955582813,0.6712367708118434,0.4761606752535621,0.7093781150839787,117.0892276,117.125,False,,0.00021410000000000003,1.5423858798368388,1.5423858798368388,0.97999999999999998,0,1,1,False,False,not_requested_no_adapter_path,1.0340395,7.44668302703866,276.52989710649854,2.738999843597412,112.9539999961853,207861.0,1.0,283.9765801335372,11706.35359488393,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,0cb45b43d87c29303930a444fdeb3c9446bfe513f5921b7036fcc492db8d259f,results\gf_core_attribution_native_round59\local_raw\screen120\D7\F0-Single-S,overall_global_deadline
D7,K1-H,120,False,paper_hga_global_deadline,True,0,1.5423858798368388,1.5423858798368388,1.0,117.1284919,117.17200000025332,False,,117.12550519999999,,,,0,0,0,False,False,not_requested_no_adapter_path,0,0,0,0,0,0,0,0,0,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,25f7cd0c72952a15e8a5f27b72c2ebe9fef8cce06297b014ce7a02a7d40c0434,results\gf_core_attribution_native_round59\local_raw\screen120\D7\K1-H,overall_global_deadline_reached_during_generation_hga
D7,K1-S,120,False,round31_c6_external_gini_tree_time_limit,True,0.195016069495007,0.6717608136597502,0.47674474416474316,0.709694186487955,117.0842484,117.125,False,,0.0001773,1.5423858798368388,1.5423858798368388,0.97999999999999998,0,3,1,False,False,not_requested_no_adapter_path,3.1995975999999997,22.326441611722863,256.7152550678684,7.48799991607666,105.4670000076294,222175.0,1.0,279.04169667959127,11706.35359488393,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,8d0b9ff7701ddc4a9b9f60b35a98054e2f899459c8b761527530653453bce04d,results\gf_core_attribution_native_round59\local_raw\screen120\D7\K1-S,overall_global_deadline
D7,P-GRB,120,False,time_limit,True,0.19433346213470226,0.5166502806573294,0.32231681852262717,0.6238587891843327,117.0295796,117.06199999991804,False,,0,,,,0,0,1,False,False,not_requested_no_adapter_path,0,0,280.13685310289077,0,116.70099997520447,228608,446,280.13685310289077,11938.553504347743,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,22cf3d71dd93dd0a57d8240e18e7146c3ca7f15884a6e51c5174891a9213e6e8,results\gf_core_attribution_native_round59\local_raw\screen120\D7\P-GRB,
D8,F0-Single-S,120,True,optimal,True,0.6158836280552382,0.6158836280552391,8.881784197001252e-16,1.4421205228408244e-15,1.5422104,1.5780000002123415,False,1.5422104,0.0001872,0.85763236631231354,0.85763236631231354,0.85763236631231354,0,1,1,False,False,not_requested_no_adapter_path,0.0125591,0.0077015147662640015,1.6531604002357878,0.004999876022338867,1.4930000305175781,38500.0,2349.0,1.6608619150020518,732.0561443515502,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,8e182e07c3cca427347d88688783d6810703e8da255ef938b7911ddb9f6fd948,results\gf_core_attribution_native_round59\local_raw\screen120\D8\F0-Single-S,none
D8,K1-H,120,True,optimal,True,0.6158836280552407,0.6158836280552391,0,0.0,2.5164389,2.5469999997876585,False,2.5164389,0.9027933,0.61588362805523911,0.61588362805523911,0.61588362805523911,0,3,1,False,False,not_requested_no_adapter_path,0.0368622,0.023653157995820035,1.770913286520108,0.01399993896484375,1.5119998455047607,34136.0,2133.0,1.7945664445159282,818.6488889073765,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,c7e736fc74fbf8026923d9ef5d2ace62e72f90f5ea203a9016eca6e08ec9c5ea,results\gf_core_attribution_native_round59\local_raw\screen120\D8\K1-H,none
D8,K1-S,120,True,optimal,True,0.6158836280552382,0.6158836280552391,8.881784197001252e-16,1.4421205228408244e-15,1.5722399,1.5940000000409782,False,1.5722399,0.000219,0.85763236631231354,0.85763236631231354,0.85763236631231354,0,3,1,False,False,not_requested_no_adapter_path,0.0391281,0.02456144349099855,1.6531604002357878,0.014000177383422852,1.4650001525878906,39035.0,2349.0,1.6777218437267865,732.0561443515502,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,63af3a7799c0b705c6aa7b701bcbcbb658c967dfd8d9d24f97eaf8e8ecb8e0f6,results\gf_core_attribution_native_round59\local_raw\screen120\D8\K1-S,none
D8,P-GRB,120,True,optimal,True,0.6158836280552391,0.6158836280552391,0,0.0,2.0648144,2.0929999998770654,False,2.0648144,0,,,,0,0,1,False,False,not_requested_no_adapter_path,0,0,2.5212446235721315,0,2.0420000553131104,28933,1854,2.5212446235721315,832.1370745392682,623f673ed42de8b7665c95731bed3ae0fe9a97946f75c50c77c9c31bd8ed0b3e,d4a0f8d4870a4b86ecabea15c770157f5fb1f39887a7fd17a8166b32858f63b3,results\gf_core_attribution_native_round59\local_raw\screen120\D8\P-GRB,
