id,arm,stage,native_checkpoint,event_index,time_seconds,work,best_bound,bound_available,incumbent,incumbent_available,processed_nodes,open_nodes,phase,bound_improved,time_scope,certificate
D3,Static,diagnostic_current_cuts,5,67,4.9084224000000001,6.7334360628266579,0.034028787998960731,1,0.082529621333889219,1,493,344,1,1,native_clock_not_end_to_end,False
D3,Static,diagnostic_current_cuts,10,103,9.9328538999999996,15.045124614090584,0.034678365147554104,1,0.075199083380707812,1,922,512,1,0,native_clock_not_end_to_end,False
D3,Static,diagnostic_current_cuts,30,310,29.9960843,44.937472989076511,0.037422302742916441,1,0.045001550055627851,1,4850,1006,1,0,native_clock_not_end_to_end,False
D3,Static,diagnostic_current_cuts,60,673,53.779643100000001,81.098950321825654,0.038681594839585734,1,0.045001549867118622,1,10191,1998,1,1,native_clock_not_end_to_end,False
D3,Static,diagnostic_current_cuts,90,1159,89.967864500000005,137.01981449239082,0.040074124285986869,1,0.045001549867118622,1,15545,2631,1,1,native_clock_not_end_to_end,False
D3,Static,diagnostic_current_cuts,117,1598,116.66271519999999,178.70668766287591,0.040658476380040665,1,0.045001549867118622,1,20393,2726,1,1,native_clock_not_end_to_end,False
D4,F0,diagnostic_current_cuts,1,16,0.99877280000000002,1.5343835427091883,0.36092092730870345,1,0.71877455211289409,1,0,0,1,1,native_clock_not_end_to_end,False
D4,F0,diagnostic_current_cuts,5,62,4.9406802000000001,7.5026079816925808,0.37764288877206731,1,0.50826618072471663,1,633,416,1,1,native_clock_not_end_to_end,False
D4,F0,diagnostic_current_cuts,10,79,9.9187481000000002,14.889435143095866,0.37770204482620706,1,0.50826618072471663,1,677,442,1,0,native_clock_not_end_to_end,False
D4,F0,diagnostic_current_cuts,30,270,29.993563300000002,48.247355683035146,0.42558526826295295,1,0.50634330756520596,1,2441,474,1,1,native_clock_not_end_to_end,False
D4,F0,diagnostic_current_cuts,60,1092,58.0061599,93.959056230329637,0.47028201581436191,1,0.50634330724599474,1,10197,1407,1,1,native_clock_not_end_to_end,False
D4,F0,diagnostic_current_cuts,90,3152,89.999574499999994,140.57217223438315,0.50107086706504722,1,0.50634330724599474,1,18997,125,1,1,native_clock_not_end_to_end,False
D4,Monitor,diagnostic_current_cuts,1,16,0.9974672,1.5343835427091883,0.36092092730870345,1,0.71877455211289409,1,0,0,1,1,native_clock_not_end_to_end,False
D4,Monitor,diagnostic_current_cuts,5,60,4.9858688999999998,7.4378806658412708,0.37763992667657853,1,0.50826618072471663,1,624,415,1,0,native_clock_not_end_to_end,False
D4,Monitor,diagnostic_current_cuts,10,77,9.9032724999999999,14.685206390184385,0.37770204482620706,1,0.50826618072471663,1,677,442,1,0,native_clock_not_end_to_end,False
D4,Monitor,diagnostic_current_cuts,30,267,29.912690900000001,47.952269948745979,0.42519767082186893,1,0.50634330756520596,1,2405,467,1,1,native_clock_not_end_to_end,False
D4,Monitor,diagnostic_current_cuts,60,1091,58.064051900000003,93.959056230329637,0.47028201581436191,1,0.50634330724599474,1,10197,1407,1,1,native_clock_not_end_to_end,False
D4,Monitor,diagnostic_current_cuts,90,3029,89.995655299999996,140.08041726418276,0.49864917798686609,1,0.50634330724599474,1,18792,248,1,1,native_clock_not_end_to_end,False
D4,Pool,diagnostic_current_cuts,1,17,0.93016370000000004,1.4486039394341168,0.36101215831294831,1,0.72108632407715956,1,0,0,1,1,native_clock_not_end_to_end,False
D4,Pool,diagnostic_current_cuts,5,66,4.9175648000000001,7.9236144868032587,0.37757724716187624,1,0.51473331683064849,1,519,357,1,0,native_clock_not_end_to_end,False
D4,Pool,diagnostic_current_cuts,10,90,9.8709687000000006,15.553896020054356,0.37944656970454665,1,0.50826618072471563,1,697,409,1,0,native_clock_not_end_to_end,False
D4,Pool,diagnostic_current_cuts,30,284,29.9472132,49.279209197901352,0.41999650278000683,1,0.50642278922416295,1,2267,471,1,1,native_clock_not_end_to_end,False
D4,Pool,diagnostic_current_cuts,60,1167,59.996182900000001,97.64174687743386,0.47453161780773945,1,0.50634330756520596,1,9548,1101,1,1,native_clock_not_end_to_end,False
D4,Static,diagnostic_current_cuts,1,21,0.99642310000000001,1.5042852525408499,0.35639199226851709,1,0.96291913100817261,1,0,0,1,1,native_clock_not_end_to_end,False
D4,Static,diagnostic_current_cuts,5,75,4.9976700999999997,7.7623727501879358,0.3785494001512334,1,0.50642278922416295,1,551,306,1,1,native_clock_not_end_to_end,False
D4,Static,diagnostic_current_cuts,10,105,9.7016370999999992,15.447747609410536,0.38605019049493083,1,0.50642278922416295,1,798,394,1,0,native_clock_not_end_to_end,False
D4,Static,diagnostic_current_cuts,30,278,29.9027712,48.218978801769744,0.4246782761124045,1,0.50642278855553358,1,2233,419,1,1,native_clock_not_end_to_end,False
D4,Static,diagnostic_current_cuts,60,1076,58.1667177,93.609026813066635,0.47486313964142024,1,0.50634330756520585,1,10177,1491,1,1,native_clock_not_end_to_end,False
D4,Static,diagnostic_current_cuts,90,2799,89.996552699999995,139.63834295307669,0.49440936639464761,1,0.50634330756520585,1,19398,860,1,1,native_clock_not_end_to_end,False
D3,Focus1,diagnostic_current_focus,1,14,0.87114480000000005,1.2130003733426649,0.03191504627929076,1,0.40907128571581203,1,0,0,1,0,native_clock_not_end_to_end,False
D3,Focus1,diagnostic_current_focus,5,37,4.8814358999999996,6.2228548095064253,0.03240737609781686,1,0.08174626911209551,1,168,156,1,0,native_clock_not_end_to_end,False
D3,Focus1,diagnostic_current_focus,10,68,9.8883451000000004,13.64041111743431,0.033102118656677858,1,0.059866369003339255,1,618,395,1,1,native_clock_not_end_to_end,False
D3,Focus1,diagnostic_current_focus,30,248,29.971193299999999,43.916546374115676,0.037545307799886372,1,0.05660447585086556,1,2796,925,1,0,native_clock_not_end_to_end,False
D3,Focus1,diagnostic_current_focus,60,545,59.981746100000002,90.072293653706822,0.038050939566047354,1,0.05660447585086556,1,6416,1985,1,0,native_clock_not_end_to_end,False
D3,Focus1,diagnostic_current_focus,90,776,89.943649100000002,138.43650963965098,0.038050939566047499,1,0.046027033530219835,1,10882,2083,1,0,native_clock_not_end_to_end,False
D3,Focus1,diagnostic_current_focus,117,1014,116.9373645,181.86191860548792,0.038114015426704839,1,0.045308618526921321,1,15334,2285,1,0,native_clock_not_end_to_end,False
D4,Focus1,diagnostic_current_focus,1,16,0.97019370000000005,1.5570834016091375,0.35549435561404541,1,0.86689859113118262,1,0,0,1,1,native_clock_not_end_to_end,False
D4,Focus1,diagnostic_current_focus,5,34,4.8484322000000004,6.1289981146316954,0.35615505985449197,1,0.53915496552784903,1,185,156,1,0,native_clock_not_end_to_end,False
D4,Focus1,diagnostic_current_focus,10,64,9.9088647999999999,12.484284086836293,0.36113819784435247,1,0.50634330756520562,1,579,387,1,1,native_clock_not_end_to_end,False
D4,Focus1,diagnostic_current_focus,30,138,29.602522199999999,35.798063832452726,0.36923326782241522,1,0.50634330012136486,1,760,388,1,0,native_clock_not_end_to_end,False
D4,Focus1,diagnostic_current_focus,60,301,59.9487101,72.499289914190811,0.38681645472177129,1,0.50634329786469812,1,2195,643,1,1,native_clock_not_end_to_end,False
D4,Focus1,diagnostic_current_focus,90,674,89.9224301,122.63201198970131,0.42051200400026645,1,0.50634321443177699,1,5985,1569,1,1,native_clock_not_end_to_end,False
D4,Focus1,diagnostic_current_focus,117,1544,116.9621784,166.78094639283219,0.45112704215212984,1,0.50634321443177699,1,15037,3508,1,1,native_clock_not_end_to_end,False
D3,F0,diagnostic_current_original,1,18,0.9514319,1.2097813615030257,0.032246477241433827,1,0.21823129129275082,1,0,0,1,1,native_clock_not_end_to_end,False
D3,F0,diagnostic_current_original,5,62,4.9011857000000001,6.8458432043226081,0.035082207001110352,1,0.073458228360525457,1,409,272,1,1,native_clock_not_end_to_end,False
D3,F0,diagnostic_current_original,10,96,9.9154212000000008,15.208649826510973,0.035668362848121325,1,0.068239647406075826,1,754,377,1,0,native_clock_not_end_to_end,False
D3,F0,diagnostic_current_original,30,280,29.939968499999999,45.812617275754626,0.035696050592617344,1,0.058783556139964326,1,4455,1438,1,0,native_clock_not_end_to_end,False
D3,F0,diagnostic_current_original,60,621,59.956508900000003,92.750484472954142,0.036848994231689136,1,0.057415498565779689,1,9766,2275,1,0,native_clock_not_end_to_end,False
D3,F0,diagnostic_current_original,90,691,89.991761999999994,138.30338216338126,0.036887215024975245,1,0.045001549856525998,1,10238,1477,1,0,native_clock_not_end_to_end,False
D3,F0,diagnostic_current_original,117,835,116.9573534,181.98539234302507,0.03853466978670346,1,0.045001549687435409,1,10919,1450,1,0,native_clock_not_end_to_end,False
D3,OriginalCompact,diagnostic_current_original,1,23,0.91183720000000001,1.2793736789641528,0.032712805830771574,1,0.25320569534585785,1,16,18,1,0,native_clock_not_end_to_end,False
D3,OriginalCompact,diagnostic_current_original,5,56,4.9515181999999998,7.0229734277091822,0.033255377766646319,1,0.10498546817839843,1,724,478,1,0,native_clock_not_end_to_end,False
D3,OriginalCompact,diagnostic_current_original,10,109,9.9308069000000003,14.522573638909993,0.035924170966560413,1,0.086185702675989614,1,1852,906,1,0,native_clock_not_end_to_end,False
D3,OriginalCompact,diagnostic_current_original,30,338,29.926170899999999,45.804410519341332,0.037790843921149161,1,0.068261614796772715,1,6430,3362,1,1,native_clock_not_end_to_end,False
D3,OriginalCompact,diagnostic_current_original,60,558,59.845191300000003,90.990063521931305,0.038403155952289436,1,0.068261614796772715,1,10245,5275,1,0,native_clock_not_end_to_end,False
D3,OriginalCompact,diagnostic_current_original,90,759,89.926080099999993,133.93492587552205,0.040855767243011626,1,0.045001550055628337,1,11855,3937,1,1,native_clock_not_end_to_end,False
D3,OriginalCompact,diagnostic_current_original,117,1046,116.95263799999999,174.62769238417798,0.04105923915674721,1,0.045001550055628337,1,17922,2637,1,0,native_clock_not_end_to_end,False
D4,F0,diagnostic_current_original,1,14,0.89205290000000004,1.3615800843945791,0.35973517566484853,1,0.71877455211289409,1,0,0,1,1,native_clock_not_end_to_end,False
D4,F0,diagnostic_current_original,5,60,4.9067486000000002,7.2492640625483062,0.37763992667657853,1,0.50826618072471663,1,602,395,1,1,native_clock_not_end_to_end,False
D4,F0,diagnostic_current_original,10,78,9.9549292000000005,14.685206390184385,0.37770204482620706,1,0.50826618072471663,1,677,442,1,0,native_clock_not_end_to_end,False
D4,F0,diagnostic_current_original,30,265,29.987773799999999,47.318146092640603,0.42429399305852245,1,0.50634330756520596,1,2344,456,1,1,native_clock_not_end_to_end,False
D4,F0,diagnostic_current_original,60,1096,59.335615300000001,93.959056230329637,0.47028201581436191,1,0.50634330724599474,1,10197,1407,1,1,native_clock_not_end_to_end,False
D4,F0,diagnostic_current_original,90,2538,89.999638899999994,137.21660953971551,0.49189927781910642,1,0.50634330724599474,1,17650,721,1,1,native_clock_not_end_to_end,False
D4,OriginalCompact,diagnostic_current_original,1,29,0.97425130000000004,1.4922387348271811,0.054401771542718441,1,0.52199412227239739,1,80,65,1,1,native_clock_not_end_to_end,False
D4,OriginalCompact,diagnostic_current_original,5,73,4.9577422000000002,7.4235345454760742,0.056569416096834475,1,0.50826618072471674,1,696,428,1,1,native_clock_not_end_to_end,False
D4,OriginalCompact,diagnostic_current_original,10,116,9.9627701999999996,15.029874296246291,0.057522210955222454,1,0.50642278922416295,1,990,520,1,0,native_clock_not_end_to_end,False
D4,OriginalCompact,diagnostic_current_original,30,366,29.919510599999999,48.984846871217421,0.10646322124334349,1,0.50642278922416295,1,5297,2644,1,1,native_clock_not_end_to_end,False
D4,OriginalCompact,diagnostic_current_original,60,628,59.938406000000001,98.926449370309285,0.12617177927578047,1,0.50642278922416295,1,10227,5171,1,0,native_clock_not_end_to_end,False
D4,OriginalCompact,diagnostic_current_original,90,825,89.954254199999994,146.35166255261561,0.12617177927578047,1,0.50634330756520585,1,11448,5322,1,0,native_clock_not_end_to_end,False
D4,OriginalCompact,diagnostic_current_original,117,1074,116.9799648,192.28096765828425,0.12737884409462161,1,0.50634330756520585,1,18352,6857,1,1,native_clock_not_end_to_end,False
D6,Compact,diagnostic_current_startup_state,1,4,0.82600910000000005,1.7010722628829651,0.12569183094621517,1,1.0661907867423062,1,0,0,1,0,native_clock_not_end_to_end,False
D6,Compact,diagnostic_current_startup_state,5,22,4.8472955000000004,9.9422778010980437,0.13581270523940464,1,0.58457694016663209,1,0,0,1,0,native_clock_not_end_to_end,False
D6,Compact,diagnostic_current_startup_state,10,38,9.8638408999999996,20.521702312980455,0.13622591223317165,1,0.30530783017163193,1,0,0,1,1,native_clock_not_end_to_end,False
D6,Compact,diagnostic_current_startup_state,30,112,29.9604806,63.345265897073809,0.1375452426147302,1,0.2292703312412791,1,397,353,1,0,native_clock_not_end_to_end,False
D6,Compact,diagnostic_current_startup_state,60,160,58.608375299999999,125.88992476968562,0.13774487034792204,1,0.1760899991890949,1,565,331,1,0,native_clock_not_end_to_end,False
D6,Compact,diagnostic_current_startup_state,90,291,89.896721900000003,191.23340725242471,0.13983885176227159,1,0.16646740191465484,1,929,291,1,0,native_clock_not_end_to_end,False
D6,Compact,diagnostic_current_startup_state,117,459,116.9799498,247.62144157851191,0.13996807914912887,1,0.16646740191465484,1,1562,791,1,0,native_clock_not_end_to_end,False
D6,F0,diagnostic_current_startup_state,1,3,0.87120160000000002,2.1217014207394058,0.13361328593316146,1,1.0756498987535097,1,0,0,1,0,native_clock_not_end_to_end,False
D6,F0,diagnostic_current_startup_state,5,30,4.9985707000000001,9.9834882195736814,0.13640401081971473,1,0.51287356596455469,1,0,0,1,1,native_clock_not_end_to_end,False
D6,F0,diagnostic_current_startup_state,10,48,8.2392015000000001,16.827590197492206,0.13694590694635375,1,0.49452796755743228,1,0,0,1,1,native_clock_not_end_to_end,False
D6,F0,diagnostic_current_startup_state,30,79,29.9449486,65.829777816975778,0.1375284666719187,1,0.22517483017028511,1,8,10,1,0,native_clock_not_end_to_end,False
D6,F0,diagnostic_current_startup_state,60,157,58.992894100000001,132.96565550202934,0.13756675414396205,1,0.2220373472979256,1,386,344,1,0,native_clock_not_end_to_end,False
D6,F0,diagnostic_current_startup_state,90,219,89.056810499999997,196.94010929031796,0.13802307538032679,1,0.19201120173896224,1,562,303,1,0,native_clock_not_end_to_end,False
D6,F0,diagnostic_current_startup_state,117,279,116.4373621,251.2461843498894,0.13821209539690771,1,0.18859121024173758,1,602,301,1,0,native_clock_not_end_to_end,False
D7,F0,diagnostic_current_startup_state,5,2,3.3792426,7.4133571293176219,0.17514318460582312,1,1.5423858798368324,1,0,0,1,1,native_clock_not_end_to_end,False
D7,F0,diagnostic_current_startup_state,10,4,7.2365823999999996,15.59080004542667,0.17514318460582312,1,1.4044049041325244,1,0,0,1,0,native_clock_not_end_to_end,False
D7,F0,diagnostic_current_startup_state,30,16,28.935991099999999,66.979397881617217,0.19436982495635477,1,1.3256447742985844,1,0,0,1,0,native_clock_not_end_to_end,False
D7,F0,diagnostic_current_startup_state,60,27,59.351055500000001,141.1718876489883,0.19439168878188109,1,0.87649111661843127,1,0,0,1,0,native_clock_not_end_to_end,False
D7,F0,diagnostic_current_startup_state,90,38,88.593376399999997,214.60083037329713,0.19496166773902798,1,0.67261446792892343,1,0,0,1,0,native_clock_not_end_to_end,False
