run_id,elapsed_time,node_count,open_nodes,simplex_iterations,native_tree_memory_mb,source
smoke,0.0061909,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
smoke,0.0063410000000000003,0,1,0,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
smoke,1.4953578000000001,0,1,909,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
smoke,3.2044228000000001,25,20,3172,,generic_callback_does_not_expose_tree_memory;parse_cplex_log
