file,method,algorithm_preset,status,certified_original_problem,verifier_passed,thread_fairness_class,audit_passed,failures
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_adaptive_transfer_inventory_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_adaptive_transfer_inventory_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_best_combined_paper_safe_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_best_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_best_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_best_new_combined_paper_safe_10s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_best_new_combined_paper_safe_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_best_new_combined_paper_safe_3600s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_plain_fixed_interval_mip_10s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_plain_fixed_interval_mip_1200s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_plain_fixed_interval_mip_300s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_plain_fixed_interval_mip_3600s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_plain_fixed_interval_mip_60s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_static_tailored_compact_bc_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_static_tailored_compact_bc_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_2_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_2_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_2_plain_fixed_interval_mip_300s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\moderate_seed3302_hard_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\moderate_seed3302_hard_plain_fixed_interval_mip_300s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b0_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b10_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b11_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b12_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b13_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b14_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b15_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b1_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b2_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b3_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b4_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b5_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b6_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b7_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b8_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K16_b9_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b0_low_gini_1_best_new_combined_paper_safe_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b0_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b0_low_gini_1_best_new_combined_paper_safe_3600s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b0_low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b1_low_gini_1_best_new_combined_paper_safe_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b1_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b1_low_gini_1_best_new_combined_paper_safe_3600s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b1_low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b2_low_gini_1_best_new_combined_paper_safe_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b2_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b2_low_gini_1_best_new_combined_paper_safe_3600s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b2_low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b3_low_gini_1_best_new_combined_paper_safe_1200s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b3_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b3_low_gini_1_best_new_combined_paper_safe_3600s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K4_b3_low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b0_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b0_low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b1_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b1_low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b2_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b2_low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b3_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b3_low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b4_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b4_low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b5_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b5_low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b6_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b6_low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b7_low_gini_1_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\s_bucket_paper-safe_uniform_K8_b7_low_gini_1_best_new_combined_paper_safe_60s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\tight_T_seed3102_hard_best_new_combined_paper_safe_300s.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\tight_T_seed3102_hard_plain_fixed_interval_mip_300s.json,interval-cutoff-oracle,custom,interval_unresolved_timeout,False,False,one_thread_fair,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\validity_gini-subset-envelope-test.json,gini-subset-envelope-test,custom,diagnostic_passed,False,True,unknown_not_paper,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\validity_low-gini-l1-centering-test.json,low-gini-l1-centering-test,custom,diagnostic_passed,False,True,unknown_not_paper,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\validity_s-bucket-coverage-test.json,s-bucket-coverage-test,custom,diagnostic_passed,False,True,unknown_not_paper,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\validity_tailored-bc-branch-callback-smoke-test.json,tailored-bc-branch-callback-smoke-test,custom,diagnostic_passed,False,True,unknown_not_paper,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\validity_tailored-bc-callback-smoke-test.json,tailored-bc-callback-smoke-test,custom,diagnostic_passed,False,True,unknown_not_paper,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\validity_tailored-bc-cut-validity-test.json,tailored-bc-cut-validity-test,custom,diagnostic_passed,False,True,unknown_not_paper,True,
results\gf_tailored_bc_adaptive_s_refinement_round\raw\validity_transfer-cutset-validity-test.json,transfer-cutset-validity-test,custom,diagnostic_passed,False,True,unknown_not_paper,True,
