leaf,gamma_L,gamma_U,variant,budget_seconds,json_path,progress_path,lp_path,status,solver_status,certified,lower_bound,upper_bound,gap,gap_to_cutoff,runtime_seconds,compact_bc_best_bound_available,compact_bc_bound_valid,best_valid_lb_seen,best_valid_gap_seen,finalization_source,final_json_uses_best_checkpoint,checkpoint_valid_rows,checkpoint_improvements,checkpoint_best_bound,checkpoint_best_time,checkpoint_best_node_count,nodes,tailored_bc_callback_cut_profile,tailored_bc_local_centering_rows_added,tailored_bc_low_gini_l1_centering_rows_added,tailored_bc_variable_s_centering_rows_added,tailored_bc_gini_subset_envelope_rows_added,tailored_bc_transfer_cutset_rows_added,compact_bc_sp_product_estimator_rows_added,compact_bc_sp_product_paper_safe,s_range_refinement_enabled,s_range_certificate_valid,s_range_global_L,s_range_global_U,thread_fairness_class,compact_bc_solver_threads,diagnostic_only,command_hash,model_lp_exists,lp_hash,lp_rows_estimated,lp_binary_markers,lp_general_markers,lp_h_vars,lp_q_l1_vars,lp_local_centering_rows,parent_S_L,parent_S_U,S_domain_source,S_domain_proof_status,S_domain_audit_passed,tailored_bc_s_bucket_ledger,tailored_bc_s_bucket_policy,tailored_bc_subset_cross_h_separation_profile,tailored_bc_subset_cross_h_centering_rows_added,tailored_bc_local_q_centering_rows_added,tailored_bc_compatible_source_transfer_cuts_added,tailored_bc_required_external_source_cuts_added,compact_bc_sp_product_mccormick_rows_added,row_class,proof_status
low_gini_1,0.0122881381662,0.0245762763324,adaptive_low_gini_centering,60,results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_adaptive_low_gini_centering_60s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\low_gini_1_adaptive_low_gini_centering_60s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\low_gini_1_adaptive_low_gini_centering_60s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0454438670364,0.0491525526647,0.0754525538802,0.0037086856282999986,90.9221228,True,True,0.0454438670364,0.0754525538802,cplex_time_limit_with_valid_best_bound,True,3,2,0.0454438670364,60.0135765,1970,1970,low-gini,40,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,89b3e0e81891609c,True,b123a60387c38930,18719,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval
low_gini_1,0.0122881381662,0.0245762763324,adaptive_low_gini_centering,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_adaptive_low_gini_centering_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\low_gini_1_adaptive_low_gini_centering_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\low_gini_1_adaptive_low_gini_centering_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0476149931452,0.0491525526647,0.0312813767773,0.0015375595194999994,330.9749314,True,True,0.0476149931452,0.0312813767773,cplex_time_limit_with_valid_best_bound,True,11,10,0.0476149931452,300.0742605,10794,10794,low-gini,40,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,aa2a6f81227aa202,True,b123a60387c38930,18719,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval
low_gini_1,0.0122881381662,0.0245762763324,adaptive_transfer_inventory,60,results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_adaptive_transfer_inventory_60s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\low_gini_1_adaptive_transfer_inventory_60s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\low_gini_1_adaptive_transfer_inventory_60s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0454217989606,0.0491525526647,0.0759015249833,0.003730753704099997,90.8961997,True,True,0.0454217989606,0.0759015249833,cplex_time_limit_with_valid_best_bound,True,3,2,0.0454217989606,60.0107104,1908,1909,full,40,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,60849558e5e8ebaf,True,b123a60387c38930,18719,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval
low_gini_1,0.0122881381662,0.0245762763324,adaptive_transfer_inventory,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_adaptive_transfer_inventory_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\low_gini_1_adaptive_transfer_inventory_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\low_gini_1_adaptive_transfer_inventory_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0476343748841,0.0491525526647,0.0308870587245,0.0015181777805999969,330.9754454,True,True,0.0476343748841,0.0308870587245,cplex_time_limit_with_valid_best_bound,True,11,10,0.0476343748841,300.0580131,10931,10931,full,40,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,e83b396a18f033d0,True,b123a60387c38930,18719,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval
low_gini_1,0.0122881381662,0.0245762763324,plain_fixed_interval_mip,1200,results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_plain_fixed_interval_mip_1200s.json,,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\low_gini_1_plain_fixed_interval_mip_1200s.lp,interval_unresolved_timeout,time limit exceeded,False,0.047531814383,0.0491525526647,0.0329736339994,0.0016207382817000002,1200.1269487,True,True,0.047531814383,0.0329736339994,solver_final_json,True,0,0,0.0,0.0,0,16263,full,0,0,0,0,0,0,False,False,False,0,66.9085786677,one_thread_fair,0,True,0db6bbd689bd56ab,True,3fa039d78c1b46af,5078,1,1,760,0,0,0,66.9085786677,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,deviation,0,0,0,0,0,benchmark_only_plain_fixed_interval_mip,paper_safe_fixed_interval
low_gini_1,0.0122881381662,0.0245762763324,best_combined_paper_safe,1200,results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_best_combined_paper_safe_1200s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\low_gini_1_best_combined_paper_safe_1200s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\low_gini_1_best_combined_paper_safe_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760571,0.0007643898306999991,1201.2549539,True,True,0.048388162834,0.0155513760571,cplex_time_limit_with_valid_best_bound,True,40,18,0.048388162834,540.1424684,17747,29104,full,40,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,7f179bf73150d080,True,b123a60387c38930,18719,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,hybrid,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,1200,results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_best_new_combined_paper_safe_1200s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\low_gini_1_best_new_combined_paper_safe_1200s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\low_gini_1_best_new_combined_paper_safe_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760571,0.0007643898306999991,1201.2038977,True,True,0.048388162834,0.0155513760571,cplex_time_limit_with_valid_best_bound,True,40,18,0.048388162834,540.1412593,17781,29134,full,40,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,502ed8effb255f9e,True,b123a60387c38930,18719,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval
low_gini_1,0.0122881381662,0.0245762763324,adaptive_denominator_estimator,1200,results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_adaptive_denominator_estimator_1200s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\low_gini_1_adaptive_denominator_estimator_1200s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\low_gini_1_adaptive_denominator_estimator_1200s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.048388162834,0.0491525526647,0.0155513760571,0.0007643898306999991,1201.1674647,True,True,0.048388162834,0.0155513760571,cplex_time_limit_with_valid_best_bound,True,40,18,0.048388162834,540.1167876,17656,28941,full,40,41,0,2700,630,1,True,True,False,3.24074074074,29.9501813302,one_thread_fair,1,False,d0fd5991c26c622e,True,b123a60387c38930,18719,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval
low_gini_1,0.0122881381662,0.0245762763324,plain_fixed_interval_mip,3600,results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_plain_fixed_interval_mip_3600s.json,,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\low_gini_1_plain_fixed_interval_mip_3600s.lp,interval_unresolved_timeout,time limit exceeded,False,0.048296011755,0.0491525526647,0.0174261734796,0.0008565409096999987,3600.3023853,True,True,0.048296011755,0.0174261734796,solver_final_json,True,0,0,0.0,0.0,0,136571,full,0,0,0,0,0,0,False,False,False,0,66.9085786677,one_thread_fair,0,True,0f21e74ec417584c,True,3fa039d78c1b46af,5078,1,1,760,0,0,0,66.9085786677,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,deviation,0,0,0,0,0,benchmark_only_plain_fixed_interval_mip,paper_safe_fixed_interval
low_gini_1,0.0122881381662,0.0245762763324,best_new_combined_paper_safe,3600,results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_1_best_new_combined_paper_safe_3600s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\low_gini_1_best_new_combined_paper_safe_3600s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\low_gini_1_best_new_combined_paper_safe_3600s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0487233640003,0.0491525526647,0.00873176755078,0.0004291886643999973,3601.8870003,True,True,0.0487233640003,0.00873176755078,cplex_time_limit_with_valid_best_bound,True,120,30,0.0487233640003,3060.8228909,59646,86009,full,40,41,0,2700,630,1,True,False,False,3.24074074074,29.9501813302,one_thread_fair,1,False,7075b9e36bdd8c3a,True,b123a60387c38930,18719,1,1,133570,100,0,3.24074074074,29.9501813302,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,dominant-bucket,2700,20,0,1,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval
low_gini_2,0.0245762763324,0.0368644144986,plain_fixed_interval_mip,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_2_plain_fixed_interval_mip_300s.json,,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\low_gini_2_plain_fixed_interval_mip_300s.lp,interval_unresolved_timeout,time limit exceeded,False,0.048894652654,0.0491525526647,0.00524693015354,0.0002579000107000018,300.1523983,True,True,0.048894652654,0.00524693015354,solver_final_json,True,0,0,0.0,0.0,0,15148,full,0,0,0,0,0,0,False,False,False,0,66.9085786677,one_thread_fair,0,True,c4c438909a9e077d,True,df7f1aa859c8801c,5078,1,1,760,0,0,0,66.9085786677,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,deviation,0,0,0,0,0,benchmark_only_plain_fixed_interval_mip,paper_safe_fixed_interval
low_gini_2,0.0245762763324,0.0368644144986,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\low_gini_2_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\low_gini_2_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\low_gini_2_best_new_combined_paper_safe_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,0.0489209015481,0.0491525526647,0.00471290104116,0.00023165111659999987,330.9204109,True,True,0.0489209015481,0.00471290104116,cplex_time_limit_with_valid_best_bound,True,11,2,0.0489209015481,60.0075647,2333,9475,full,40,41,0,2700,630,1,True,False,False,4.6455026455,28.7993876794,one_thread_fair,1,False,bef9adf412df7945,True,c170e370e54aef39,18723,1,1,133570,100,0,4.6455026455,28.7993876794,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,dominant-bucket,2700,20,0,3,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval
high_imbalance_seed3201_hard,0.475,0.59375,plain_fixed_interval_mip,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\high_imbalance_seed3201_hard_plain_fixed_interval_mip_300s.json,,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\high_imbalance_seed3201_hard_plain_fixed_interval_mip_300s.lp,interval_unresolved_timeout,time limit exceeded,False,2.1614382751,2.44340319194,0.115398440081,0.2819649168399998,300.128835,True,True,2.1614382751,0.115398440081,solver_final_json,True,0,0,0.0,0.0,0,20260,full,0,0,0,0,0,0,False,False,False,0,88.192425813,one_thread_fair,0,True,8c14e5f24e9aa953,True,3ce64ca6b5d3730d,5075,1,1,760,0,0,0,88.192425813,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,deviation,0,0,0,0,0,benchmark_only_plain_fixed_interval_mip,paper_safe_fixed_interval
high_imbalance_seed3201_hard,0.475,0.59375,best_new_combined_paper_safe,300,results\gf_tailored_bc_adaptive_s_refinement_round\raw\high_imbalance_seed3201_hard_best_new_combined_paper_safe_300s.json,results\gf_tailored_bc_adaptive_s_refinement_round\progress_traces\high_imbalance_seed3201_hard_best_new_combined_paper_safe_300s.progress.csv,results\gf_tailored_bc_adaptive_s_refinement_round\model_exports\high_imbalance_seed3201_hard_best_new_combined_paper_safe_300s.lp,interval_unresolved_timeout,"time limit exceeded, no integer solution",False,2.27669085412,2.44340319194,0.0682295653738,0.16671233781999995,300.8668566,True,True,2.27669085412,0.0682295653738,cplex_time_limit_with_valid_best_bound,True,10,10,2.27669085412,300.082228,7610,7610,full,40,41,0,2700,630,1,True,False,False,14.5666666667,78.1355729679,one_thread_fair,1,False,03316dc1de740510,True,7f6156a157f94aa1,18709,1,1,133570,100,0,14.5666666667,78.1355729679,Y_bounds_target_ratios_capacity_penalty_movement_domains,valid_interval_from_model_domain_bounds,True,off,uniform,dominant-bucket,2700,20,0,0,4,paper_safe_fixed_interval_tailored_bc,paper_safe_fixed_interval
