leaf,variant,budget_seconds,lower_bound,gap_to_cutoff,parent_S_L,parent_S_U,sp_mccormick_rows,sp_estimator_rows,objective_estimator_rows,paper_safe
low_gini_1,best_combined_paper_safe,60,0.0453679738658,0.0037845787988999985,3.24074074074,29.9501813302,4,1,,True
low_gini_1,best_combined_paper_safe,300,0.0476339655828,0.0015185870818999955,3.24074074074,29.9501813302,4,1,,True
low_gini_1,adaptive_denominator_estimator,60,0.0454438670364,0.0037086856282999986,3.24074074074,29.9501813302,4,1,,True
low_gini_1,adaptive_denominator_estimator,300,0.0476356289487,0.0015169237159999988,3.24074074074,29.9501813302,4,1,,True
low_gini_1,best_combined_paper_safe,1200,0.048388162834,0.0007643898306999991,3.24074074074,29.9501813302,4,1,,True
low_gini_1,adaptive_denominator_estimator,1200,0.048388162834,0.0007643898306999991,3.24074074074,29.9501813302,4,1,,True
