event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.066999912261962891,0.13217045832438373,false,1e+100,true,0,0,0,0,3,1,MIP
1,0.076999902725219727,0.1411455471263347,true,3.5081878555758412,true,0,0,0,4.9406564584124654e-324,3,1,MIP
2,0.10699987411499023,0.21423177033207355,true,3.5081878555758412,true,0.20390334969800133,0,0,4.9406564584124654e-324,3,1,MIP
3,0.12999987602233887,0.25430342467850159,true,3.5081878555758412,true,0.20507860689186672,0,0,4.9406564584124654e-324,3,1,MIP
4,0.20799994468688965,0.34029903936921002,true,3.4683102146817877,true,0.20507860689186672,0,0,9.8813129168249309e-324,3,1,MIP
5,0.31999993324279785,0.5721080405106107,true,3.4683102146817877,true,0.26752001655131347,0,0,9.8813129168249309e-324,3,1,MIP
6,0.33800005912780762,0.59327816851553961,true,3.4683102146817877,true,0.2678595605873379,0,0,9.8813129168249309e-324,3,1,MIP
7,0.36999988555908203,0.65814126642010951,true,3.4683102146817877,true,0.2744166920741693,0,0,9.8813129168249309e-324,3,1,MIP
8,0.49799990653991699,0.90972887610541264,true,3.4683102146817877,true,0.28227980431093536,0,0,9.8813129168249309e-324,3,1,MIP
9,0.5149998664855957,0.93026886710525913,true,3.4683102146817877,true,0.28250509270200808,0,0,9.8813129168249309e-324,3,1,MIP
10,0.53500008583068848,0.97099081087189798,true,3.4683102146817877,true,0.28535532645492306,0,0,9.8813129168249309e-324,3,1,MIP
11,0.63599991798400879,1.1107217972809273,true,3.4683102146817877,true,0.28535532645492306,0,0,9.8813129168249309e-324,3,1,MIP
12,0.71499991416931152,1.301152919948017,true,3.4683102146817877,true,0.29257314881855079,0,0,9.8813129168249309e-324,3,1,MIP
13,0.73600006103515625,1.3240526461297404,true,3.2052714290256796,true,0.29371125050952662,0,0,1.9762625833649862e-323,3,1,MIP
14,0.84800004959106445,1.4768704017354592,true,3.2052714290256796,true,0.29371125050952662,0,0,1.9762625833649862e-323,3,1,MIP
15,0.91400003433227539,1.6417806192287587,true,3.2052714290256796,true,0.29521222559036492,0,0,1.9762625833649862e-323,3,1,MIP
16,0.95099997520446777,1.6764976789344919,true,3.0851666726869809,true,0.29521222559036492,0,0,4.4465908125712189e-323,3,1,MIP
17,0.97600007057189941,1.735097203500914,true,3.0851666726869809,true,0.29542732460832571,0,0,4.4465908125712189e-323,3,1,MIP
18,1.0709998607635498,1.899686072231302,true,3.0851666726869809,true,0.29632422676523484,0,0,4.4465908125712189e-323,3,1,MIP
19,1.1189999580383301,1.9797137255542085,true,3.0851666726869809,true,0.2969805336058739,0,0,4.4465908125712189e-323,3,1,MIP
20,1.2260000705718994,2.1752129545075531,true,3.0851666726869809,true,0.29734257279127935,0,0,4.4465908125712189e-323,3,1,MIP
21,1.2929999828338623,2.2449060326633075,true,3.0686418497914385,true,0.29734257279127935,0,0,7.4109846876186982e-323,3,1,MIP
22,1.3180000782012939,2.3009031889810254,true,3.0686418497914385,true,0.29757562349243932,0,0,7.4109846876186982e-323,3,1,MIP
23,1.4049999713897705,2.4487148132135541,true,3.0686418497914385,true,0.29784753300880573,0,0,7.4109846876186982e-323,3,1,MIP
24,1.4289999008178711,2.4724642717417011,true,2.8392664439277309,true,0.29785342434434037,0,0,8.3991159793011913e-323,3,1,MIP
25,1.4589998722076416,2.5476149024368584,true,2.8392664439277309,true,0.29795857239118273,0,0,8.3991159793011913e-323,3,1,MIP
26,1.5580000877380371,2.7242238441939559,true,2.8392664439277309,true,0.29803920271814566,0,0,8.3991159793011913e-323,3,1,MIP
27,1.5889999866485596,2.7741807753715446,true,2.8392664439277309,true,0.2980816686224646,0,0,8.3991159793011913e-323,3,1,MIP
28,1.6770000457763672,2.9231677676730663,true,2.8392664439277309,true,0.29808805932631038,0,0,8.3991159793011913e-323,3,1,MIP
29,1.7179999351501465,2.9875246290958453,true,2.8392664439277309,true,0.29810776301004788,0,0,8.3991159793011913e-323,3,1,MIP
30,1.7999999523162842,3.1219075064910937,true,2.8392664439277309,true,0.29821541450387984,0,0,8.3991159793011913e-323,3,1,MIP
31,1.9079999923706055,3.2686846689984237,true,2.8392664439277309,true,0.29821541450387984,0,0,8.3991159793011913e-323,3,1,MIP
32,2.0169999599456787,3.4634877086587914,true,1.217923071308995,true,0.29823064256095233,0,0,1.1363509854348671e-322,3,1,MIP
33,2.0989999771118164,3.5943122267785252,true,1.217923071308995,true,0.29849850208230033,1,3,1.1363509854348671e-322,3,1,MIP
34,2.1299998760223389,3.6689124455303639,true,1.217923071308995,true,0.30055478036986955,2,4,1.1363509854348671e-322,3,1,MIP
35,2.1779999732971191,3.7557000980905806,true,1.1895996946423277,true,0.30055478036986955,3,5,1.1857575500189917e-322,3,1,MIP
36,2.2009999752044678,3.8087647591536711,true,1.1895996946423277,true,0.30296561288791474,4,6,1.1857575500189917e-322,3,1,MIP
37,2.2089998722076416,3.8261065513491328,true,1.1895996946423277,true,0.30367229260112849,5,7,1.1857575500189917e-322,3,1,MIP
38,2.2899999618530273,3.9940476338867685,true,1.1098491108549762,true,0.30367229260112849,11,13,1.432790372939615e-322,3,1,MIP
39,2.4419999122619629,4.2117439149735389,true,1.0713951691586414,true,0.30367229260112849,14,16,1.5316035021078643e-322,3,1,MIP
40,2.7139999866485596,4.6033309453661149,true,1.0285099837375471,true,0.30367229260112849,20,22,1.7786363250284876e-322,3,1,MIP
41,2.8009998798370361,4.7954891311247705,true,1.0263060250617746,true,0.30367229260112849,26,28,1.8280428896126122e-322,3,1,MIP
42,2.9049999713897705,5.0164188565728809,true,1.0263060250617746,true,0.30367229260112849,40,42,1.8280428896126122e-322,3,1,MIP
43,3.0079998970031738,5.2243348058588319,true,1.0263060250617746,true,0.30367229260112849,62,64,1.8280428896126122e-322,3,1,MIP
44,3.121999979019165,5.458878989733047,true,1.0219108596337734,true,0.30367229260112849,77,73,1.8774494541967369e-322,3,1,MIP
45,3.1610000133514404,5.5437132637573452,true,1.0219108596337734,true,0.30489344739025043,78,74,1.8774494541967369e-322,3,1,MIP
46,3.2630000114440918,5.7522883338526531,true,1.0219108596337734,true,0.30489344739025043,85,81,1.8774494541967369e-322,3,1,MIP
47,3.3889999389648438,6.0232434111422952,true,1.0219108596337734,true,0.30489344739025043,90,86,1.8774494541967369e-322,3,1,MIP
48,3.8999998569488525,6.6728068201492565,true,1.0219108596337734,true,0.30489344739025043,94,90,1.8774494541967369e-322,3,1,MIP
49,3.9430000782012939,6.7456178107006055,true,0.8573492211694792,true,0.30489344739025043,95,91,2.0256691479491108e-322,3,1,MIP
50,4.0509998798370361,6.9590955317085381,true,0.85726229755711458,true,0.30489344739025043,102,98,2.0750757125332355e-322,3,1,MIP
51,4.1759998798370361,7.2205104683242869,true,0.85726229755711458,true,0.30489344739025043,112,106,2.0750757125332355e-322,3,1,MIP
52,4.1970000267028809,7.2457574853337645,true,0.79619908053160404,true,0.30489344739025043,113,107,2.3715151000379834e-322,3,1,MIP
53,4.3009998798370361,7.4538882369563799,true,0.79619908053160404,true,0.30489344739025043,128,120,2.3715151000379834e-322,3,1,MIP
54,4.3629999160766602,7.5700400339197245,true,0.76391505286390515,true,0.30489344739025043,133,119,2.4703282292062327e-322,3,1,MIP
55,4.5,7.8713827477691405,true,0.76391505286390515,true,0.30581204028730868,138,119,2.4703282292062327e-322,3,1,MIP
56,4.6050000190734863,8.0925511391941232,true,0.76391505286390515,true,0.30581204028730868,144,125,2.4703282292062327e-322,3,1,MIP
57,4.7060000896453857,8.307464399663262,true,0.76391505286390515,true,0.30581204028730868,152,133,2.4703282292062327e-322,3,1,MIP
58,4.8139998912811279,8.5318856601506337,true,0.76391505286390515,true,0.30581204028730868,167,146,2.4703282292062327e-322,3,1,MIP
59,4.9210000038146973,8.7267454307806531,true,0.76391505286390515,true,0.30581204028730868,172,151,2.4703282292062327e-322,3,1,MIP
60,5.0350000858306885,8.9588055111676983,true,0.76391505286390515,true,0.30581204028730868,182,161,2.4703282292062327e-322,3,1,MIP
61,5.1410000324249268,9.1643955667856218,true,0.76391505286390515,true,0.30581204028730868,188,167,2.4703282292062327e-322,3,1,MIP
62,5.2439999580383301,9.3576979240759801,true,0.76391505286390515,true,0.30581204028730868,201,178,2.4703282292062327e-322,3,1,MIP
63,5.4340000152587891,9.74652978403258,true,0.76391505286390515,true,0.30581204028730868,245,208,2.4703282292062327e-322,3,1,MIP
64,5.4919998645782471,9.8605816005609075,true,0.76391505286390515,true,0.30932256001569358,246,209,2.4703282292062327e-322,3,1,MIP
65,5.6069998741149902,10.105660139646256,true,0.76391505286390515,true,0.30932256001569358,254,217,2.4703282292062327e-322,3,1,MIP
66,5.7130000591278076,10.320485564259192,true,0.76391505286390515,true,0.30932256001569358,266,229,2.4703282292062327e-322,3,1,MIP
67,5.8229999542236328,10.516878280060505,true,0.76391505286390515,true,0.30932256001569358,275,238,2.4703282292062327e-322,3,1,MIP
68,5.9240000247955322,10.701832661262605,true,0.76391505286390515,true,0.30932256001569358,284,246,2.4703282292062327e-322,3,1,MIP
69,6.0559999942779541,10.930509297260402,true,0.76391505286390515,true,0.30932256001569358,306,268,2.4703282292062327e-322,3,1,MIP
70,6.2179999351501465,11.289352227617067,true,0.76391505286390515,true,0.30932256001569358,317,271,2.4703282292062327e-322,3,1,MIP
71,6.2649998664855957,11.35572494353192,true,0.76391505286390515,true,0.31226934575876897,318,272,2.4703282292062327e-322,3,1,MIP
72,6.4340000152587891,11.67328797473853,true,0.76391505286390515,true,0.31226934575876897,323,277,2.4703282292062327e-322,3,1,MIP
73,6.5880000591278076,11.948060134470914,true,0.76391505286390515,true,0.31226934575876897,327,281,2.4703282292062327e-322,3,1,MIP
74,6.7139999866485596,12.166489907749595,true,0.76391505286390515,true,0.31226934575876897,330,282,2.4703282292062327e-322,3,1,MIP
75,6.8180000782012939,12.345371003464779,true,0.76391505286390515,true,0.31226934575876897,342,288,2.4703282292062327e-322,3,1,MIP
76,6.9660000801086426,12.57744529597748,true,0.76391505286390515,true,0.31226934575876897,359,302,2.4703282292062327e-322,3,1,MIP
77,7.1129999160766602,12.916573038424863,true,0.76391505286390515,true,0.31226934575876897,365,300,2.4703282292062327e-322,3,1,MIP
78,7.3180000782012939,13.208100843240207,true,0.76391505286390515,true,0.31534459420602379,366,301,2.4703282292062327e-322,3,1,MIP
79,7.4249999523162842,13.4202344568931,true,0.76391505286390515,true,0.31534459420602379,367,302,2.4703282292062327e-322,3,1,MIP
80,7.5290000438690186,13.645271546751029,true,0.76391505286390515,true,0.31534459420602379,375,310,2.4703282292062327e-322,3,1,MIP
81,7.6399998664855957,13.904937763737575,true,0.76391505286390515,true,0.31534459420602379,376,311,2.4703282292062327e-322,3,1,MIP
82,7.7439999580383301,14.122112202967509,true,0.76391505286390515,true,0.31534459420602379,388,323,2.4703282292062327e-322,3,1,MIP
83,7.8529999256134033,14.347909485924029,true,0.76391505286390515,true,0.31534459420602379,415,350,2.4703282292062327e-322,3,1,MIP
84,8.0669999122619629,14.805209913164736,true,0.76391505286390515,true,0.31534459420602379,440,367,2.4703282292062327e-322,3,1,MIP
85,8.1689999103546143,15.033426251378437,true,0.76391505286390515,true,0.31534459420602379,453,380,2.4703282292062327e-322,3,1,MIP
86,8.2769999504089355,15.259043368699299,true,0.76391505286390515,true,0.31534459420602379,470,397,2.4703282292062327e-322,3,1,MIP
87,8.5249998569488525,15.73849715636624,true,0.76391505286390515,true,0.31534459420602379,494,405,2.4703282292062327e-322,3,1,MIP
88,8.5339999198913574,15.758231662506883,true,0.76391505286390515,true,0.31584730851113424,495,406,2.4703282292062327e-322,3,1,MIP
89,8.6349999904632568,15.974785491980207,true,0.76391505286390515,true,0.31584730851113424,507,418,2.4703282292062327e-322,3,1,MIP
90,8.7369999885559082,16.179172272588456,true,0.76391505286390515,true,0.31584730851113424,532,443,2.4703282292062327e-322,3,1,MIP
91,8.8859999179840088,16.458621736062643,true,0.76391505286390515,true,0.31584730851113424,543,446,2.4703282292062327e-322,3,1,MIP
92,8.9170000553131104,16.52686589907329,true,0.76391505286390515,true,0.31612870540659227,544,447,2.4703282292062327e-322,3,1,MIP
93,9.0209999084472656,16.756971736745665,true,0.76391505286390515,true,0.31612870540659227,552,455,2.4703282292062327e-322,3,1,MIP
94,9.1329998970031738,16.975516349021294,true,0.76391505286390515,true,0.31612870540659227,570,467,2.4703282292062327e-322,3,1,MIP
95,10.164999961853027,19.067057450301377,true,0.76391505286390515,true,0.31612870540659227,576,472,2.4703282292062327e-322,3,1,MIP
96,10.329999923706055,19.385503285954872,true,0.76391505286390515,true,0.31612870540659227,577,473,2.4703282292062327e-322,3,1,MIP
97,10.437000036239624,19.551037978656105,true,0.76391505286390515,true,0.31612870540659227,578,473,2.4703282292062327e-322,3,1,MIP
98,10.82699990272522,20.278599326354566,true,0.76391505286390515,true,0.31612870540659227,578,473,2.4703282292062327e-322,3,1,MIP
99,10.970000028610229,20.577282050863992,true,0.76391505286390515,true,0.31612870540659227,579,474,2.4703282292062327e-322,3,1,MIP
100,11.13100004196167,20.839094158000083,true,0.76391505286390515,true,0.31612870540659227,580,475,2.4703282292062327e-322,3,1,MIP
101,11.388999938964844,21.295628203932122,true,0.76391505286390515,true,0.31612870540659227,580,475,2.4703282292062327e-322,3,1,MIP
102,11.631999969482422,21.733049481092849,true,0.76391505286390515,true,0.31612870540659227,582,476,2.4703282292062327e-322,3,1,MIP
103,11.907000064849854,22.201104920693158,true,0.76391505286390515,true,0.31629553286490947,582,476,2.4703282292062327e-322,3,1,MIP
104,11.976000070571899,22.342524304699808,true,0.76391505286390515,true,0.31664724729184651,583,477,2.4703282292062327e-322,3,1,MIP
105,12.16100001335144,22.655070172121082,true,0.76391505286390515,true,0.31664724729184651,584,477,2.4703282292062327e-322,3,1,MIP
106,12.444000005722046,23.16631990233271,true,0.76391505286390515,true,0.31726473179064529,584,477,2.4703282292062327e-322,3,1,MIP
107,12.5,23.223677486189345,true,0.76204738880140521,true,0.31733987145711712,585,409,2.6185479229586067e-322,3,1,MIP
108,12.595999956130981,23.460729378787924,true,0.76204738880140521,true,0.31747463851357494,585,409,2.6185479229586067e-322,3,1,MIP
109,12.776999950408936,23.767902908233651,true,0.76204738880140521,true,0.31747463851357494,586,410,2.6185479229586067e-322,3,1,MIP
110,13.197999954223633,24.480842966891501,true,0.76204738880140521,true,0.31912370585535549,586,410,2.6185479229586067e-322,3,1,MIP
111,13.273999929428101,24.638425785720546,true,0.76204738880140521,true,0.31929586259481552,587,410,2.6185479229586067e-322,3,1,MIP
112,13.468999862670898,24.977448745818116,true,0.76204738880140521,true,0.31929586259481552,588,411,2.6185479229586067e-322,3,1,MIP
113,13.803999900817871,25.615270845614859,true,0.76204738880140521,true,0.3199184133490891,588,411,2.6185479229586067e-322,3,1,MIP
114,13.865999937057495,25.735092885086175,true,0.76204738880140521,true,0.3199499830611231,589,412,2.6185479229586067e-322,3,1,MIP
115,14.040999889373779,26.039707568783314,true,0.76204738880140521,true,0.3199499830611231,590,412,2.6185479229586067e-322,3,1,MIP
116,14.323999881744385,26.554678079880578,true,0.76204738880140521,true,0.31999200615251328,590,412,2.6185479229586067e-322,3,1,MIP
117,14.366999864578247,26.628462766539187,true,0.76204738880140521,true,0.32000397770761618,591,413,2.6185479229586067e-322,3,1,MIP
118,14.546999931335449,26.945381550342347,true,0.76204738880140521,true,0.32000397770761618,592,414,2.6185479229586067e-322,3,1,MIP
119,14.838000059127808,27.4585708154911,true,0.76204738880140521,true,0.32001771103968479,592,414,2.6185479229586067e-322,3,1,MIP
120,14.842000007629395,27.461870437776771,true,0.76204738880140521,true,0.32008836235142912,593,414,2.6185479229586067e-322,3,1,MIP
121,15.069000005722046,27.846409711111644,true,0.76204738880140521,true,0.32008836235142912,593,414,2.6185479229586067e-322,3,1,MIP
122,15.671999931335449,29.032092947224541,true,0.76204738880140521,true,0.32008836235142912,594,415,2.6185479229586067e-322,3,1,MIP
123,15.91700005531311,29.495419327936187,true,0.76184105498105326,true,0.32013715508124901,595,395,2.6679544875427313e-322,3,1,MIP
124,16.26200008392334,29.995471098812317,true,0.76184105498105326,true,0.32013715508124901,595,397,2.6679544875427313e-322,3,1,MIP
125,17.170000076293945,31.318939101600332,true,0.74446005313644892,true,0.32013715508124901,596,322,2.86558074587923e-322,3,1,MIP
126,17.299000024795532,31.626292865617135,true,0.74446005313644892,true,0.32013715508124901,597,321,2.86558074587923e-322,3,1,MIP
127,17.328999996185303,31.678356248186759,true,0.74393803341162945,true,0.32131071487742519,598,306,2.9149873104633546e-322,3,1,MIP
128,17.374000072479248,31.754194268069391,true,0.74393803341162945,true,0.32147231297157669,600,307,2.9149873104633546e-322,3,1,MIP
129,17.440999984741211,31.882755195403483,true,0.74392548331481212,true,0.32147231297157669,601,293,2.9643938750474793e-322,3,1,MIP
130,17.559999942779541,32.114739812136101,true,0.74392548331481212,true,0.32147231297157669,604,295,2.9643938750474793e-322,3,1,MIP
131,17.684000015258789,32.374291758143777,true,0.74392548331481212,true,0.32147231297157669,605,295,2.9643938750474793e-322,3,1,MIP
132,17.773000001907349,32.53092962224823,true,0.7438023134312356,true,0.32147231297157669,606,281,3.0138004396316039e-322,3,1,MIP
133,17.908999919891357,32.754101809117628,true,0.7438023134312356,true,0.32147231297157669,609,283,3.0138004396316039e-322,3,1,MIP
134,18.049000024795532,33.018856702198207,true,0.7438023134312356,true,0.32147231297157669,611,284,3.0138004396316039e-322,3,1,MIP
135,18.164999961853027,33.220491899007271,true,0.7438023134312356,true,0.32147231297157669,613,286,3.0138004396316039e-322,3,1,MIP
136,18.303999900817871,33.450705741601922,true,0.7438023134312356,true,0.32147231297157669,615,287,3.0138004396316039e-322,3,1,MIP
137,18.418999910354614,33.623105423506942,true,0.7438023134312356,true,0.32147231297157669,617,288,3.0138004396316039e-322,3,1,MIP
138,18.560999870300293,33.841324908144969,true,0.7438023134312356,true,0.32147231297157669,620,290,3.0138004396316039e-322,3,1,MIP
139,18.670000076293945,34.03330854240027,true,0.7438023134312356,true,0.32147231297157669,621,291,3.0138004396316039e-322,3,1,MIP
140,18.806999921798706,34.241319560316221,true,0.7438023134312356,true,0.32147231297157669,624,293,3.0138004396316039e-322,3,1,MIP
141,18.933000087738037,34.430268876382357,true,0.7438023134312356,true,0.32147231297157669,626,294,3.0138004396316039e-322,3,1,MIP
142,19.020999908447266,34.550120056628764,true,0.74352413321582067,true,0.32147231297157669,627,268,3.1126135687998532e-322,3,1,MIP
