telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
5.64292,lp_complete,L0,0,0.245,infeasible,0,8.83315,"complete_lp_relaxation"
20.4519,lp_complete,L1,0.245,0.49,infeasible,0.245,8.83315,"complete_lp_relaxation"
23.9637,lp_complete,L2,0.49,0.735,optimal,0.735,8.83315,"complete_lp_relaxation"
23.9637,parent_lp_requeue,L2,0.49,0.735,open,0.735,8.83315,"selected_leaf_no_longer_controlling"
26.7368,lp_complete,L3,0.735,0.98,optimal,8.10496,8.83315,"complete_lp_relaxation"
26.7368,parent_lp_requeue,L3,0.735,0.98,open,8.10496,8.83315,"selected_leaf_no_longer_controlling"
40.9876,native_bound_target_reached,L2,0.49,0.735,open,8.28764,8.83315,"c6_next_strict_frontier_bound_reached_requeue"
49.2791,native_bound_target_reached,L3,0.735,0.98,open,8.42664,8.83315,"c6_next_strict_frontier_bound_reached_requeue"
812.887,terminal_mip_complete,L2,0.49,0.735,"OPTIMAL",8.52472,8.77198,"native_terminal_mip_optimal"
979.968,terminal_mip_complete,L3,0.735,0.98,"INFEASIBLE",8.77198,8.77198,"native_terminal_mip_infeasible"
