time_seconds,source,objective,G,P,improvement_over_previous,verifier_passed,route_count,served_station_count,total_pickup,total_drop,depot_unload,incumbent_hash,exported_incumbent_path,paper_reproducible,contributes_lower_bound,accepted
0.0183232,native_hga_tgbc_initial,0.919588091408,0.310213195045,4.06249930909,0.290659318208,true,1,4,13,13,0,7219e51c09f1fadd,,true,false,true
