generation,best_fitness,strict_improvement
0,-0.20297322942045218,true
1,-0.14291111271571541,true
2,-0.11886550273650183,true
3,-0.11886550273650183,false
4,-0.076311797334784576,true
5,-0.076311797334784576,false
6,-0.069736196114281557,true
7,-0.069736196114281557,false
8,-0.06674527534938185,true
9,-0.06482954494887426,true
10,-0.060743294919490036,true
11,-0.060743294919490036,false
12,-0.055938133254882873,true
13,-0.055938133254882873,false
14,-0.052015064183488217,true
15,-0.052015064183488217,false
16,-0.048000504903007342,true
17,-0.048000504903007342,false
18,-0.047449764667658587,true
19,-0.047449764667658587,false
20,-0.047449764667658587,false
21,-0.047449764667658587,false
22,-0.043675981288761892,true
23,-0.043675981288761892,false
24,-0.043086376468502247,true
25,-0.043086376468502247,false
26,-0.043086376468502247,false
27,-0.043086376468502247,false
28,-0.043086376468502247,false
29,-0.043086376468502247,false
30,-0.043086376468502247,false
31,-0.043086376468502247,false
32,-0.043086376468502247,false
33,-0.043086376468502247,false
34,-0.043086376468502247,false
35,-0.043086376468502247,false
36,-0.043086376468502247,false
37,-0.043086376468502247,false
38,-0.043086376468502247,false
39,-0.043086376468502247,false
40,-0.043086376468502247,false
41,-0.043086376468502247,false
42,-0.043086376468502247,false
43,-0.042158731412759137,true
44,-0.042158731412759137,false
45,-0.042158731412759137,false
46,-0.042158731412759137,false
47,-0.040637598122030438,true
48,-0.040637598122030438,false
49,-0.040637598122030438,false
50,-0.040637598122030438,false
51,-0.033511659847959244,true
52,-0.033511659847959244,false
53,-0.033511659847959244,false
54,-0.033511659847959244,false
55,-0.033511659847959244,false
56,-0.033511659847959244,false
57,-0.033511659847959244,false
58,-0.033511659847959244,false
59,-0.02834417628466086,true
60,-0.02834417628466086,false
61,-0.02834417628466086,false
62,-0.02834417628466086,false
63,-0.02834417628466086,false
64,-0.02834417628466086,false
65,-0.02834417628466086,false
66,-0.02834417628466086,false
67,-0.02834417628466086,false
68,-0.02834417628466086,false
69,-0.02834417628466086,false
70,-0.02834417628466086,false
71,-0.02834417628466086,false
72,-0.02834417628466086,false
73,-0.02834417628466086,false
74,-0.02834417628466086,false
75,-0.02834417628466086,false
76,-0.02834417628466086,false
77,-0.02834417628466086,false
78,-0.02834417628466086,false
79,-0.02834417628466086,false
80,-0.02834417628466086,false
81,-0.02834417628466086,false
82,-0.02834417628466086,false
83,-0.02834417628466086,false
84,-0.02834417628466086,false
85,-0.02834417628466086,false
86,-0.02834417628466086,false
87,-0.02834417628466086,false
88,-0.02834417628466086,false
89,-0.02834417628466086,false
