parent_id,parent_lp_bound,left_id,left_lp_bound,left_infeasible,right_id,right_lp_bound,right_infeasible,post_split_bound,tolerance,decision
L1,1.80263,L1.0,0,1,L1.1,1.72614,0,1.72614,1e-07,"current_complete_child_infeasibility"
L2,1.81753,L2.0,1.80241,0,L2.1,0,1,1.80241,1e-07,"current_complete_child_infeasibility"
L1.1,1.81758,L1.1.0,1.74383,0,L1.1.1,1.76032,0,1.74383,1e-07,"current_child_gain_not_strict"
L2.0,1.81985,L2.0.0,1.80241,0,L2.0.1,0,1,1.80241,1e-07,"current_complete_child_infeasibility"
L2.0.0,1.81985,L2.0.0.0,1.80241,0,L2.0.0.1,1.83053,0,1.80241,1e-07,"current_child_gain_not_strict"
