interval_id,gamma_L,gamma_U,interval_lower_bound,incumbent_upper_bound,interval_status,reason,certificate_basis,requires_pricing_closure,pricing_closure_available,interval_bound_valid,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources
0,0,0.239688416492,0.719065249476,0.719065249476,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,10.1334185,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation
1,0.239688416492,0.479376832984,0.46196990432,0.719065249476,unresolved,lower_bound_below_incumbent,unresolved,false,false,true,0,0,0,0,0,0,0,24.9098127,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation
2,0.479376832984,0.719065249476,0.510448107651,0.719065249476,unprocessed_relevant,not_processed_before_time_limit_or_reserve,unresolved,false,false,true,0,0,0,0,0,0,0,0,cheap_projection_bound,gamma_floor|cheap_projection_bound
