interval_id,gamma_L,gamma_U,interval_lower_bound,incumbent_upper_bound,interval_status,reason,certificate_basis,requires_pricing_closure,pricing_closure_available,interval_bound_valid,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources
0,0,0.239688416492,0.719065249476,0.719065249476,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,10.4609371,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation
1,0.239688416492,0.479376832984,0.46357164046,0.719065249476,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,30.235409,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation
2,0.479376832984,0.719065249476,0.692627421486,0.719065249476,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,15.3596428,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation
3,0.239688416492,0.359532624738,0.719065249476,0.719065249476,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,10.2218513,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
4,0.359532624738,0.479376832984,0.719065249476,0.719065249476,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,14.0588268,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
5,0.479376832984,0.59922104123,0.695997637933,0.719065249476,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,17.2255519,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
6,0.59922104123,0.719065249476,0.719065249476,0.719065249476,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,1.9342077,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
7,0.479376832984,0.539298937107,0.69696684314,0.719065249476,replaced_by_children,split_parent_replaced,unresolved,false,false,true,0,1,0,0,0,0,0,35.6883542,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
8,0.539298937107,0.59922104123,0.719065249476,0.719065249476,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,0,0,0,0,0,0,0,4.0655611,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation
9,0.479376832984,0.509337885046,0.703291904615,0.719065249476,unresolved,open_bpc_nodes,unresolved,false,false,true,25,1,25845,0,40,729.5795352,167.7875181,0,focused_child_inventory_route_gini_relaxation,gamma_floor|focused_split_inherited_parent_lb|focused_child_inventory_route_gini_relaxation|branch_price_tree|branch_price_tree
10,0.509337885046,0.539298937107,0.719065249476,0.719065249476,empty,empty_interval,pricing_closed_bpc_tree,true,true,true,1,0,1031,0,5,91.5996974,23.6586038,0,branch_price_tree,gamma_floor|focused_split_inherited_parent_lb|branch_price_tree
