run_id,event_sequence,parent_relaxation,status
official__V12_M1__tailored_global_gini_tree__300s,1018,0.34558748581214965,passed
official__V12_M1__tailored_global_gini_tree__300s,1030,0.3339797477536867,passed
official__V12_M1__tailored_global_gini_tree__300s,1032,0.3339797477536867,passed
official__V12_M1__tailored_global_gini_tree__300s,1034,0.3339797477536867,passed
official__V12_M1__tailored_global_gini_tree__300s,1036,0.3339797477536867,passed
official__V12_M1__tailored_global_gini_tree__300s,1038,0.3339797477536867,passed
official__V12_M1__tailored_global_gini_tree__300s,1040,0.3339797477536867,passed
official__V12_M1__tailored_global_gini_tree__300s,1124,0.33163598312474063,passed
official__V12_M1__tailored_global_gini_tree__300s,1133,0.3319664281579362,passed
official__V12_M1__tailored_global_gini_tree__300s,1135,0.33196642815793614,passed
official__V12_M1__tailored_global_gini_tree__300s,1192,0.3323005899085706,passed
official__V12_M1__tailored_global_gini_tree__300s,1399,0.33432052458490513,passed
official__V12_M1__tailored_global_gini_tree__300s,1410,0.3339624519334535,passed
official__V12_M1__tailored_global_gini_tree__300s,1428,0.3336219797124844,passed
official__V12_M1__tailored_global_gini_tree__300s,1564,0.3356700234799433,passed
official__V12_M1__tailored_global_gini_tree__300s,1566,0.3356700234799433,passed
official__V12_M1__tailored_global_gini_tree__300s,1568,0.33635137144961624,passed
official__V12_M1__tailored_global_gini_tree__300s,1570,0.3356700234799433,passed
official__V12_M1__tailored_global_gini_tree__300s,1572,0.33601054057073243,passed
official__V12_M1__tailored_global_gini_tree__300s,1587,0.3370342434959354,passed
official__V12_M1__tailored_global_gini_tree__300s,1589,0.33703424349593564,passed
official__V12_M1__tailored_global_gini_tree__300s,1591,0.33703424349593564,passed
official__V12_M1__tailored_global_gini_tree__300s,1593,0.33703424349593564,passed
official__V12_M1__tailored_global_gini_tree__300s,1605,0.3397992293836487,passed
official__V12_M1__tailored_global_gini_tree__300s,1607,0.3397992293836487,passed
official__V12_M1__tailored_global_gini_tree__300s,1609,0.34261821280938176,passed
official__V12_M1__tailored_global_gini_tree__300s,1611,0.3397992293836487,passed
official__V12_M1__tailored_global_gini_tree__300s,1613,0.34120510447437546,passed
official__V12_M1__tailored_global_gini_tree__300s,1615,0.3397992293836487,passed
official__V12_M1__tailored_global_gini_tree__300s,1617,0.34050125921741375,passed
official__V12_M1__tailored_global_gini_tree__300s,1619,0.3397992293836487,passed
official__V12_M1__tailored_global_gini_tree__300s,1621,0.3401500169260825,passed
official__V12_M1__tailored_global_gini_tree__300s,1633,0.33464495052977006,passed
official__V12_M1__tailored_global_gini_tree__300s,1646,0.33498697465429417,passed
official__V12_M1__tailored_global_gini_tree__300s,1648,0.33498697465429417,passed
official__V12_M1__tailored_global_gini_tree__300s,1650,0.33532951383460896,passed
official__V12_M1__tailored_global_gini_tree__300s,1939,0.3367048907359519,passed
official__V12_M1__tailored_global_gini_tree__300s,1956,0.33636455177740693,passed
official__V12_M1__tailored_global_gini_tree__300s,2125,0.33841513572159554,passed
official__V12_M1__tailored_global_gini_tree__300s,2127,0.33841513572159554,passed
official__V12_M1__tailored_global_gini_tree__300s,2129,0.33841513572159554,passed
official__V12_M1__tailored_global_gini_tree__300s,2136,0.337386525892462,passed
official__V12_M1__tailored_global_gini_tree__300s,2159,0.3377278212370654,passed
official__V12_M1__tailored_global_gini_tree__300s,2161,0.3377278212370654,passed
official__V12_M1__tailored_global_gini_tree__300s,2163,0.33807100846594657,passed
official__V12_M1__tailored_global_gini_tree__300s,2598,0.3389193084109244,passed
official__V12_M1__tailored_global_gini_tree__300s,2618,0.33926735345929104,passed
official__V12_M1__tailored_global_gini_tree__300s,2620,0.33926735345928943,passed
official__V12_M1__tailored_global_gini_tree__300s,2622,0.33961549930330975,passed
official__V12_M1__tailored_global_gini_tree__300s,2998,0.3406618070946293,passed
official__V12_M1__tailored_global_gini_tree__300s,3008,0.34101358345632926,passed
official__V12_M1__tailored_global_gini_tree__300s,3106,0.3420891214311567,passed
official__V12_M1__tailored_global_gini_tree__300s,3108,0.34208912143115683,passed
official__V12_M1__tailored_global_gini_tree__300s,3117,0.3413717423749205,passed
official__V12_M1__tailored_global_gini_tree__300s,3119,0.3413717423749205,passed
official__V12_M1__tailored_global_gini_tree__300s,3121,0.34173025521758177,passed
official__V12_M1__tailored_global_gini_tree__300s,3435,0.3424483404636418,passed
official__V12_M1__tailored_global_gini_tree__300s,3603,0.34426655529026895,passed
official__V12_M1__tailored_global_gini_tree__300s,3605,0.34426655529026895,passed
official__V12_M1__tailored_global_gini_tree__300s,3607,0.34426655529026895,passed
official__V12_M1__tailored_global_gini_tree__300s,3615,0.34280791176418346,passed
official__V12_M1__tailored_global_gini_tree__300s,3617,0.34280791176418346,passed
official__V12_M1__tailored_global_gini_tree__300s,3619,0.34353118155082124,passed
official__V12_M1__tailored_global_gini_tree__300s,3621,0.34280791176418346,passed
official__V12_M1__tailored_global_gini_tree__300s,3623,0.34316783478307294,passed
official__V12_M1__tailored_global_gini_tree__300s,3871,0.34389855106897754,passed
official__V12_M1__tailored_global_gini_tree__300s,3882,0.34353118155082174,passed
official__V12_M1__tailored_global_gini_tree__300s,4064,0.34500446053816713,passed
official__V12_M1__tailored_global_gini_tree__300s,4066,0.345004460538167,passed
official__V12_M1__tailored_global_gini_tree__300s,4068,0.3453796047660477,passed
official__V12_M1__tailored_global_gini_tree__300s,4080,0.3446351923869201,passed
official__V12_M1__tailored_global_gini_tree__300s,4684,0.34654199943052344,passed
official__V12_M1__tailored_global_gini_tree__300s,4693,0.34693078755254964,passed
official__V12_M1__tailored_global_gini_tree__300s,5041,0.34732061526053715,passed
official__V12_M1__tailored_global_gini_tree__300s,5043,0.34732061526053715,passed
official__V12_M1__tailored_global_gini_tree__300s,5054,0.34810161270504436,passed
official__V12_M1__tailored_global_gini_tree__300s,5056,0.3481016127050449,passed
official__V12_M1__tailored_global_gini_tree__300s,5058,0.3484953350852783,passed
official__V12_M1__tailored_global_gini_tree__300s,5329,0.34771113508067236,passed
official__V12_M1__tailored_global_gini_tree__300s,5850,0.3507805453937123,passed
official__V12_M1__tailored_global_gini_tree__300s,5852,0.35078054539371223,passed
official__V12_M1__tailored_global_gini_tree__300s,5854,0.35078054539371223,passed
official__V12_M1__tailored_global_gini_tree__300s,5861,0.34892021352022656,passed
official__V12_M1__tailored_global_gini_tree__300s,5863,0.34892021352022656,passed
official__V12_M1__tailored_global_gini_tree__300s,5865,0.34982968131561293,passed
official__V12_M1__tailored_global_gini_tree__300s,5867,0.34892021352022656,passed
official__V12_M1__tailored_global_gini_tree__300s,5869,0.3493739013259753,passed
official__V12_M1__tailored_global_gini_tree__300s,6491,0.3503047935432037,passed
official__V12_M1__tailored_global_gini_tree__300s,6499,0.34982968131561293,passed
official__V12_M1__tailored_global_gini_tree__300s,6907,0.3517319542891064,passed
official__V12_M1__tailored_global_gini_tree__300s,6909,0.3517319542891064,passed
official__V12_M1__tailored_global_gini_tree__300s,6911,0.3522083262990472,passed
official__V12_M1__tailored_global_gini_tree__300s,6920,0.35125614613825124,passed
official__V12_M1__tailored_global_gini_tree__300s,7622,0.3565027771603811,passed
official__V12_M1__tailored_global_gini_tree__300s,7624,0.35650277716038126,passed
official__V12_M1__tailored_global_gini_tree__300s,7626,0.35650277716038126,passed
official__V12_M1__tailored_global_gini_tree__300s,7628,0.35650277716038126,passed
official__V12_M1__tailored_global_gini_tree__300s,7634,0.3526848623919473,passed
official__V12_M1__tailored_global_gini_tree__300s,7636,0.3526848623919473,passed
official__V12_M1__tailored_global_gini_tree__300s,7638,0.3545926439485258,passed
official__V12_M1__tailored_global_gini_tree__300s,7640,0.3526848623919473,passed
official__V12_M1__tailored_global_gini_tree__300s,7642,0.353638426097163,passed
official__V12_M1__tailored_global_gini_tree__300s,7644,0.3526848623919473,passed
official__V12_M1__tailored_global_gini_tree__300s,7646,0.35316156238537383,passed
official__V12_M1__tailored_global_gini_tree__300s,8895,0.35363842609716245,passed
official__V12_M1__tailored_global_gini_tree__300s,8907,0.35411545334542166,passed
official__V12_M1__tailored_global_gini_tree__300s,9798,0.3545926439485261,passed
official__V12_M1__tailored_global_gini_tree__300s,9800,0.3545926439485261,passed
official__V12_M1__tailored_global_gini_tree__300s,9808,0.3555475144941189,passed
official__V12_M1__tailored_global_gini_tree__300s,9810,0.35554751449411975,passed
official__V12_M1__tailored_global_gini_tree__300s,9812,0.3560251697207245,passed
official__V12_M1__tailored_global_gini_tree__300s,9822,0.35506999772512077,passed
official__V12_M1__tailored_global_gini_tree__300s,12496,0.3569807030331714,passed
official__V12_M2__tailored_global_gini_tree__300s,1,0.3769320383931134,passed
official__V12_M2__tailored_global_gini_tree__300s,4,0.5926853776001837,passed
official__V12_M2__tailored_global_gini_tree__300s,6,0.6059678095663306,passed
official__V12_M2__tailored_global_gini_tree__300s,8,0.6159307019781408,passed
official__V12_M2__tailored_global_gini_tree__300s,10,0.661405041427704,passed
official__V12_M2__tailored_global_gini_tree__300s,13,0.638952767286643,passed
official__V12_M2__tailored_global_gini_tree__300s,15,0.6438064144046554,passed
official__V12_M2__tailored_global_gini_tree__300s,17,0.6507665166283861,passed
official__V12_M2__tailored_global_gini_tree__300s,20,0.6485741181247753,passed
official__V12_M2__tailored_global_gini_tree__300s,22,0.6512293957776767,passed
official__V12_M2__tailored_global_gini_tree__300s,24,0.651339107472606,passed
official__V12_M2__tailored_global_gini_tree__300s,26,0.6526904947518465,passed
official__V12_M2__tailored_global_gini_tree__300s,28,0.6523712427287518,passed
official__V12_M2__tailored_global_gini_tree__300s,30,0.6530983017074552,passed
official__V12_M2__tailored_global_gini_tree__300s,32,0.6529412094831573,passed
official__V12_M2__tailored_global_gini_tree__300s,65,0.6566749790587945,passed
official__V12_M2__tailored_global_gini_tree__300s,67,0.6573129067784494,passed
official__V12_M2__tailored_global_gini_tree__300s,69,0.6596685160670562,passed
official__V12_M2__tailored_global_gini_tree__300s,71,0.6576396974137325,passed
official__V12_M2__tailored_global_gini_tree__300s,73,0.658786561780942,passed
official__V12_M2__tailored_global_gini_tree__300s,75,0.6578047451734337,passed
official__V12_M2__tailored_global_gini_tree__300s,77,0.6583761751112823,passed
official__V12_M2__tailored_global_gini_tree__300s,100,0.6521078362112758,passed
official__V12_M2__tailored_global_gini_tree__300s,102,0.6530769255357562,passed
official__V12_M2__tailored_global_gini_tree__300s,104,0.6550208904912153,passed
official__V12_M2__tailored_global_gini_tree__300s,106,0.65357985823695,passed
official__V12_M2__tailored_global_gini_tree__300s,108,0.6544949827974271,passed
official__V12_M2__tailored_global_gini_tree__300s,110,0.6538426433259601,passed
official__V12_M2__tailored_global_gini_tree__300s,112,0.6542857046815281,passed
official__V12_M2__tailored_global_gini_tree__300s,121,0.6521686230100071,passed
official__V12_M2__tailored_global_gini_tree__300s,123,0.6528248582414314,passed
official__V12_M2__tailored_global_gini_tree__300s,128,0.6527359237426757,passed
official__V12_M2__tailored_global_gini_tree__300s,130,0.653030383920621,passed
official__V12_M2__tailored_global_gini_tree__300s,132,0.6534339394851478,passed
official__V12_M2__tailored_global_gini_tree__300s,138,0.6527595316481662,passed
official__V12_M2__tailored_global_gini_tree__300s,144,0.6532615797041852,passed
official__V12_M2__tailored_global_gini_tree__300s,150,0.6534300866279278,passed
official__V12_M2__tailored_global_gini_tree__300s,171,0.6552032706567349,passed
official__V12_M2__tailored_global_gini_tree__300s,185,0.6556126181541684,passed
official__V12_M2__tailored_global_gini_tree__300s,204,0.6557567226751548,passed
official__V12_M2__tailored_global_gini_tree__300s,206,0.6560301293757328,passed
official__V12_M2__tailored_global_gini_tree__300s,220,0.6567217744990828,passed
official__V12_M2__tailored_global_gini_tree__300s,222,0.6569101179049494,passed
official__V12_M2__tailored_global_gini_tree__300s,224,0.6574483200906804,passed
official__V12_M2__tailored_global_gini_tree__300s,249,0.6570109202937315,passed
official__V12_M2__tailored_global_gini_tree__300s,372,0.6594539817480332,passed
official__V12_M2__tailored_global_gini_tree__300s,381,0.6599829723475505,passed
official__V12_M2__tailored_global_gini_tree__300s,449,0.6603329961685154,passed
official__V12_M2__tailored_global_gini_tree__300s,451,0.6605177730814116,passed
official__V12_M2__tailored_global_gini_tree__300s,453,0.6610533627039307,passed
official__V12_M2__tailored_global_gini_tree__300s,468,0.6615125810183223,passed
official__V12_M2__tailored_global_gini_tree__300s,470,0.6615973368572129,passed
official__V12_M2__tailored_global_gini_tree__300s,472,0.6624212708523355,passed
official__V12_M2__tailored_global_gini_tree__300s,687,0.6994175284035299,passed
official__V12_M2__tailored_global_gini_tree__300s,689,0.6994175284035293,passed
official__V12_M2__tailored_global_gini_tree__300s,691,0.6994175284035293,passed
official__V12_M2__tailored_global_gini_tree__300s,693,0.6994175284035293,passed
official__V12_M2__tailored_global_gini_tree__300s,695,0.6994175284035293,passed
official__V12_M2__tailored_global_gini_tree__300s,697,0.6994175284035293,passed
official__V12_M2__tailored_global_gini_tree__300s,712,0.661965835093864,passed
official__V12_M2__tailored_global_gini_tree__300s,714,0.6625926720203505,passed
official__V12_M2__tailored_global_gini_tree__300s,716,0.6799990161842091,passed
official__V12_M2__tailored_global_gini_tree__300s,718,0.6629758413562195,passed
official__V12_M2__tailored_global_gini_tree__300s,720,0.6708880640595958,passed
official__V12_M2__tailored_global_gini_tree__300s,722,0.6631716195618627,passed
official__V12_M2__tailored_global_gini_tree__300s,724,0.6668085701603118,passed
official__V12_M2__tailored_global_gini_tree__300s,726,0.6632699237258737,passed
official__V12_M2__tailored_global_gini_tree__300s,728,0.6633191677290128,passed
official__V12_M2__tailored_global_gini_tree__300s,730,0.6642177718658769,passed
official__V12_M2__tailored_global_gini_tree__300s,860,0.6650687233527545,passed
official__V12_M2__tailored_global_gini_tree__300s,862,0.6651171847286557,passed
official__V12_M2__tailored_global_gini_tree__300s,942,0.6660320729217906,passed
official__V12_M2__tailored_global_gini_tree__300s,1106,0.6668964894944375,passed
official__V12_M2__tailored_global_gini_tree__300s,1108,0.6669427426845957,passed
official__V12_M2__tailored_global_gini_tree__300s,1126,0.6688732513606469,passed
official__V12_M2__tailored_global_gini_tree__300s,1128,0.6688991434748404,passed
official__V12_M2__tailored_global_gini_tree__300s,1130,0.6699513686814332,passed
official__V12_M2__tailored_global_gini_tree__300s,1148,0.6678886872486411,passed
official__V12_M2__tailored_global_gini_tree__300s,1379,0.6710369741694335,passed
official__V12_M2__tailored_global_gini_tree__300s,1381,0.6710747259193486,passed
official__V12_M2__tailored_global_gini_tree__300s,1383,0.6710936387023493,passed
official__V12_M2__tailored_global_gini_tree__300s,1404,0.6753840933252148,passed
official__V12_M2__tailored_global_gini_tree__300s,1406,0.6754045294084181,passed
official__V12_M2__tailored_global_gini_tree__300s,1408,0.6776929008553034,passed
official__V12_M2__tailored_global_gini_tree__300s,1410,0.6754170830791684,passed
official__V12_M2__tailored_global_gini_tree__300s,1412,0.6765409129148798,passed
official__V12_M2__tailored_global_gini_tree__300s,1432,0.673221471991696,passed
official__V12_M2__tailored_global_gini_tree__300s,1434,0.6732355544689448,passed
official__V12_M2__tailored_global_gini_tree__300s,1436,0.6743236389879912,passed
official__V12_M2__tailored_global_gini_tree__300s,1470,0.6721537657445251,passed
official__V12_M2__tailored_global_gini_tree__300s,2009,0.6788614153312938,passed
official__V12_M2__tailored_global_gini_tree__300s,2037,0.6776940334766959,passed
official__V12_M2__tailored_global_gini_tree__300s,2361,0.6800502121883589,passed
official__V12_M2__tailored_global_gini_tree__300s,2363,0.6800502121883589,passed
official__V12_M2__tailored_global_gini_tree__300s,2365,0.6848597607675225,passed
official__V12_M2__tailored_global_gini_tree__300s,2367,0.6800502121883589,passed
official__V12_M2__tailored_global_gini_tree__300s,2369,0.6824444038380348,passed
official__V12_M2__tailored_global_gini_tree__300s,2371,0.6800502121883589,passed
official__V12_M2__tailored_global_gini_tree__300s,2373,0.6812461148836779,passed
official__V12_M2__tailored_global_gini_tree__300s,2396,0.6897274855353898,passed
official__V12_M2__tailored_global_gini_tree__300s,2398,0.6897274855353897,passed
official__V12_M2__tailored_global_gini_tree__300s,2400,0.6897274855353897,passed
official__V12_M2__tailored_global_gini_tree__300s,2402,0.6897274855353897,passed
official__V12_M2__tailored_global_gini_tree__300s,2823,0.6836490467903623,passed
official__V12_M2__tailored_global_gini_tree__300s,2852,0.6824444038380347,passed
official__V12_M2__tailored_global_gini_tree__300s,3603,0.6872933731983368,passed
official__V12_M2__tailored_global_gini_tree__300s,3605,0.6872933731983368,passed
official__V12_M2__tailored_global_gini_tree__300s,3607,0.6885103669414088,passed
official__V12_M2__tailored_global_gini_tree__300s,3647,0.6848597607675225,passed
official__V12_M2__tailored_global_gini_tree__300s,3649,0.6848597607675225,passed
official__V12_M2__tailored_global_gini_tree__300s,3677,0.6860765044317827,passed
official__V12_M2__tailored_global_gini_tree__300s,6067,0.6921631333776088,passed
official__V12_M2__tailored_global_gini_tree__300s,6069,0.6921631333776089,passed
official__V12_M2__tailored_global_gini_tree__300s,6120,0.6909450059636568,passed
official__V12_M2__tailored_global_gini_tree__300s,6143,0.6945997593341371,passed
official__V12_M2__tailored_global_gini_tree__300s,6145,0.6945997593341371,passed
official__V12_M2__tailored_global_gini_tree__300s,6147,0.6970385096091268,passed
official__V12_M2__tailored_global_gini_tree__300s,6149,0.6945997593341371,passed
official__V12_M2__tailored_global_gini_tree__300s,6151,0.6958184072877767,passed
official__V12_M2__tailored_global_gini_tree__300s,7970,0.6933886418552743,passed
official__V12_M2__tailored_global_gini_tree__300s,13626,0.6982593430218494,passed
official__V12_M2__tailored_global_gini_tree__300s,13647,0.6970416210577728,passed
official__V12_M2__tailored_global_gini_tree__300s,17837,0.700721376362317,passed
official__V12_M2__tailored_global_gini_tree__300s,17854,0.7019430154807279,passed
official__V12_M2__tailored_global_gini_tree__300s,17856,0.7019430154807279,passed
official__V12_M2__tailored_global_gini_tree__300s,17858,0.7031768229527973,passed
official__V12_M2__tailored_global_gini_tree__300s,17876,0.704427893063416,passed
official__V12_M2__tailored_global_gini_tree__300s,17878,0.7044278930634161,passed
official__V12_M2__tailored_global_gini_tree__300s,17880,0.7044278930634161,passed
official__V12_M2__tailored_global_gini_tree__300s,17897,0.7094382000089458,passed
official__V12_M2__tailored_global_gini_tree__300s,17899,0.7094382000089458,passed
official__V12_M2__tailored_global_gini_tree__300s,17901,0.7145179965660606,passed
official__V12_M2__tailored_global_gini_tree__300s,17903,0.7094382000089458,passed
official__V12_M2__tailored_global_gini_tree__300s,17905,0.7119833927929121,passed
official__V12_M2__tailored_global_gini_tree__300s,17907,0.7094382000089458,passed
official__V12_M2__tailored_global_gini_tree__300s,17909,0.7107129243095152,passed
official__tight_T_seed3101__tailored_global_gini_tree__300s,1,0.005991115268862468,passed
official__tight_T_seed3101__tailored_global_gini_tree__300s,3,0.006013948272956857,passed
official__tight_T_seed3101__tailored_global_gini_tree__300s,5,0.05632746930482044,passed
