run_id,elapsed_time,native_global_LB,verified_UB,gap,node_count,active_gini_interval,event_source
official__moderate_seed3301__tailored_global_gini_tree__300s,279.9943146,0.045838195768008475,0.04915255266474515,0.0033143568967366754,5406,,solver_final
official__moderate_seed3302__tailored_global_gini_tree__300s,0.016144100000000002,0,0.19563620654901237,0.19563620654901237,0,,global_progress
official__moderate_seed3302__tailored_global_gini_tree__300s,0.016264500000000001,0,0.19563620654901237,0.19563620654901237,0,,global_progress
official__moderate_seed3302__tailored_global_gini_tree__300s,2.7232026999999999,0.12104081152014541,0.19563620654901237,0.074595395028866959,0,,global_progress
official__moderate_seed3302__tailored_global_gini_tree__300s,280.01815920000001,0.13948477134693138,0.19563620654901237,0.05615143520208099,2998,,global_progress
official__moderate_seed3302__tailored_global_gini_tree__300s,280.01860779999998,0.13948477134693138,0.19563620654901237,0.05615143520208099,2998,,solver_final
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,0.010918199999999999,0,2.4434031919432,2.4434031919432,0,,global_progress
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,0.011021599999999999,0,2.4434031919432,2.4434031919432,0,,global_progress
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,4.1831734000000003,2.1092914323195227,2.4434031919432,0.33411175962367734,0,,global_progress
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,280.0283321,2.2842798808710909,2.4434031919432,0.15912331107210909,7323,,global_progress
official__high_imbalance_seed3201__tailored_global_gini_tree__300s,280.0286175,2.2842798808710909,2.4434031919432,0.15912331107210909,7323,,solver_final
official__tight_T_seed3102__tailored_global_gini_tree__300s,0.0157793,0,0.60070443668510809,0.60070443668510809,0,,global_progress
official__tight_T_seed3102__tailored_global_gini_tree__300s,0.015903,0,0.60070443668510809,0.60070443668510809,0,,global_progress
official__tight_T_seed3102__tailored_global_gini_tree__300s,2.2101782000000001,0.43189486079159134,0.60070443668510809,0.16880957589351675,0,,global_progress
official__tight_T_seed3102__tailored_global_gini_tree__300s,279.97316060000003,0.50709299230757754,0.60070443668510809,0.09361144437753055,3526,,global_progress
official__tight_T_seed3102__tailored_global_gini_tree__300s,279.9733746,0.50709299230757754,0.60070443668510809,0.09361144437753055,3526,,solver_final
official__V12_M1__tailored_global_gini_tree__900s,0.0047111999999999996,0,0.35720058320841552,0.35720058320841552,0,,global_progress
official__V12_M1__tailored_global_gini_tree__900s,0.0048018000000000002,0,0.35720058320841552,0.35720058320841552,0,,global_progress
official__V12_M1__tailored_global_gini_tree__900s,1.3220959000000001,0.24001564212301657,0.35720058320841552,0.11718494108539895,0,,global_progress
official__V12_M1__tailored_global_gini_tree__900s,128.41636159999999,0.35720026683431161,0.35720058320841552,3.1637410391471832e-07,24479,,global_progress
official__V12_M1__tailored_global_gini_tree__900s,128.4166142,0.35720026683431161,0.35720058320841552,3.1637410391471832e-07,24479,,solver_final
official__V12_M2__tailored_global_gini_tree__900s,0.0047038000000000002,0,0.71850407075497091,0.71850407075497091,0,,global_progress
official__V12_M2__tailored_global_gini_tree__900s,0.0048352999999999998,0,0.71850407075497091,0.71850407075497091,0,,global_progress
official__V12_M2__tailored_global_gini_tree__900s,1.9776802,0.37693203839311362,0.71850407075497091,0.34157203236185729,0,,global_progress
official__V12_M2__tailored_global_gini_tree__900s,725.04025639999998,0.71850386698388857,0.71850407075497091,2.0377108234104213e-07,97488,,global_progress
official__V12_M2__tailored_global_gini_tree__900s,725.04054640000004,0.71850386698388857,0.71850407075497091,2.0377108234104213e-07,97488,,solver_final
official__tight_T_seed3101__tailored_global_gini_tree__900s,0.014962700000000001,0,0.10725273413394144,0.10725273413394144,0,,global_progress
official__tight_T_seed3101__tailored_global_gini_tree__900s,0.0150697,0,0.10725273413394144,0.10725273413394144,0,,global_progress
official__tight_T_seed3101__tailored_global_gini_tree__900s,1.7491781,0.0059911152688627472,0.10725273413394144,0.1012616188650787,0,,global_progress
official__tight_T_seed3101__tailored_global_gini_tree__900s,880.00740710000002,0.016722925303682572,0.10725273413394144,0.090529808830258879,19083,,global_progress
official__tight_T_seed3101__tailored_global_gini_tree__900s,880.00823739999998,0.016722925303682572,0.10725273413394144,0.090529808830258879,19083,,solver_final
official__high_imbalance_seed3202__tailored_global_gini_tree__900s,0.0108477,0,1.7493134520506337,1.7493134520506337,0,,global_progress
official__high_imbalance_seed3202__tailored_global_gini_tree__900s,0.0109529,0,1.7493134520506337,1.7493134520506337,0,,global_progress
official__high_imbalance_seed3202__tailored_global_gini_tree__900s,3.4578897,1.3753169736113018,1.7493134520506337,0.37399647843933193,0,,global_progress
official__high_imbalance_seed3202__tailored_global_gini_tree__900s,879.98867499999994,1.6489829152985618,1.7493134520506337,0.10033053675207193,12575,,global_progress
official__high_imbalance_seed3202__tailored_global_gini_tree__900s,879.98908940000001,1.6489829152985618,1.7493134520506337,0.10033053675207193,12575,,solver_final
official__moderate_seed3301__tailored_global_gini_tree__900s,0.0160755,0,0.04915255266474515,0.04915255266474515,0,,global_progress
official__moderate_seed3301__tailored_global_gini_tree__900s,0.016187900000000002,0,0.04915255266474515,0.04915255266474515,0,,global_progress
official__moderate_seed3301__tailored_global_gini_tree__900s,2.2985064999999998,0.034406211531441244,0.04915255266474515,0.014746341133303906,0,,global_progress
official__moderate_seed3301__tailored_global_gini_tree__900s,880.00358570000003,0.046741716969046082,0.04915255266474515,0.0024108356956990679,14999,,global_progress
official__moderate_seed3301__tailored_global_gini_tree__900s,880.00490969999998,0.046741716969046082,0.04915255266474515,0.0024108356956990679,14999,,solver_final
official__moderate_seed3302__tailored_global_gini_tree__900s,0.0164324,0,0.19563620654901237,0.19563620654901237,0,,global_progress
official__moderate_seed3302__tailored_global_gini_tree__900s,0.016609700000000002,0,0.19563620654901237,0.19563620654901237,0,,global_progress
official__moderate_seed3302__tailored_global_gini_tree__900s,2.7032238,0.12104081152014541,0.19563620654901237,0.074595395028866959,0,,global_progress
official__moderate_seed3302__tailored_global_gini_tree__900s,880.0023936,0.13949102694554463,0.19563620654901237,0.056145179603467738,7429,,global_progress
official__moderate_seed3302__tailored_global_gini_tree__900s,880.00290180000002,0.13949102694554463,0.19563620654901237,0.056145179603467738,7429,,solver_final
official__high_imbalance_seed3201__tailored_global_gini_tree__900s,0.010415300000000001,0,2.4434031919432,2.4434031919432,0,,global_progress
official__high_imbalance_seed3201__tailored_global_gini_tree__900s,0.010525100000000001,0,2.4434031919432,2.4434031919432,0,,global_progress
official__high_imbalance_seed3201__tailored_global_gini_tree__900s,4.2707512000000003,2.1092914323195227,2.4434031919432,0.33411175962367734,0,,global_progress
official__high_imbalance_seed3201__tailored_global_gini_tree__900s,880.12583889999996,2.2895178034773824,2.4434031919432,0.15388538846581756,17551,,global_progress
official__high_imbalance_seed3201__tailored_global_gini_tree__900s,880.12680769999997,2.2895178034773824,2.4434031919432,0.15388538846581756,17551,,solver_final
official__tight_T_seed3102__tailored_global_gini_tree__900s,0.014910400000000001,0,0.60070443668510809,0.60070443668510809,0,,global_progress
official__tight_T_seed3102__tailored_global_gini_tree__900s,0.0150151,0,0.60070443668510809,0.60070443668510809,0,,global_progress
official__tight_T_seed3102__tailored_global_gini_tree__900s,2.2099110999999998,0.43189486079159134,0.60070443668510809,0.16880957589351675,0,,global_progress
official__tight_T_seed3102__tailored_global_gini_tree__900s,880.00213650000001,0.52330285287786782,0.60070443668510809,0.077401583807240271,12749,,global_progress
official__tight_T_seed3102__tailored_global_gini_tree__900s,880.00263629999995,0.52330285287786782,0.60070443668510809,0.077401583807240271,12749,,solver_final
gate__V12_M1__global__presolve_on__30s,0.0048833000000000001,0,0.35720058320841552,0.35720058320841552,0,,global_progress
gate__V12_M1__global__presolve_on__30s,0.0049703000000000004,0,0.35720058320841552,0.35720058320841552,0,,global_progress
gate__V12_M1__global__presolve_on__30s,1.3253052999999999,0.24001564212301657,0.35720058320841552,0.11718494108539895,0,,global_progress
gate__V12_M1__global__presolve_on__30s,15.647197999999999,0.33262699862107059,0.35720058320841552,0.024573584587344932,1573,,global_progress
gate__V12_M1__global__presolve_on__30s,15.6475005,0.33262699862107059,0.35720058320841552,0.024573584587344932,1573,,solver_final
gate__V12_M2__global__presolve_on__30s,0.0045358999999999998,0,0.71850407075497091,0.71850407075497091,0,,global_progress
gate__V12_M2__global__presolve_on__30s,0.0046676,0,0.71850407075497091,0.71850407075497091,0,,global_progress
gate__V12_M2__global__presolve_on__30s,1.9717438,0.37693203839311362,0.71850407075497091,0.34157203236185729,0,,global_progress
gate__V12_M2__global__presolve_on__30s,15.4697446,0.6631716195618601,0.71850407075497091,0.05533245119311081,1003,,global_progress
gate__V12_M2__global__presolve_on__30s,15.469837699999999,0.6631716195618601,0.71850407075497091,0.05533245119311081,1003,,solver_final
gate__moderate_seed3301__global__presolve_on__30s,0.014955899999999999,0,0.04915255266474515,0.04915255266474515,0,,global_progress
gate__moderate_seed3301__global__presolve_on__30s,0.0151121,0,0.04915255266474515,0.04915255266474515,0,,global_progress
gate__moderate_seed3301__global__presolve_on__30s,2.2326280000000001,0.034406211531441244,0.04915255266474515,0.014746341133303906,0,,global_progress
gate__moderate_seed3301__global__presolve_on__30s,10.0050846,0.043108698517125732,0.04915255266474515,0.006043854147619418,109,,global_progress
gate__moderate_seed3301__global__presolve_on__30s,10.0052828,0.043108698517125732,0.04915255266474515,0.006043854147619418,109,,solver_final
gate__tight_T_seed3102__global__presolve_on__30s,0.0148916,0,0.60070443668510809,0.60070443668510809,0,,global_progress
gate__tight_T_seed3102__global__presolve_on__30s,0.0150011,0,0.60070443668510809,0.60070443668510809,0,,global_progress
gate__tight_T_seed3102__global__presolve_on__30s,2.1969202999999999,0.43189486079159134,0.60070443668510809,0.16880957589351675,0,,global_progress
gate__tight_T_seed3102__global__presolve_on__30s,10.001412699999999,0.49831524641508901,0.60070443668510809,0.10238919027001908,34,,global_progress
gate__tight_T_seed3102__global__presolve_on__30s,10.0016476,0.49831524641508901,0.60070443668510809,0.10238919027001908,34,,solver_final
gate__V12_M1__global__presolve_off__30s,0.0045675999999999998,0,0.35720058320841552,0.35720058320841552,0,,global_progress
gate__V12_M1__global__presolve_off__30s,0.0046649999999999999,0,0.35720058320841552,0.35720058320841552,0,,global_progress
gate__V12_M1__global__presolve_off__30s,1.1378668000000001,0.21555687409374,0.35720058320841552,0.14164370911467553,0,,global_progress
gate__V12_M1__global__presolve_off__30s,15.7861709,0.32656953045198561,0.35720058320841552,0.030631052756429911,1312,,global_progress
gate__V12_M1__global__presolve_off__30s,15.786273599999999,0.32656953045198561,0.35720058320841552,0.030631052756429911,1312,,solver_final
gate__V12_M2__global__presolve_off__30s,0.0052297000000000003,0,0.71850407075497091,0.71850407075497091,0,,global_progress
gate__V12_M2__global__presolve_off__30s,0.0053629999999999997,0,0.71850407075497091,0.71850407075497091,0,,global_progress
gate__V12_M2__global__presolve_off__30s,2.0652493999999999,0.37621674608966821,0.71850407075497091,0.34228732466530271,0,,global_progress
gate__V12_M2__global__presolve_off__30s,15.8323559,0.66161816151555874,0.71850407075497091,0.056885909239412169,1327,,global_progress
gate__V12_M2__global__presolve_off__30s,15.8324853,0.66161816151555874,0.71850407075497091,0.056885909239412169,1327,,solver_final
gate__moderate_seed3301__global__presolve_off__30s,0.015381799999999999,0,0.04915255266474515,0.04915255266474515,0,,global_progress
gate__moderate_seed3301__global__presolve_off__30s,0.015491700000000001,0,0.04915255266474515,0.04915255266474515,0,,global_progress
gate__moderate_seed3301__global__presolve_off__30s,2.0409058,0.034047607725238904,0.04915255266474515,0.015104944939506246,0,,global_progress
gate__moderate_seed3301__global__presolve_off__30s,9.9965671999999994,0.041507686528711341,0.04915255266474515,0.0076448661360338094,85,,global_progress
gate__moderate_seed3301__global__presolve_off__30s,9.9967760999999999,0.041507686528711341,0.04915255266474515,0.0076448661360338094,85,,solver_final
gate__tight_T_seed3102__global__presolve_off__30s,0.0150026,0,0.60070443668510809,0.60070443668510809,0,,global_progress
gate__tight_T_seed3102__global__presolve_off__30s,0.0151132,0,0.60070443668510809,0.60070443668510809,0,,global_progress
gate__tight_T_seed3102__global__presolve_off__30s,3.4171619999999998,0.43645851000236841,0.60070443668510809,0.16424592668273968,0,,global_progress
gate__tight_T_seed3102__global__presolve_off__30s,9.9922509000000002,0.43645851000236841,0.60070443668510809,0.16424592668273968,21,,global_progress
gate__tight_T_seed3102__global__presolve_off__30s,9.9924678,0.43645851000236841,0.60070443668510809,0.16424592668273968,21,,solver_final
