file,method,algorithm_preset,status,cplex_threads,mip_threads,compact_bc_solver_threads,solver_thread_policy,thread_fairness_class,audit_passed,failures
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3201__tailored_controlling_scheduler_static__300s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3201__tailored_controlling_scheduler_static__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3201__tailored_controlling_scheduler_static__300s_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3201__tailored_controlling_scheduler_static__900s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3201__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3201__tailored_controlling_scheduler_static__900s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3201__tailored_controlling_scheduler_static__900s_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3201__tailored_global_gini_tree__300s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3201__tailored_global_gini_tree__900s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3201__tailored_legacy_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__plain_cplex__300s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__plain_cplex__900s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__tailored_controlling_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__tailored_controlling_scheduler_static__300s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__tailored_controlling_scheduler_static__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__tailored_controlling_scheduler_static__300s_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__tailored_controlling_scheduler_static__900s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__tailored_controlling_scheduler_static__900s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__tailored_controlling_scheduler_static__900s_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__tailored_global_gini_tree__300s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__tailored_global_gini_tree__900s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__tailored_legacy_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__high_imbalance_seed3202__tailored_legacy_scheduler_static__900s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__plain_cplex__300s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__plain_cplex__900s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__300s_auto_oracle\interval_0.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__300s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__300s_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_0.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_controlling_scheduler_static__900s_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_global_gini_tree__300s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_global_gini_tree__900s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3301__tailored_legacy_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__plain_cplex__300s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__plain_cplex__900s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__tailored_controlling_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__tailored_controlling_scheduler_static__300s_auto_oracle\interval_0.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__tailored_controlling_scheduler_static__300s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__tailored_controlling_scheduler_static__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__tailored_controlling_scheduler_static__900s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__tailored_controlling_scheduler_static__900s_auto_oracle\interval_0.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__tailored_controlling_scheduler_static__900s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__tailored_global_gini_tree__300s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__tailored_global_gini_tree__900s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__moderate_seed3302__tailored_legacy_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3101__plain_cplex__300s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3101__plain_cplex__900s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3101__tailored_controlling_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3101__tailored_controlling_scheduler_static__300s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3101__tailored_controlling_scheduler_static__900s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3101__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3101__tailored_global_gini_tree__300s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3101__tailored_global_gini_tree__900s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3101__tailored_legacy_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3101__tailored_legacy_scheduler_static__900s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__plain_cplex__300s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__plain_cplex__900s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__tailored_controlling_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__tailored_controlling_scheduler_static__300s_auto_oracle\interval_0.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__tailored_controlling_scheduler_static__300s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__tailored_controlling_scheduler_static__300s_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__tailored_controlling_scheduler_static__900s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__tailored_controlling_scheduler_static__900s_auto_oracle\interval_0.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__tailored_controlling_scheduler_static__900s_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__tailored_global_gini_tree__300s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__tailored_global_gini_tree__900s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__tight_T_seed3102__tailored_legacy_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__plain_cplex__300s.json,cplex,custom,optimal,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__plain_cplex__900s.json,cplex,custom,optimal,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__tailored_controlling_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__tailored_controlling_scheduler_static__300s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__tailored_controlling_scheduler_static__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__tailored_controlling_scheduler_static__300s_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__tailored_controlling_scheduler_static__900s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__tailored_controlling_scheduler_static__900s_auto_oracle\interval_1.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__tailored_controlling_scheduler_static__900s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__tailored_controlling_scheduler_static__900s_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__tailored_global_gini_tree__300s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__tailored_global_gini_tree__900s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__tailored_legacy_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M1__tailored_legacy_scheduler_static__900s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M2__plain_cplex__300s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M2__plain_cplex__900s.json,cplex,custom,not_certified,1,1,0,plain_cplex_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M2__tailored_controlling_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,gcap_frontier_not_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M2__tailored_controlling_scheduler_static__300s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_unresolved_timeout,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M2__tailored_controlling_scheduler_static__300s_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M2__tailored_controlling_scheduler_static__900s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M2__tailored_controlling_scheduler_static__900s_auto_oracle\interval_2.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M2__tailored_controlling_scheduler_static__900s_auto_oracle\interval_3.json,interval-cutoff-oracle,paper-gf-tailored-bc,interval_closed,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M2__tailored_global_gini_tree__300s.json,gcap-frontier,paper-gf-tailored-bc,global_gini_tree_time_limit,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M2__tailored_global_gini_tree__900s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M2__tailored_legacy_scheduler_static__300s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
results\gf_global_gini_tree_feasibility_round\raw\official__V12_M2__tailored_legacy_scheduler_static__900s.json,gcap-frontier,paper-gf-tailored-bc,optimal,1,1,1,compact_bc_single_thread,one_thread_fair,True,
