parent_id,eligible,decision_valid,split,child_infeasibility_trigger,strict_bound_trigger,normalized_disjunction_gain,parent_native_bound_target,target_phase_required,reason,b_plus,eta_proof,eta_anchor,normalization_source,normalization_upper_bound
L0,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.058331711462993117,0,0,"proof",0.13561306168269485
L1,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.065244643817023606,0,0,"proof",0.13561306168269485
L2,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.084667838225087375,0,0,"proof",0.12152565367470181
L3,true,1,0,0,0,0,,0,"current_child_gain_not_strict",0.11834023104462985,0,0,"proof",0.12152565367470181
