leaf_id,solve_kind,native_status,optimize_return_code,global_deadline_remaining_at_launch,solver_runtime,work,nodes,simplex_iterations,barrier_iterations,memory_gb,model_sha256,in_memory_model_reused,integer_domain_restored,basis_reuse_status,native_log
L0,LP,"OPTIMAL",0,21579.1180933,0.03600001335144043,0.093622507429245272,0,525,0,0.011258845,8093f1381c61101a664bd8db4c0eb4edb4e878d945ee2a766599f1a8747186bc,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000\external\native_logs\L0_lp.gurobi.log"
L1,LP,"OPTIMAL",0,21579.012409499999,0.034000158309936523,0.096614048913439846,0,534,0,0.012208195,dbffffb717d2694a505b92422d4b1fac4b92dd035005df72ca762630bd13aac6,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000\external\native_logs\L1_lp.gurobi.log"
L0,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,21578.957116599999,0.34599995613098145,0.5676840361371519,1,1338,0,0.024465746,8093f1381c61101a664bd8db4c0eb4edb4e878d945ee2a766599f1a8747186bc,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000\external\native_logs\L0_c6_1_next_leaf_target_mip.gurobi.log"
L1,NEXT_LEAF_TARGET_MIP,"INTERRUPTED",0,21578.601927399999,0.18400001525878906,0.35382079039003567,1,657,0,0.024465746,dbffffb717d2694a505b92422d4b1fac4b92dd035005df72ca762630bd13aac6,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000\external\native_logs\L1_c6_1_next_leaf_target_mip.gurobi.log"
L0.0,LP,"OPTIMAL",0,21578.3624304,0.028000116348266602,0.077422015127846314,0,433,0,0.024465746,b6afef5d25e553ecf207d2de9c00b7fb0a1263d5daa961184371f51828b95f0a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000\external\native_logs\L0.0_lp.gurobi.log"
L0.1,LP,"OPTIMAL",0,21578.270842800001,0.032999992370605469,0.10007917972865733,0,551,0,0.024465746,16bf4f30902b52f823c130d6eb1250f1f37b0e1b4dd476c005221917274f0fa8,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000\external\native_logs\L0.1_lp.gurobi.log"
L0,MIP,"INFEASIBLE",0,21578.219092800002,27.763000011444092,45.232989523393343,1557,169519,0,0.052261357000000001,8093f1381c61101a664bd8db4c0eb4edb4e878d945ee2a766599f1a8747186bc,1,0,"not_requested","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000\external\native_logs\L0_terminal_mip.gurobi.log"
L2,LP,"OPTIMAL",0,21550.395516500001,0.028000116348266602,0.091828037584128885,0,506,0,0.052261357000000001,628d7df6f6b366496ee462ef25f8d22067cbf6e39b167336b18db18f6293a16a,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000\external\native_logs\L2_lp.gurobi.log"
L1.0,LP,"OPTIMAL",0,21550.268145900001,0.026000022888183594,0.089085101048511722,0,452,0,0.052261357000000001,4de88c1c8f84c67f50bf65f00767d1a932bd5af85af1c2f9b87e6a4af73d6118,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000\external\native_logs\L1.0_lp.gurobi.log"
L1.1,LP,"OPTIMAL",0,21550.175400600001,0.026999950408935547,0.086845761276839795,0,541,0,0.052261357000000001,533581d6fe0bc70d8876b89f7a746786b4eeb1cf22169ef01334a2386cd23459,0,1,"not_submitted_domain_transition_model_object_only","E:\codes\ExactEBRP\results\gf_small_hard_light_round39\runs\primary__round39_small_medium_V10_M2_Q20_slot05_seed968549317__c6_hga_light_1000\external\native_logs\L1.1_lp.gurobi.log"
