leaf_id,attempt,time_limit_seconds,solver_runtime_seconds,work,nodes,simplex_iterations,barrier_iterations,cumulative_runtime,cumulative_work,cumulative_nodes,cumulative_simplex_iterations,cumulative_barrier_iterations,optimize_return_code
L0,0,30,0.249666,0,0,0,0,0,0,0,0,0,0
L1,0,30,0.245798,0,0,0,0,0,0,0,0,0,0
L2,0,30,30.0616,0,2836,0,0,0,0,0,0,0,0
L3,0,30,0.454296,0,0,0,0,0,0,0,0,0,0
L2,1,60,46.0319,0,7054,0,0,0,0,0,0,0,0
