phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L0,next_leaf,0.20182,0.316077,0.316077,0.632793,target_reached_requeue,"INTERRUPTED",0.316262,1,0,1,780.337,2417.06,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L1,next_leaf,0.316077,0.316262,0.316262,0.632793,target_reached_requeue,"INTERRUPTED",0.316941,1,0,1,8.798,23.8934,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L0.1,next_leaf,0.316262,0.316397,0.316397,0.632793,target_reached_requeue,"INTERRUPTED",0.316963,1,0,1,433.842,1378.21,1,"c6_next_strict_frontier_bound_reached_requeue"
