telemetry_seconds,event,leaf_id,gamma_L,gamma_U,status,global_lb,verified_ub,detail
5.7071,lp_complete,L0,0,0.245,infeasible,0,8.77808,"complete_lp_relaxation"
20.5931,lp_complete,L1,0.245,0.49,infeasible,0.245,8.77808,"complete_lp_relaxation"
24.2241,lp_complete,L2,0.49,0.735,optimal,0.735,8.77808,"complete_lp_relaxation"
24.2241,parent_lp_requeue,L2,0.49,0.735,open,0.735,8.77808,"selected_leaf_no_longer_controlling"
27.1595,lp_complete,L3,0.735,0.98,optimal,8.10496,8.77808,"complete_lp_relaxation"
27.1595,parent_lp_requeue,L3,0.735,0.98,open,8.10496,8.77808,"selected_leaf_no_longer_controlling"
37.6245,native_bound_target_reached,L2,0.49,0.735,open,8.28764,8.77808,"c6_next_strict_frontier_bound_reached_requeue"
43.4646,native_bound_target_reached,L3,0.735,0.98,open,8.28861,8.77808,"c6_next_strict_frontier_bound_reached_requeue"
1504.21,terminal_mip_complete,L2,0.49,0.735,"OPTIMAL",8.29175,8.77198,"native_terminal_mip_optimal"
1580.74,terminal_mip_complete,L3,0.735,0.98,"INFEASIBLE",8.77198,8.77198,"native_terminal_mip_infeasible"
