phase_index,leaf_id,target_kind,current_bound,target_bound,other_open_min_bound,verified_cutoff,status,native_status,native_bound,target_reached,exact_closure,requeued,solver_runtime,work,nodes,event_source
1,L2,next_leaf,8.10496,8.28764,8.28764,8.77808,target_reached_requeue,"INTERRUPTED",8.28861,1,0,1,10.411,25.6146,1,"c6_next_strict_frontier_bound_reached_requeue"
1,L3,next_leaf,8.28764,8.28861,8.28861,8.77808,target_reached_requeue,"INTERRUPTED",8.29175,1,0,1,5.784,14.8189,1,"c6_next_strict_frontier_bound_reached_requeue"
