"run","instance","method","status","objective","lower_bound","upper_bound","gap","runtime_seconds","verifier_passed","certified_original_problem","pricing_completed_exactly","pricing_closure_certified_exact","pricing_closure_status","pricing_best_reduced_cost_any","pricing_remaining_negative_rc","resumed_from_state","resume_state_compatible","resume_state_columns_loaded","resume_state_interval_lb","closure_mode","closure_cg_iterations","closure_columns_added","closure_pricing_calls","closure_final_best_reduced_cost","closure_pricing_closed","closure_stop_reason","cg_stabilization_mode","cg_true_pricing_calls","cg_stabilized_pricing_calls","cg_final_true_pricing_rc","imported_interval_bounds_attempted","imported_interval_bounds_accepted","v12_m1_imported_focus_bounds","v12_m1_full_lb_before_import","v12_m1_full_lb_after_import","unresolved_intervals","open_nodes","frontier_min_interval_lower_bound","frontier_lower_bound_source","progress_checkpoints_written","progress_log"
"smoke_gcap-frontier.json","gcap_smoke_V4_M1.txt","gcap-frontier","optimal","0","0","0","0","5.5275827","True","True","False","False","duplicate_negative_projection","-1.2","-1.2","False","False","0","0","auto","0","0","0","0","False","","none","0","0","0","0","0","False","0","0","0","0","0","incumbent_cutoff","7","results/optimization_update_round10/progress/smoke_gcap-frontier.progress.csv"
"smoke_pricing-closure-audit-test.json","gcap_smoke_V4_M1.txt","pricing-closure-audit-test","diagnostic_passed","0.49","0","0.49","1","5.34E-05","True","False","False","False","negative_columns_remaining","-0.25","-0.25","False","False","0","0","auto","0","0","0","-0.25","False","negative_columns_remaining","none","0","0","0","0","0","False","0","0","0","0","0","","0",""
"smoke_resume-state-test.json","gcap_smoke_V4_M1.txt","resume-state-test","diagnostic_passed","0.49","0","0.49","1","0.0010332","True","False","True","True","not_run","0","0","True","True","3","0.02","auto","0","0","0","0","False","","none","0","0","0","0","0","False","0","0","0","0","0","","0",""
"v12_m2_exact_cg_focus_300s.json","regen_candidate_V12_M2_average.txt","gcap-frontier","gcap_frontier_not_closed","0.719065249476","0.712948394993","0.719065249476","0.00850667514168","262.3228676","True","False","False","False","pricing_time_limit","-6.93889390391E-18","0","False","False","0","0","exact-cg","9","4406","9","-6.93889390391E-18","False","pricing_time_limit","none","9","0","-6.93889390391E-18","0","0","False","0","0","1","4","0.712948394993","inventory_route_gini_relaxation","6","results/optimization_update_round10/progress/v12_m2_exact_cg_focus_300s.progress.csv"
"v12_m2_resume_exact_cg_300s.json","regen_candidate_V12_M2_average.txt","gcap-frontier","gcap_frontier_not_closed","0.719065249476","0.712948394993","0.719065249476","0.00850667514168","262.3609307","True","False","False","False","pricing_time_limit","-6.93889390391E-18","0","True","True","1107","0.712948394993","exact-cg","9","4406","9","-6.93889390391E-18","False","pricing_time_limit","none","9","0","-6.93889390391E-18","0","0","False","0","0","1","4","0.712948394993","focus_interval_json_fields","6","results/optimization_update_round10/progress/v12_m2_resume_exact_cg_300s.progress.csv"
"v12_m2_exact_cg_focus_smooth_60s.json","regen_candidate_V12_M2_average.txt","gcap-frontier","gcap_frontier_not_closed","0.719065249476","0.712948394993","0.719065249476","0.00850667514168","43.7943065","True","False","False","False","pricing_time_limit","0","0","False","False","0","0","exact-cg","2","1038","2","0","False","pricing_time_limit","smooth","2","0","0","0","0","False","0","0","1","1","0.712948394993","inventory_route_gini_relaxation","6","results/optimization_update_round10/progress/v12_m2_exact_cg_focus_smooth_60s.progress.csv"
"v12_m1_full_import_focus_300s.json","regen_candidate_V12_M1_average.txt","gcap-frontier","gcap_frontier_not_closed","0.375405784113","0.330637","0.375405784113","0.119254380214","307.6495842","True","False","False","False","negative_columns_remaining","-0.00964095462515","-0.00964095462515","False","False","0","0","auto","0","0","0","0","False","","none","0","0","0","1","1","True","0.00515451203429","0.00515451203429","3","3","0.330637","gamma_floor","19","results/optimization_update_round10/progress/v12_m1_full_import_focus_300s.progress.csv"
"v12_m2_full_import_focus_300s.json","regen_candidate_V12_M2_average.txt","gcap-frontier","gcap_frontier_not_closed","0.719065249476","0.65749578341","0.719065249476","0.0856243103268","300.2447044","True","False","False","False","negative_columns_remaining","-0.00998494300996","-0.00998494300996","False","False","0","0","auto","0","0","0","0","False","","none","0","0","0","1","1","False","0","0","2","2","0.65749578341","inventory_route_gini_relaxation","18","results/optimization_update_round10/progress/v12_m2_full_import_focus_300s.progress.csv"
