"run","instance","method","status","objective","lower_bound","upper_bound","gap","runtime_seconds","verifier_passed","certified_original_problem","pricing_completed_exactly","pricing_closure_certified_exact","pricing_closure_status","pricing_best_reduced_cost_any","pricing_remaining_negative_rc","resumed_from_state","resume_state_compatible","resume_state_columns_loaded","resume_state_interval_lb","closure_mode","closure_cg_iterations","closure_columns_added","closure_pricing_calls","closure_final_best_reduced_cost","closure_pricing_closed","closure_stop_reason","cg_stabilization_mode","cg_true_pricing_calls","cg_stabilized_pricing_calls","cg_final_true_pricing_rc","imported_interval_bounds_attempted","imported_interval_bounds_accepted","v12_m1_imported_focus_bounds","v12_m1_full_lb_before_import","v12_m1_full_lb_after_import","unresolved_intervals","open_nodes","frontier_min_interval_lower_bound","frontier_lower_bound_source","progress_checkpoints_written","progress_log"
"v12_m1_full_import_focus_300s.json","regen_candidate_V12_M1_average.txt","gcap-frontier","gcap_frontier_not_closed","0.375405784113","0.330637","0.375405784113","0.119254380214","307.6495842","True","False","False","False","negative_columns_remaining","-0.00964095462515","-0.00964095462515","False","False","0","0","auto","0","0","0","0","False","","none","0","0","0","1","1","True","0.00515451203429","0.00515451203429","3","3","0.330637","gamma_floor","19","results/optimization_update_round10/progress/v12_m1_full_import_focus_300s.progress.csv"
"v12_m2_full_import_focus_300s.json","regen_candidate_V12_M2_average.txt","gcap-frontier","gcap_frontier_not_closed","0.719065249476","0.65749578341","0.719065249476","0.0856243103268","300.2447044","True","False","False","False","negative_columns_remaining","-0.00998494300996","-0.00998494300996","False","False","0","0","auto","0","0","0","0","False","","none","0","0","0","1","1","False","0","0","2","2","0.65749578341","inventory_route_gini_relaxation","18","results/optimization_update_round10/progress/v12_m2_full_import_focus_300s.progress.csv"
