"run","instance","status","lower_bound","upper_bound","gap","runtime_seconds","progress_checkpoints_written","progress_log"
"smoke_gcap-frontier.json","gcap_smoke_V4_M1.txt","optimal","0","0","0","5.5275827","7","results/optimization_update_round10/progress/smoke_gcap-frontier.progress.csv"
"smoke_pricing-closure-audit-test.json","gcap_smoke_V4_M1.txt","diagnostic_passed","0","0.49","1","5.34E-05","0",""
"smoke_resume-state-test.json","gcap_smoke_V4_M1.txt","diagnostic_passed","0","0.49","1","0.0010332","0",""
"v12_m2_exact_cg_focus_300s.json","regen_candidate_V12_M2_average.txt","gcap_frontier_not_closed","0.712948394993","0.719065249476","0.00850667514168","262.3228676","6","results/optimization_update_round10/progress/v12_m2_exact_cg_focus_300s.progress.csv"
"v12_m2_resume_exact_cg_300s.json","regen_candidate_V12_M2_average.txt","gcap_frontier_not_closed","0.712948394993","0.719065249476","0.00850667514168","262.3609307","6","results/optimization_update_round10/progress/v12_m2_resume_exact_cg_300s.progress.csv"
"v12_m2_exact_cg_focus_smooth_60s.json","regen_candidate_V12_M2_average.txt","gcap_frontier_not_closed","0.712948394993","0.719065249476","0.00850667514168","43.7943065","6","results/optimization_update_round10/progress/v12_m2_exact_cg_focus_smooth_60s.progress.csv"
"v12_m1_full_import_focus_300s.json","regen_candidate_V12_M1_average.txt","gcap_frontier_not_closed","0.330637","0.375405784113","0.119254380214","307.6495842","19","results/optimization_update_round10/progress/v12_m1_full_import_focus_300s.progress.csv"
"v12_m2_full_import_focus_300s.json","regen_candidate_V12_M2_average.txt","gcap_frontier_not_closed","0.65749578341","0.719065249476","0.0856243103268","300.2447044","18","results/optimization_update_round10/progress/v12_m2_full_import_focus_300s.progress.csv"
