event_sequence,elapsed_runtime_seconds,work,incumbent_available,incumbent,best_bound_available,best_bound,processed_nodes,open_nodes,solution_count,callback_where,phase,context
0,0.29900002479553223,0.63944108008919642,false,1e+100,true,0,0,0,0,3,1,MIP
1,0.34800004959106445,0.68560501769810189,true,2.4751723859990924,true,0,0,0,4.9406564584124654e-324,3,1,MIP
2,0.69000005722045898,1.4001970755822692,true,2.4751723859990924,true,0.3421758369435961,0,0,4.9406564584124654e-324,3,1,MIP
3,0.81200003623962402,1.654820735792643,true,2.4751723859990924,true,0.3421758369435961,0,0,4.9406564584124654e-324,3,1,MIP
4,1.1009998321533203,2.1680118773681905,true,2.4751723859990924,true,0.3421758369435961,0,0,4.9406564584124654e-324,3,1,MIP
5,2.0490000247955322,4.5450146644426335,true,2.4751723859990924,true,0.40746661081269198,0,0,4.9406564584124654e-324,3,1,MIP
6,2.1299998760223389,4.6432220675822258,true,2.4751723859990924,true,0.40751438405132356,0,0,4.9406564584124654e-324,3,1,MIP
7,2.4029998779296875,5.3367303047601853,true,2.4751723859990924,true,0.41102433490256907,0,0,4.9406564584124654e-324,3,1,MIP
8,2.8389999866485596,6.4403373134242532,true,2.4751723859990924,true,0.41102433490256907,0,0,4.9406564584124654e-324,3,1,MIP
9,3.4579999446868896,8.0261962848539756,true,2.4751723859990924,true,0.42685474410394614,0,0,4.9406564584124654e-324,3,1,MIP
10,3.557999849319458,8.1337981904342023,true,2.1242615985163193,true,0.42689786920872991,0,0,9.8813129168249309e-324,3,1,MIP
11,3.7379999160766602,8.5915191012823033,true,2.1242615985163193,true,0.42783526204824912,0,0,9.8813129168249309e-324,3,1,MIP
12,4.2019999027252197,9.4719369489276737,true,2.1242615985163193,true,0.42783526204824912,0,0,9.8813129168249309e-324,3,1,MIP
13,4.5449998378753662,10.33381130792751,true,2.1242615985163193,true,0.43060024223511589,0,0,9.8813129168249309e-324,3,1,MIP
14,5.0339999198913574,11.638596884388985,true,2.1242615985163193,true,0.43106130492893946,0,0,9.8813129168249309e-324,3,1,MIP
15,5.5659999847412109,12.701986882674044,true,2.1242615985163193,true,0.43106130492893946,0,0,9.8813129168249309e-324,3,1,MIP
16,6.7049999237060547,16.151989549173237,true,2.1242615985163193,true,0.43224616574770036,0,0,9.8813129168249309e-324,3,1,MIP
17,6.9079999923706055,16.382739031214108,true,1.9722511526829856,true,0.43224616574770036,0,0,3.4584595208887258e-323,3,1,MIP
18,7.0850000381469727,16.840344858420323,true,1.9722511526829856,true,0.43246934421695366,0,0,3.4584595208887258e-323,3,1,MIP
19,7.4119999408721924,17.374062301099709,true,1.9722511526829856,true,0.43246934421695366,0,0,3.4584595208887258e-323,3,1,MIP
20,7.8499999046325684,18.534355115613607,true,1.9722511526829856,true,0.43333623282865974,0,0,3.4584595208887258e-323,3,1,MIP
21,7.9519999027252197,18.644096296759116,true,1.9451675979310294,true,0.43390498286051299,0,0,3.9525251667299724e-323,3,1,MIP
22,8.5980000495910645,20.475658667293722,true,1.9451675979310294,true,0.43390498286051299,0,0,3.9525251667299724e-323,3,1,MIP
23,8.9449999332427979,21.061314069916463,true,1.9451675979310294,true,0.43390498286051299,0,0,3.9525251667299724e-323,3,1,MIP
24,9.1809999942779541,21.658855192065179,true,1.9451675979310294,true,0.43394737386011134,0,0,3.9525251667299724e-323,3,1,MIP
25,9.687000036239624,22.345139440815359,true,1.8732653292247354,true,0.4339473738601114,0,0,1.2351641146031164e-322,3,1,MIP
26,9.807999849319458,22.643862854370667,true,1.8732653292247354,true,0.43399375393813716,0,0,1.2351641146031164e-322,3,1,MIP
27,10.142999887466431,23.214647009680057,true,1.8732653292247354,true,0.43399375393813716,0,0,1.2351641146031164e-322,3,1,MIP
28,10.766000032424927,24.938230140073049,true,1.8732653292247354,true,0.43442776385469989,0,0,1.2351641146031164e-322,3,1,MIP
29,10.838000059127808,25.026047790964675,true,1.5164751693911014,true,0.43442776385469989,0,0,1.3339772437713657e-322,3,1,MIP
