vehicle,used,nodes,vehicle_capacity,travel_time,operation_time,route_duration,route_time_limit,route_utilization,final_depot_unload
0,True,"[0,3,8,2,1,0]",30,923.3626393005686,840.0,1763.3626393005686,1800.0,0.9796459107225381,0
1,True,"[0,7,9,15,0]",30,927.1351174152916,840.0,1767.1351174152915,1800.0,0.9817417318973841,0
2,True,"[0,10,5,0]",30,720.6459138274221,960.0,1680.6459138274222,1800.0,0.9336921743485679,0
3,True,"[0,25,21,0]",30,925.8127580789653,840.0,1765.8127580789653,1800.0,0.9810070878216474,0
