interval_id,gamma_L,gamma_U,status,certificate_basis,solver_status,proven_infeasible,feasible_improving,timeout,best_bound,objective,runtime_seconds,depth,parent_id,time_limit_used,budget_policy,model_type,bound_valid,bound_scope,can_merge_bound,gap_to_cutoff,bound_used_for_merge,closed_by_bound,gini_spread_cuts_added,required_movement_lb,required_movement_cuts_added,global_handling_capacity_lb,global_handling_capacity_cuts_added,transfer_subset_capacity_cuts_added,low_gini_ratio_band_domains_tightened,direct_gini_cap_rows,tight_mccormick_rows,inventory_conservation_rows,movement_reachability_domains,visit_inventory_linking_rows,objective_estimator_cutoff_rows,penalty_lb,support_duration_pair_cuts,support_duration_triple_cuts,transfer_compatibility_cuts,receiver_source_cover_cuts,variable_s_centering_rows,s_range_rows,sp_product_mccormick_rows,sp_product_estimator_rows,oracle_strengthening_families_enabled,json_path,lp_path,log_path
17,0.365234375,0.372395833333,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,true,false,false,0,0,0.6839035,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0,1.65777317757,true,66,12,1,1440,1,0,6,1,264,2,6,24,1,6.83095569048,132,440,24,0,1,0,0,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s_auto_oracle\interval_17.json,results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s_auto_oracle\interval_17.lp,results\interval_cutoff_work\diag_V12_M2_tight_cutoff_hard_seed7102_interval_cutoff_365234375_372395833_1153406021\interval_cutoff.cplex.log
19,0.361653645833,0.365234375,interval_closed,interval_exact_objective_bound_optimal_no_improver,integer optimal solution,true,false,false,0,1.65777317756,0.7211248,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0,1.65777317756,true,66,12,1,1440,1,0,6,1,264,2,6,24,1,6.83095569048,132,440,24,0,1,0,0,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s_auto_oracle\interval_19.json,results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s_auto_oracle\interval_19.lp,results\interval_cutoff_work\diag_V12_M2_tight_cutoff_hard_seed7102_interval_cutoff_361653646_365234375_1153406712\interval_cutoff.cplex.log
20,0.379557291667,0.383138020833,interval_closed,interval_exact_cutoff_mip_infeasible,infeasible,true,false,false,0,0,0.5518216,0,root,600,per-leaf,original_compact_objective_bound,true,original_fixed_interval,true,0,1.65777317757,true,66,12,1,1440,1,0,6,1,264,2,6,24,1,6.83095569048,132,440,24,0,1,0,0,0,penalty_final_inventory_domain|movement_reachability_final_inventory_domain|total_station_inventory_conservation|duration_compatibility_singleton_transfer|pairwise_transfer_compatibility|pair_triple_route_duration_support|visit_final_inventory_linking|required_station_movement|global_handling_capacity_pickup_only|direct_gini_cap_floor|gini_pairwise_spread|low_gini_centering_band|variable_s_low_gini_centering|interval_tight_mccormick_G_bit|objective_lower_estimator_cutoff|penalty_lower_bound_closure,results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s_auto_oracle\interval_20.json,results\gf_compact_bc_lowgini_round\raw\generated_diag_V12_M2_tight_cutoff_hard_seed7102_compact_bc_300s_auto_oracle\interval_20.lp,results\interval_cutoff_work\diag_V12_M2_tight_cutoff_hard_seed7102_interval_cutoff_379557292_383138021_1153407459\interval_cutoff.cplex.log
