interval_id,gamma_L,gamma_U,interval_lower_bound,incumbent_upper_bound,interval_status,reason,certificate_basis,requires_pricing_closure,pricing_closure_available,interval_bound_valid,interval_closure_source,interval_closure_source_detail,interval_requires_pricing_closure,interval_pricing_closure_satisfied,interval_oracle_used_for_certificate,interval_oracle_is_diagnostic_only,interval_relaxation_bound_valid,interval_bpc_tree_nodes,interval_bpc_pricing_calls,interval_bpc_exact_pricing_closed,interval_final_lb,interval_final_ub_cutoff,bpc_nodes,open_nodes,generated_columns,cuts,pricing_calls,pricing_time_seconds,rmp_solve_time_seconds,relaxation_time_seconds,lower_bound_source,lower_bound_sources,relaxation_portfolio_mode,relaxation_variants_tried,selected_relaxation_variant,selected_variant_reason,probe_time_seconds,variant_bound_improvement,best_variant_bound,variants_skipped_reason
0,0,0.146304771504,0.585219086017,0.585219086017,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.585219086017,0.585219086017,0,0,0,0,0,0,0,13.6763777,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,
1,0.146304771504,0.292609543009,0.166670918509,0.585219086017,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.166670918509,0.585219086017,0,1,0,0,0,0,0,32.1589165,cheap_projection_bound,gamma_floor|cheap_projection_bound,fixed,,,,0,0,0,
2,0.292609543009,0.438914314513,0.585219086017,0.585219086017,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.585219086017,0.585219086017,0,0,0,0,0,0,0,13.1503949,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,
3,0.438914314513,0.585219086017,0.585219086017,0.585219086017,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.585219086017,0.585219086017,0,0,0,0,0,0,0,6.4913599,inventory_route_gini_relaxation,gamma_floor|cheap_projection_bound|inventory_route_gini_relaxation,fixed,,,,0,0,0,
4,0.146304771504,0.219457157256,0.585219086017,0.585219086017,bound_fathomed,inventory_route_gini_relaxation,inventory_route_gini_relaxation_fathomed,false,false,true,relaxation_bound,inventory_route_gini_relaxation,false,false,false,false,true,0,0,false,0.585219086017,0.585219086017,0,0,0,0,0,0,0,12.9681459,inventory_route_gini_relaxation,gamma_floor|adaptive_split_inherited_parent_lb|inventory_route_gini_relaxation,fixed,,,,0,0,0,
5,0.219457157256,0.292609543009,0.219457157256,0.585219086017,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,29.2180769,gamma_floor,gamma_floor,fixed,,,,0,0,0,
6,0.219457157256,0.256033350132,0.219457157256,0.585219086017,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,29.2059425,gamma_floor,gamma_floor,fixed,,,,0,0,0,
7,0.256033350132,0.292609543009,0.256033350132,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.256033350132,0.585219086017,0,1,0,0,0,0,0,27.8303536,gamma_floor,gamma_floor,fixed,,,,0,0,0,
8,0.219457157256,0.237745253694,0.219457157256,0.585219086017,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,29.2951607,gamma_floor,gamma_floor,fixed,,,,0,0,0,
9,0.237745253694,0.256033350132,0.237745253694,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.237745253694,0.585219086017,0,1,0,0,0,0,0,28.5583011,gamma_floor,gamma_floor,fixed,,,,0,0,0,
10,0.219457157256,0.228601205475,0.219457157256,0.585219086017,replaced_by_children,split_parent_replaced,unresolved,false,false,true,unresolved,split_parent_replaced,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,29.0939303,gamma_floor,gamma_floor,fixed,,,,0,0,0,
11,0.228601205475,0.237745253694,0.228601205475,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.228601205475,0.585219086017,0,1,0,0,0,0,0,24.4722301,gamma_floor,gamma_floor,fixed,,,,0,0,0,
12,0.219457157256,0.224029181366,0.219457157256,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.219457157256,0.585219086017,0,1,0,0,0,0,0,10.0996796,gamma_floor,gamma_floor,fixed,,,,0,0,0,
13,0.224029181366,0.228601205475,0.224029181366,0.585219086017,unresolved,tree_not_started_before_time_limit_or_reserve,unresolved,false,false,true,unresolved,tree_not_started_before_time_limit_or_reserve,false,false,false,false,true,0,0,false,0.224029181366,0.585219086017,0,1,0,0,0,0,0,0,gamma_floor,gamma_floor,fixed,,,,0,0,0,
